dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,7.0,0 1 2 3,-1,
base,active,,0.0,20.0,4 5 6 7 8 9 10 11 12 13 14 15,-1,
base,active,,7.0,60.0,0 1 2 3,1,False
base,switching_off,,20.0,25.0,4 5 6 7 8 9 10 11 12 13 14 15,-2,
base,switching_on,,25.0,30.0,4 5 6 7 8,-3,
base,sleeping,,25.0,36.0,9 10 11 12,-4,
base,sleeping,,25.0,44.0,13 14 15,-4,
base,active,,30.0,73.0,4 5 6 7 8,2,False
base,switching_on,,36.0,41.0,9 10 11 12,-3,
base,active,,41.0,95.0,9 10 11 12,3,False
base,switching_on,,44.0,49.0,13 14 15,-3,
base,active,,49.0,108.0,13 14 15,5,False
base,active,,60.0,129.0,0 1 2 3,4,False
base,active,,73.0,93.0,8,-1,
base,active,,73.0,109.0,4 5 6 7,6,False
base,switching_off,,93.0,98.0,8,-2,
base,active,,95.0,242.0,9 10 11 12,7,False
base,sleeping,,98.0,108.0,8,-4,
base,active,,108.0,113.0,13 14 15,-1,
base,switching_on,,108.0,113.0,8,-3,
base,active,,109.0,212.0,4 5 6 7,9,False
base,active,,113.0,158.0,8 13 14 15,8,False
base,active,,129.0,145.0,0 1 2 3,15,False
base,active,,145.0,149.0,0 1 2 3,-1,
base,switching_off,,149.0,154.0,0 1 2 3,-2,
base,sleeping,,154.0,158.0,0 1,-4,
base,sleeping,,154.0,201.0,2,-4,
base,sleeping,,154.0,212.0,3,-4,
base,active,,158.0,163.0,8 13 14 15,-1,
base,switching_on,,158.0,163.0,0 1,-3,
base,active,,163.0,281.0,0 1 8 13 14 15,10,False
base,switching_on,,201.0,206.0,2,-3,
base,active,,206.0,304.0,2,43,False
base,active,,212.0,217.0,4 5 6 7,-1,
base,switching_on,,212.0,217.0,3,-3,
base,active,,217.0,281.0,3 4 5 6 7,11,False
base,active,,242.0,278.0,9 10 11 12,12,False
base,active,,278.0,345.0,9 10 11 12,13,False
base,active,,281.0,301.0,15,-1,
base,active,,281.0,311.0,5 6 7 8 13 14,16,False
base,active,,281.0,361.0,0 1 3 4,14,False
base,switching_off,,301.0,306.0,15,-2,
base,active,,304.0,311.0,2,-1,
base,sleeping,,306.0,311.0,15,-4,
base,active,,311.0,316.0,13 14,-1,
base,switching_on,,311.0,316.0,15,-3,
base,active,,311.0,420.0,2 5 6 7 8,17,False
base,active,,316.0,423.0,13 14 15,22,False
base,active,,345.0,397.0,9 10 11 12,18,False
base,active,,361.0,390.0,0 1 3 4,33,False
base,active,,390.0,397.0,3 4,-1,
base,active,,390.0,504.0,0 1,39,False
base,active,,397.0,457.0,3 4 9 10 11 12,19,False
base,active,,420.0,532.0,2 5 6 7 8,20,False
base,active,,423.0,496.0,13 14 15,34,False
base,active,,457.0,477.0,11 12,-1,
base,active,,457.0,536.0,3 4 9 10,21,False
base,switching_off,,477.0,482.0,11 12,-2,
base,sleeping,,482.0,496.0,11,-4,
base,sleeping,,482.0,504.0,12,-4,
base,active,,496.0,501.0,13 14 15,-1,
base,switching_on,,496.0,501.0,11,-3,
base,active,,501.0,590.0,11 13 14 15,23,False
base,active,,504.0,509.0,0 1,-1,
base,switching_on,,504.0,509.0,12,-3,
base,active,,509.0,589.0,0 1 12,35,False
