id,energy_consumption,energy_effective,energy_waste
0,421779.0,414960.0,6819.0
1,419769.0,410970.0,8799.0
2,421779.0,413910.0,7869.0
3,402684.0,388920.0,13764.0
4,415347.0,406140.0,9207.0
5,414744.0,402570.0,12174.0
6,424392.0,413490.0,10902.0
7,421176.0,411390.0,9786.0
8,423789.0,414330.0,9459.0
9,411327.0,396690.0,14637.0
10,422784.0,412020.0,10764.0
11,435246.0,421890.0,13356.0
12,418161.0,401100.0,17061.0
13,413136.0,393960.0,19176.0
14,412131.0,393750.0,18381.0
15,410523.0,393120.0,17403.0
16,379770.0,356160.0,23610.0
