dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,9.0,0 1 2,-1,
base,active,,0.0,17.0,3 4 5 6,-1,
base,active,,0.0,18.0,7 8 9 10 11 12 13 14 15 16 17 18 19 20,-1,
base,active,,9.0,150.0,0 1 2,1,False
base,active,,17.0,144.0,3 4 5 6,2,False
base,switching_off,,18.0,23.0,7 8 9 10 11 12 13 14 15 16 17 18 19 20,-2,
base,sleeping,,23.0,24.0,7 8 9 10 11 12,-4,
base,sleeping,,23.0,25.0,13 14 15 16,-4,
base,sleeping,,23.0,26.0,17 18 19 20,-4,
base,switching_on,,24.0,29.0,7 8 9 10 11 12,-3,
base,switching_on,,25.0,30.0,13 14 15 16,-3,
base,switching_on,,26.0,31.0,17 18 19 20,-3,
base,active,,29.0,106.0,7 8 9 10 11 12,3,False
base,active,,30.0,169.0,13 14 15 16,4,False
base,active,,31.0,127.0,17 18 19 20,5,False
base,active,,106.0,123.0,11 12,23,False
base,active,,106.0,250.0,7 8 9 10,6,False
base,active,,123.0,124.0,11 12,-1,
base,switching_off,,124.0,129.0,11 12,-2,
base,active,,127.0,199.0,17 18 19 20,7,False
base,sleeping,,129.0,143.0,11 12,-4,
base,switching_on,,143.0,148.0,11 12,-3,
base,active,,144.0,264.0,3 4 5 6,8,False
base,active,,148.0,291.0,11 12,32,False
base,active,,150.0,168.0,0 1 2,-1,
base,switching_off,,168.0,173.0,0 1 2,-2,
base,active,,169.0,178.0,13 14 15 16,-1,
base,switching_on,,173.0,178.0,0,-3,
base,sleeping,,173.0,179.0,1 2,-4,
base,active,,178.0,232.0,0 13 14 15 16,9,False
base,switching_on,,179.0,184.0,1 2,-3,
base,active,,184.0,306.0,1 2,39,False
base,active,,199.0,217.0,20,-1,
base,active,,199.0,332.0,17 18 19,10,False
base,switching_off,,217.0,222.0,20,-2,
base,sleeping,,222.0,250.0,20,-4,
base,active,,232.0,327.0,0 13 14 15 16,11,False
base,active,,250.0,255.0,7 8 9 10,-1,
base,switching_on,,250.0,255.0,20,-3,
base,active,,255.0,369.0,7 8 9 10 20,12,False
base,active,,264.0,352.0,3 4 5 6,13,False
base,active,,291.0,306.0,11,-1,
base,active,,291.0,309.0,12,-1,
base,active,,306.0,433.0,1 2 11,14,False
base,switching_off,,309.0,314.0,12,-2,
base,sleeping,,314.0,332.0,12,-4,
base,active,,327.0,337.0,16,-1,
base,active,,327.0,416.0,0 13 14 15,15,False
base,active,,332.0,337.0,17 18 19,-1,
base,switching_on,,332.0,337.0,12,-3,
base,active,,337.0,434.0,12 16 17 18 19,16,False
base,active,,352.0,450.0,3 4 5 6,17,False
base,active,,369.0,387.0,10 20,-1,
base,active,,369.0,469.0,7 8 9,20,False
base,switching_off,,387.0,392.0,10 20,-2,
base,sleeping,,392.0,416.0,10 20,-4,
base,active,,416.0,421.0,0 13 14 15,-1,
base,switching_on,,416.0,421.0,10 20,-3,
base,active,,421.0,507.0,0 10 13 14 15 20,18,False
base,active,,433.0,434.0,11,-1,
base,active,,433.0,533.0,1 2,50,False
base,active,,434.0,549.0,11 12 16 17 18 19,19,False
base,active,,450.0,468.0,4 5 6,-1,
base,active,,450.0,540.0,3,74,False
base,switching_off,,468.0,473.0,4 5 6,-2,
base,active,,469.0,478.0,7 8 9,-1,
base,switching_on,,473.0,478.0,4 5 6,-3,
base,active,,478.0,577.0,4 5 6 7 8 9,21,False
base,active,,507.0,525.0,20,-1,
base,active,,507.0,602.0,0 10 13 14 15,22,False
base,switching_off,,525.0,530.0,20,-2,
base,sleeping,,530.0,540.0,20,-4,
base,active,,533.0,545.0,1 2,-1,
base,active,,540.0,545.0,3,-1,
base,switching_on,,540.0,545.0,20,-3,
base,active,,545.0,592.0,1 2 3 20,24,False
base,active,,549.0,567.0,18 19,-1,
base,active,,549.0,615.0,11 12 16 17,25,False
base,switching_off,,567.0,572.0,18 19,-2,
base,sleeping,,572.0,577.0,18 19,-4,
base,active,,577.0,582.0,9,-1,
base,switching_on,,577.0,582.0,18 19,-3,
base,active,,577.0,682.0,4 5 6 7 8,26,False
base,active,,582.0,681.0,9 18 19,42,False
base,active,,592.0,695.0,1 2 3 20,27,False
base,active,,602.0,615.0,15,-1,
base,active,,602.0,643.0,0 10 13 14,28,False
base,active,,615.0,633.0,16 17,-1,
base,active,,615.0,663.0,11 12 15,45,False
base,switching_off,,633.0,638.0,16 17,-2,
base,sleeping,,638.0,643.0,16 17,-4,
base,active,,643.0,648.0,0 10 13 14,-1,
base,switching_on,,643.0,648.0,16 17,-3,
base,active,,648.0,752.0,0 10 13 14 16 17,29,False
base,active,,663.0,681.0,11 12 15,-1,
base,active,,681.0,699.0,19,-1,
base,active,,681.0,806.0,9 11 12 15 18,30,False
base,active,,682.0,695.0,8,-1,
base,active,,682.0,834.0,4 5 6 7,31,False
base,active,,695.0,713.0,20,-1,
base,active,,695.0,787.0,1 2 3 8,33,False
base,switching_off,,699.0,704.0,19,-2,
base,sleeping,,704.0,752.0,19,-4,
base,switching_off,,713.0,718.0,20,-2,
base,sleeping,,718.0,787.0,20,-4,
base,active,,752.0,757.0,16 17,-1,
base,switching_on,,752.0,757.0,19,-3,
base,active,,752.0,819.0,0 10 13 14,34,False
base,active,,757.0,858.0,16 17 19,49,False
base,active,,787.0,792.0,1 2 3 8,-1,
base,switching_on,,787.0,792.0,20,-3,
base,active,,792.0,920.0,1 2 3 8 20,35,False
base,active,,806.0,917.0,9 11 12 15 18,36,False
base,active,,819.0,926.0,0 10 13 14,37,False
base,active,,834.0,892.0,4 5 6 7,38,False
base,active,,858.0,876.0,16 17 19,-1,
base,switching_off,,876.0,881.0,16 17 19,-2,
base,sleeping,,881.0,892.0,16,-4,
base,sleeping,,881.0,920.0,17,-4,
base,sleeping,,881.0,926.0,19,-4,
base,active,,892.0,897.0,4 5 6 7,-1,
base,switching_on,,892.0,897.0,16,-3,
base,active,,897.0,999.0,4 5 6 7 16,40,False
base,active,,917.0,1031.0,9 11 12 15 18,41,False
base,active,,920.0,925.0,1 2 3 8 20,-1,
base,switching_on,,920.0,925.0,17,-3,
base,active,,925.0,995.0,1 2 3 8 17 20,43,False
base,active,,926.0,931.0,0 10 13 14,-1,
base,switching_on,,926.0,931.0,19,-3,
base,active,,931.0,1009.0,0 10 13 14 19,44,False
base,active,,995.0,999.0,20,-1,
base,active,,995.0,1092.0,1 2 3 8 17,46,False
base,active,,999.0,1086.0,4 5 6 7 16 20,47,False
base,active,,1009.0,1027.0,19,-1,
base,active,,1009.0,1152.0,0 10 13 14,48,False
base,switching_off,,1027.0,1032.0,19,-2,
base,active,,1031.0,1037.0,9 11 12 15 18,-1,
base,switching_on,,1032.0,1037.0,19,-3,
base,active,,1037.0,1104.0,9 11 12 15 18 19,51,False
base,active,,1086.0,1176.0,4 5 6 7 16 20,52,False
base,active,,1092.0,1146.0,1 2 3 8 17,54,False
base,active,,1104.0,1224.0,9 11 12 15 18 19,53,False
base,active,,1146.0,1152.0,17,-1,
base,active,,1146.0,1220.0,1 2 3 8,55,False
base,active,,1152.0,1273.0,0 10 13 14 17,57,False
base,active,,1176.0,1250.0,4 5 6 7 16 20,56,False
base,active,,1220.0,1274.0,1 2 3 8,58,False
base,active,,1224.0,1242.0,18 19,-1,
base,active,,1224.0,1292.0,9 11 12 15,59,False
base,switching_off,,1242.0,1247.0,18 19,-2,
base,sleeping,,1247.0,1250.0,18 19,-4,
base,active,,1250.0,1255.0,20,-1,
base,switching_on,,1250.0,1255.0,18 19,-3,
base,active,,1250.0,1329.0,4 5 6 7 16,60,False
base,active,,1255.0,1329.0,18 19 20,62,False
base,active,,1273.0,1274.0,17,-1,
base,active,,1273.0,1403.0,0 10 13 14,61,False
base,active,,1274.0,1355.0,1 2 3 8 17,63,False
base,active,,1292.0,1310.0,15,-1,
base,active,,1292.0,1380.0,9 11 12,64,False
base,switching_off,,1310.0,1315.0,15,-2,
base,sleeping,,1315.0,1329.0,15,-4,
base,active,,1329.0,1334.0,18 19 20,-1,
base,switching_on,,1329.0,1334.0,15,-3,
base,active,,1329.0,1414.0,4 5 6 7 16,65,False
base,active,,1334.0,1394.0,15 18 19 20,66,False
base,active,,1355.0,1373.0,8 17,-1,
base,active,,1355.0,1451.0,1 2 3,67,False
base,switching_off,,1373.0,1378.0,8 17,-2,
base,sleeping,,1378.0,1380.0,8,-4,
base,sleeping,,1378.0,1403.0,17,-4,
base,active,,1380.0,1385.0,9 11 12,-1,
base,switching_on,,1380.0,1385.0,8,-3,
base,active,,1385.0,1532.0,8 9 11 12,68,False
base,active,,1394.0,1517.0,15 18 19 20,69,False
base,active,,1403.0,1408.0,0 10 13 14,-1,
base,switching_on,,1403.0,1408.0,17,-3,
base,active,,1408.0,1522.0,0 10 13 14 17,70,False
base,active,,1414.0,1543.0,4 5 6 7 16,71,False
base,active,,1451.0,1548.0,1 2 3,78,False
base,active,,1517.0,1554.0,15 18 19 20,72,False
base,active,,1522.0,1532.0,17,-1,
base,active,,1522.0,1619.0,0 10 13 14,73,False
base,active,,1532.0,1635.0,8 9 11 12 17,75,False
base,active,,1543.0,1554.0,16,-1,
base,active,,1543.0,1654.0,4 5 6 7,76,False
base,active,,1548.0,1691.0,1 2 3,96,False
base,active,,1554.0,1625.0,15 16 18 19 20,77,False
base,active,,1619.0,1730.0,0 10 13 14,80,False
base,active,,1625.0,1754.0,15 16 18 19 20,79,False
base,active,,1635.0,1653.0,17,-1,
base,active,,1635.0,1689.0,8 9 11 12,81,False
base,switching_off,,1653.0,1658.0,17,-2,
base,active,,1654.0,1672.0,4 5 6 7,-1,
base,sleeping,,1658.0,1691.0,17,-4,
base,switching_off,,1672.0,1677.0,4 5 6 7,-2,
base,sleeping,,1677.0,1689.0,4 5,-4,
base,sleeping,,1677.0,1691.0,6 7,-4,
base,active,,1689.0,1694.0,8 9 11 12,-1,
base,switching_on,,1689.0,1694.0,4 5,-3,
base,active,,1691.0,1696.0,1 2 3,-1,
base,switching_on,,1691.0,1696.0,6 7 17,-3,
base,active,,1694.0,1773.0,4 5 8 9 11 12,82,False
