id,energy_consumption,energy_effective,energy_waste
0,456381.0,441000.0,15381.0
1,447336.0,430500.0,16836.0
2,447336.0,430500.0,16836.0
3,450552.0,437430.0,13122.0
4,455778.0,439740.0,16038.0
5,455778.0,439740.0,16038.0
6,443718.0,425880.0,17838.0
7,443517.0,426300.0,17217.0
8,457587.0,437430.0,20157.0
9,459999.0,445200.0,14799.0
10,449346.0,433230.0,16116.0
11,421407.0,396480.0,24927.0
12,409548.0,380730.0,28818.0
13,455979.0,442050.0,13929.0
14,455979.0,442050.0,13929.0
15,435075.0,409710.0,25365.0
16,432663.0,406770.0,25893.0
17,405528.0,372120.0,33408.0
18,434070.0,412230.0,21840.0
19,403920.0,365610.0,38310.0
20,397287.0,366660.0,30627.0
