id,energy_consumption,energy_effective,energy_waste
0,18078783.0,2602620.0,15476163.0
1,18078783.0,2602620.0,15476163.0
2,18078783.0,2602620.0,15476163.0
3,18078783.0,2602620.0,15476163.0
4,18078783.0,2602620.0,15476163.0
5,18078783.0,2500970.0,15577813.0
6,17711172.0,2416610.0,15294562.0
7,16182265.0,1730520.0,14451745.0
8,12366061.0,1029040.0,11337021.0
9,7894637.0,526680.0,7367957.0
10,6930631.0,416480.0,6514151.0
11,6860041.0,404700.0,6455341.0
12,6860041.0,404700.0,6455341.0
13,6220930.0,372590.0,5848340.0
14,5911239.0,353020.0,5558219.0
15,5115201.0,276640.0,4838561.0
16,4629216.0,224390.0,4404826.0
17,2972523.0,90440.0,2882083.0
18,1817381.0,22610.0,1794771.0
19,1593665.0,16720.0,1576945.0
20,1593665.0,16720.0,1576945.0
21,1593665.0,16720.0,1576945.0
22,1593665.0,16720.0,1576945.0
23,1593665.0,16720.0,1576945.0
24,1593665.0,16720.0,1576945.0
25,1369406.0,10260.0,1359146.0
26,1369406.0,10260.0,1359146.0
27,1141527.0,0.0,1141527.0
28,1141527.0,0.0,1141527.0
29,1141527.0,0.0,1141527.0
30,1141527.0,0.0,1141527.0
31,1141527.0,0.0,1141527.0
