id,energy_consumption,energy_effective,energy_waste
0,448773.0,441420.0,7353.0
1,448773.0,441420.0,7353.0
2,448773.0,441420.0,7353.0
3,451788.0,439530.0,12258.0
4,451788.0,439530.0,12258.0
5,451788.0,439530.0,12258.0
6,451788.0,439530.0,12258.0
7,438120.0,426090.0,12030.0
8,438120.0,426090.0,12030.0
9,438120.0,426090.0,12030.0
10,432693.0,418530.0,14163.0
11,440130.0,428400.0,11730.0
12,429678.0,406980.0,22698.0
13,388272.0,357630.0,30642.0
14,452391.0,436170.0,16221.0
15,376011.0,349020.0,26991.0
16,363750.0,338940.0,24810.0
17,331188.0,299460.0,31728.0
