dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,4.0,0 1 2,-1,
base,active,,0.0,8.0,3 4 5 6,-1,
base,active,,0.0,14.0,7 8 9 10 11 12 13 14 15 16 17,-1,
base,active,,4.0,128.0,0 1 2,1,False
base,active,,8.0,11.0,3 4 5 6,2,False
base,active,,11.0,15.0,3 4 5 6,-1,
base,switching_off,,14.0,19.0,7 8 9 10 11 12 13 14 15 16 17,-2,
base,active,,15.0,91.0,3 4 5 6,3,False
base,sleeping,,19.0,20.0,12 13 14 15,-4,
base,switching_on,,19.0,24.0,7 8 9 10 11,-3,
base,sleeping,,19.0,69.0,16,-4,
base,sleeping,,19.0,128.0,17,-4,
base,switching_on,,20.0,25.0,12 13 14 15,-3,
base,active,,24.0,86.0,7 8 9 10 11,4,False
base,active,,25.0,69.0,12 13 14 15,5,False
base,active,,69.0,74.0,12 13 14 15,-1,
base,switching_on,,69.0,74.0,16,-3,
base,active,,74.0,132.0,12 13 14 15 16,6,False
base,active,,86.0,100.0,10 11,-1,
base,active,,86.0,122.0,7 8 9,7,False
base,active,,91.0,190.0,3 4 5 6,8,False
base,switching_off,,100.0,105.0,10 11,-2,
base,sleeping,,105.0,122.0,10,-4,
base,sleeping,,105.0,128.0,11,-4,
base,active,,122.0,127.0,7 8 9,-1,
base,switching_on,,122.0,127.0,10,-3,
base,active,,127.0,193.0,7 8 9 10,9,False
base,active,,128.0,133.0,0 1 2,-1,
base,switching_on,,128.0,133.0,11 17,-3,
base,active,,132.0,133.0,12 13 14,-1,
base,active,,132.0,146.0,15 16,-1,
base,active,,133.0,166.0,12 13 14,13,False
base,active,,133.0,203.0,0 1 2 11 17,10,False
base,switching_off,,146.0,151.0,15 16,-2,
base,sleeping,,151.0,166.0,15 16,-4,
base,active,,166.0,171.0,12 13 14,-1,
base,switching_on,,166.0,171.0,15 16,-3,
base,active,,171.0,186.0,12 13 14 15 16,19,False
base,active,,186.0,190.0,15 16,-1,
base,active,,186.0,259.0,12 13 14,30,False
base,active,,190.0,264.0,3 4 5 6 15 16,11,False
base,active,,193.0,292.0,7 8 9 10,15,False
base,active,,203.0,344.0,0 1 2 11 17,12,False
base,active,,259.0,264.0,14,-1,
base,active,,259.0,357.0,12 13,53,False
base,active,,264.0,321.0,3 4 5 6 14 15 16,14,False
base,active,,292.0,376.0,7 8 9 10,29,False
base,active,,321.0,349.0,3 4 5 6 14,16,False
base,active,,321.0,403.0,15 16,55,False
base,active,,344.0,416.0,0 1 2 11 17,17,False
base,active,,349.0,357.0,3 4 5 6,-1,
base,active,,349.0,363.0,14,-1,
base,active,,357.0,393.0,3 4 5 6 12 13,18,False
base,switching_off,,363.0,368.0,14,-2,
base,sleeping,,368.0,376.0,14,-4,
base,active,,376.0,381.0,7 8 9 10,-1,
base,switching_on,,376.0,381.0,14,-3,
base,active,,381.0,519.0,7 8 9 10 14,20,False
base,active,,393.0,438.0,3 4 5 6 12 13,21,False
base,active,,403.0,416.0,15,-1,
base,active,,403.0,417.0,16,-1,
base,active,,416.0,430.0,17,-1,
base,active,,416.0,474.0,0 1 2 11 15,22,False
base,switching_off,,417.0,422.0,16,-2,
base,sleeping,,422.0,438.0,16,-4,
base,switching_off,,430.0,435.0,17,-2,
base,sleeping,,435.0,438.0,17,-4,
base,active,,438.0,443.0,13,-1,
base,switching_on,,438.0,443.0,16 17,-3,
base,active,,438.0,507.0,3 4 5 6 12,23,False
base,active,,443.0,522.0,13 16 17,33,False
base,active,,474.0,544.0,0 1 2 11 15,24,False
base,active,,507.0,516.0,3 4 5 6 12,28,False
base,active,,516.0,519.0,12,-1,
base,active,,516.0,608.0,3 4 5 6,31,False
base,active,,519.0,610.0,7 8 9 10 12 14,25,False
base,active,,522.0,580.0,13 16 17,42,False
base,active,,544.0,672.0,0 1 2 11 15,26,False
base,active,,580.0,594.0,13 16 17,-1,
base,switching_off,,594.0,599.0,13 16 17,-2,
base,sleeping,,599.0,608.0,13,-4,
base,sleeping,,599.0,613.0,16 17,-4,
base,active,,608.0,613.0,3 4 5 6,-1,
base,switching_on,,608.0,613.0,13,-3,
base,active,,610.0,618.0,12 14,-1,
base,active,,610.0,707.0,7 8 9 10,32,False
base,switching_on,,613.0,618.0,16 17,-3,
base,active,,613.0,737.0,3 4 5 6 13,27,False
base,active,,618.0,721.0,12 14 16 17,35,False
base,active,,672.0,768.0,0 1 2 11 15,34,False
base,active,,707.0,803.0,7 8 9 10,36,False
base,active,,721.0,735.0,17,-1,
base,active,,721.0,786.0,12 14 16,44,False
