id,energy_consumption,energy_effective,energy_waste
0,578130.0,567000.0,11130.0
1,578130.0,567000.0,11130.0
2,578130.0,567000.0,11130.0
3,578130.0,567000.0,11130.0
4,578130.0,567000.0,11130.0
5,527478.0,509250.0,18228.0
6,578130.0,561750.0,16380.0
7,525267.0,510720.0,14547.0
8,525267.0,510720.0,14547.0
9,525267.0,510720.0,14547.0
10,525267.0,510720.0,14547.0
11,575919.0,564060.0,11859.0
12,556221.0,540960.0,15261.0
13,546975.0,527520.0,19455.0
14,550191.0,528150.0,22041.0
15,539538.0,514290.0,25248.0
16,547578.0,529620.0,17958.0
17,547578.0,529620.0,17958.0
18,547578.0,529620.0,17958.0
19,547578.0,529620.0,17958.0
20,547578.0,529620.0,17958.0
21,558030.0,540120.0,17910.0
22,546171.0,522270.0,23901.0
23,551397.0,530250.0,21147.0
24,551397.0,530250.0,21147.0
25,532704.0,503790.0,28914.0
26,516624.0,479850.0,36774.0
27,464163.0,421050.0,43113.0
28,408687.0,365610.0,43077.0
29,432204.0,382200.0,50004.0
30,294519.0,245490.0,49029.0
