job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
1,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",13.0,13,156.0,151.0,True,151.0
3,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",73.0,68,174.0,171.0,True,171.0
2,execution_finished,"[7, 8, 9, 10, 11, 12, 13, 14, 15]",30.0,25,190.0,190.0,False,190.0
6,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",171.0,83,261.0,251.0,True,251.0
19,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",251.0,171,252.0,252.0,False,252.0
7,execution_finished,"[23, 24, 25, 26, 27, 28]",106.0,101,264.0,258.0,True,258.0
4,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 29, 30]",156.0,71,276.0,271.0,True,271.0
5,execution_finished,"[7, 8, 9, 10, 11, 12, 13, 14]",190.0,73,324.0,328.0,False,324.0
8,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",258.0,102,343.0,339.0,True,339.0
9,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 26, 27]",271.0,102,377.0,377.0,False,377.0
14,execution_finished,"[25, 15, 28, 29, 30]",344.0,134,443.0,440.0,True,440.0
11,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 23, 24]",339.0,106,457.0,458.0,False,457.0
10,execution_finished,"[7, 8, 9, 10, 11, 12, 13, 14]",324.0,106,523.0,521.0,True,521.0
16,execution_finished,"[15, 25, 28, 29, 30, 26]",445.0,153,534.0,534.0,False,534.0
12,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",377.0,120,544.0,543.0,True,543.0
21,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",543.0,184,590.0,586.0,True,586.0
17,execution_finished,"[15, 25, 26, 28, 29, 30, 27]",539.0,161,606.0,601.0,True,601.0
31,execution_finished,"[0, 1, 2, 3, 4, 5]",586.0,224,610.0,614.0,False,610.0
15,execution_finished,"[7, 8, 9, 10, 11, 12, 13, 14]",521.0,151,629.0,629.0,False,629.0
13,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 23, 24]",457.0,124,677.0,672.0,True,672.0
18,execution_finished,"[6, 15, 25, 26, 27, 28, 29, 30]",601.0,164,686.0,684.0,True,684.0
42,execution_finished,"[0, 1, 2, 3, 4]",610.0,289,714.0,715.0,False,714.0
22,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",672.0,186,769.0,763.0,True,763.0
23,execution_finished,"[6, 15, 23, 24, 25, 26, 27, 28]",684.0,189,778.0,783.0,False,778.0
20,execution_finished,"[5, 7, 8, 9, 10, 11, 12, 13, 14]",629.0,180,821.0,820.0,True,820.0
24,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 30]",768.0,196,880.0,876.0,True,876.0
34,execution_finished,"[0, 1, 2, 3, 4, 29]",719.0,228,882.0,880.0,True,880.0
25,execution_finished,"[6, 15, 23, 24, 25, 26, 27]",778.0,199,886.0,883.0,True,883.0
27,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",876.0,201,941.0,931.0,True,931.0
26,execution_finished,"[5, 7, 8, 9, 10, 11, 12]",820.0,199,959.0,962.0,False,959.0
29,execution_finished,"[6, 15, 23, 24, 25, 26, 27, 14, 28]",888.0,223,1002.0,1000.0,True,1000.0
33,execution_finished,"[5, 7, 8, 9, 10, 11, 12]",959.0,228,1034.0,1039.0,False,1034.0
28,execution_finished,"[0, 1, 2, 3, 4, 29, 30, 13]",885.0,222,1037.0,1035.0,True,1035.0
30,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",931.0,223,1045.0,1041.0,True,1041.0
37,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",1041.0,251,1047.0,1046.0,True,1046.0
32,execution_finished,"[6, 14, 15, 23, 24, 25, 26, 27]",1000.0,225,1065.0,1064.0,True,1064.0
39,execution_finished,"[16, 17, 18, 19, 20, 21]",1046.0,259,1095.0,1095.0,False,1095.0
38,execution_finished,"[6, 14, 15, 23, 24, 25, 26, 27, 30]",1069.0,253,1107.0,1105.0,True,1105.0
40,execution_finished,"[6, 14, 15, 23, 24, 25, 26, 27]",1105.0,269,1111.0,1106.0,True,1106.0
35,execution_finished,"[5, 7, 8, 9, 10, 11, 12, 28]",1039.0,245,1113.0,1117.0,False,1113.0
36,execution_finished,"[0, 1, 2, 3, 4, 13, 29]",1035.0,249,1153.0,1150.0,True,1150.0
44,execution_finished,"[5, 7, 8, 9, 10, 11, 12, 25]",1113.0,310,1182.0,1174.0,True,1174.0
41,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",1100.0,286,1217.0,1211.0,True,1211.0
43,execution_finished,"[6, 14, 15, 23, 24]",1106.0,291,1233.0,1230.0,True,1230.0
45,execution_finished,"[0, 1, 2, 3, 4, 13, 29, 26]",1155.0,322,1273.0,1269.0,True,1269.0
47,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 25]",1216.0,335,1381.0,1377.0,True,1377.0
46,execution_finished,"[5, 7, 8, 9, 10, 11, 12]",1174.0,332,1379.0,1379.0,False,1379.0
48,execution_finished,"[6, 14, 15, 23, 24, 27]",1235.0,353,1391.0,1387.0,True,1387.0
50,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 25]",1377.0,372,1419.0,1423.0,False,1419.0
49,execution_finished,"[0, 1, 2, 3, 4, 13, 26]",1269.0,356,1424.0,1420.0,True,1420.0
52,execution_finished,"[6, 14, 15, 23, 24, 27, 29]",1392.0,387,1454.0,1445.0,True,1445.0
53,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 25]",1419.0,397,1494.0,1492.0,True,1492.0
51,execution_finished,"[5, 7, 8, 9, 10, 11, 12, 28]",1384.0,379,1532.0,1528.0,True,1528.0
54,execution_finished,"[0, 1, 2, 3, 4, 13, 26, 30]",1425.0,398,1547.0,1540.0,True,1540.0
55,execution_finished,"[6, 14, 15, 23, 24, 27]",1445.0,400,1576.0,1577.0,False,1576.0
56,execution_finished,"[16, 17, 18, 19, 20, 21, 22]",1492.0,400,1607.0,1605.0,True,1605.0
58,execution_finished,"[0, 1, 2, 3, 4, 13, 26, 30]",1540.0,404,1616.0,1607.0,True,1607.0
59,execution_finished,"[6, 14, 15, 23, 24, 27, 25]",1581.0,417,1623.0,1621.0,True,1621.0
60,execution_finished,"[16, 17, 18, 19, 20, 21, 22, 29]",1610.0,418,1652.0,1649.0,True,1649.0
62,execution_finished,"[6, 14, 15, 23, 24, 25]",1621.0,424,1682.0,1684.0,False,1682.0
61,execution_finished,"[0, 1, 2, 3, 4, 13, 26]",1607.0,420,1693.0,1686.0,True,1686.0
57,execution_finished,"[5, 7, 8, 9, 10, 11, 12, 28]",1528.0,403,1692.0,1693.0,False,1692.0
64,execution_finished,"[6, 14, 15, 23, 24, 25, 22, 27, 29]",1687.0,440,1745.0,1740.0,True,1740.0
63,execution_finished,"[16, 17, 18, 19, 20, 21]",1649.0,435,1749.0,1746.0,True,1746.0
66,execution_finished,"[5, 7, 8, 9, 10, 11, 12, 26]",1692.0,446,1763.0,1760.0,True,1760.0
69,execution_finished,"[5, 7, 8, 9, 10, 11, 12]",1760.0,469,1782.0,1783.0,False,1782.0
65,execution_finished,"[0, 1, 2, 3, 4, 13]",1686.0,440,1787.0,1783.0,True,1783.0
67,execution_finished,"[6, 14, 15, 22, 23, 24, 25]",1740.0,464,1784.0,1783.0,True,1783.0
70,execution_finished,"[5, 7, 8, 9, 10, 11]",1782.0,474,1831.0,1829.0,True,1829.0
71,execution_finished,"[0, 1, 2, 3, 4, 6, 12, 13, 14]",1783.0,487,1842.0,1844.0,False,1842.0
68,execution_finished,"[16, 17, 18, 19, 20, 21, 27, 29]",1746.0,468,1876.0,1872.0,True,1872.0
73,execution_finished,"[5, 7, 8, 9, 10, 11, 26]",1834.0,494,1943.0,1935.0,True,1935.0
74,execution_finished,"[0, 1, 2, 3, 4, 6, 12, 13]",1842.0,496,1985.0,1979.0,True,1979.0
75,execution_finished,"[16, 17, 18, 19, 20, 21, 27, 29]",1872.0,501,1983.0,1985.0,False,1983.0
72,execution_finished,"[15, 22, 23, 24, 25, 28]",1788.0,492,1993.0,1990.0,True,1990.0
78,execution_finished,"[12, 13, 16, 17, 18, 19, 20]",1983.0,527,2022.0,2025.0,False,2022.0
76,execution_finished,"[5, 7, 8, 9, 10, 11, 26, 14]",1940.0,503,2038.0,2032.0,True,2032.0
80,execution_finished,"[12, 13, 16, 17, 18, 19, 20, 27]",2027.0,537,2060.0,2054.0,True,2054.0
79,execution_finished,"[15, 21, 22, 23, 24, 25]",1990.0,535,2084.0,2084.0,False,2084.0
77,execution_finished,"[0, 1, 2, 3, 4, 6]",1979.0,525,2100.0,2106.0,False,2100.0
83,execution_finished,"[15, 21, 22, 23, 24, 25, 26]",2089.0,550,2159.0,2155.0,True,2155.0
81,execution_finished,"[5, 7, 8, 9, 10, 11, 14]",2032.0,537,2164.0,2163.0,True,2163.0
82,execution_finished,"[12, 13, 16, 17, 18, 19, 20]",2054.0,542,2167.0,2167.0,False,2167.0
84,execution_finished,"[0, 1, 2, 3, 4, 6, 27]",2105.0,551,2208.0,2203.0,True,2203.0
88,execution_finished,"[0, 1, 2, 3, 4, 6, 27, 30]",2208.0,565,2249.0,2251.0,False,2249.0
87,execution_finished,"[12, 13, 16, 17, 18, 19, 20, 29]",2172.0,559,2253.0,2251.0,True,2251.0
86,execution_finished,"[5, 7, 8, 9, 10, 11, 14]",2163.0,556,2290.0,2286.0,True,2286.0
89,execution_finished,"[0, 1, 2, 3, 4, 6, 27]",2249.0,570,2302.0,2298.0,True,2298.0
85,execution_finished,"[15, 21, 22, 23, 24, 25, 26, 28]",2160.0,553,2307.0,2305.0,True,2305.0
90,execution_finished,"[12, 13, 16, 17, 18, 19, 20, 29, 30]",2251.0,578,2307.0,2312.0,False,2307.0
93,execution_finished,"[12, 13, 16, 17, 18, 19, 20, 28]",2307.0,615,2362.0,2355.0,True,2355.0
92,execution_finished,"[15, 21, 22, 23, 24, 25, 26]",2305.0,604,2406.0,2398.0,True,2398.0
91,execution_finished,"[0, 1, 2, 3, 4, 6, 11, 14, 27]",2298.0,595,2456.0,2458.0,False,2456.0
98,execution_finished,"[5, 7, 8, 9, 10]",2286.0,670,2482.0,2485.0,False,2482.0
94,execution_finished,"[12, 13, 16, 17, 18, 19, 20, 28, 29]",2360.0,644,2509.0,2510.0,False,2509.0
