dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,2.0,0 1 2 3 4,-1,
base,active,,0.0,6.0,5 6 7 8 9,-1,
base,active,,0.0,7.0,10 11 12 13,-1,
base,active,,0.0,29.0,14 15 16 17,-1,
base,active,,2.0,30.0,0 1 2 3 4,1,True
base,active,,6.0,169.0,5 6 7 8 9,2,False
base,active,,7.0,54.0,10 11 12 13,3,False
base,switching_off,,29.0,34.0,14 15 16 17,-2,
base,active,,30.0,31.0,0 1 2 3 4,4,False
base,active,,31.0,37.0,0 1 2,5,True
base,active,,31.0,39.0,3 4,-1,
base,switching_on,,34.0,39.0,14 15,-3,
base,sleeping,,34.0,54.0,16 17,-4,
base,active,,37.0,107.0,0 1 2,7,True
base,active,,39.0,80.0,3 4 14 15,6,True
base,active,,54.0,59.0,13,-1,
base,switching_on,,54.0,59.0,16 17,-3,
base,active,,54.0,99.0,10 11 12,8,False
base,active,,59.0,74.0,13 16 17,9,True
base,active,,74.0,80.0,13,-1,
base,active,,74.0,99.0,16,-1,
base,active,,74.0,103.0,17,-1,
base,active,,80.0,111.0,3 4 13 14 15,10,True
base,active,,99.0,102.0,10 11 12 16,11,True
base,active,,102.0,107.0,10 11 12 16,-1,
base,switching_off,,103.0,108.0,17,-2,
base,active,,107.0,151.0,0 1 2 10 11 12 16,12,True
base,sleeping,,108.0,111.0,17,-4,
base,active,,111.0,116.0,15,-1,
base,switching_on,,111.0,116.0,17,-3,
base,active,,111.0,221.0,3 4 13 14,13,True
base,active,,116.0,175.0,15 17,21,True
base,active,,151.0,169.0,12,-1,
base,active,,151.0,175.0,16,-1,
base,active,,151.0,226.0,0 1 2 10 11,14,True
base,active,,169.0,235.0,5 6 7 8 9 12,15,True
base,active,,175.0,209.0,15 16 17,17,True
base,active,,209.0,254.0,15 16 17,23,False
base,active,,221.0,317.0,3 4 13 14,16,True
base,active,,226.0,235.0,11,-1,
base,active,,226.0,328.0,0 1 2 10,18,True
base,active,,235.0,254.0,12,-1,
base,active,,235.0,310.0,5 6 7 8 9 11,19,False
base,active,,254.0,356.0,12 15 16 17,26,True
base,active,,310.0,317.0,11,-1,
base,active,,310.0,354.0,5 6 7 8 9,20,False
base,active,,317.0,402.0,3 4 11 13 14,22,True
base,active,,328.0,329.0,10,-1,
base,active,,328.0,329.0,0 1 2,28,False
base,active,,329.0,332.0,0 1 2 10,34,True
base,active,,332.0,346.0,0 1 2 10,35,False
base,active,,346.0,354.0,2,-1,
base,active,,346.0,356.0,10,-1,
base,active,,346.0,394.0,0 1,44,True
base,active,,354.0,406.0,2 5 6 7 8 9,24,False
base,active,,356.0,387.0,10 12 15 16 17,25,True
base,active,,387.0,400.0,10 12 15 16 17,27,True
base,active,,394.0,400.0,0 1,-1,
base,active,,400.0,422.0,15 16 17,48,True
base,active,,400.0,432.0,0 1 10 12,29,True
base,active,,402.0,404.0,3 4 11 13 14,30,False
base,active,,404.0,447.0,3 4 11 13 14,31,False
base,active,,406.0,439.0,2 5 6 7 8 9,32,True
base,active,,422.0,456.0,15 16 17,65,True
base,active,,432.0,521.0,0 1 10 12,33,True
base,active,,439.0,447.0,8 9,-1,
base,active,,439.0,505.0,2 5 6 7,36,True
base,active,,447.0,456.0,13 14,-1,
base,active,,447.0,477.0,3 4 8 9 11,37,True
base,active,,456.0,554.0,13 14 15 16 17,38,False
base,active,,477.0,493.0,3 4 8 9 11,45,False
base,active,,493.0,501.0,3 4 8 9 11,46,False
