id,energy_consumption,energy_effective,energy_waste
0,253893.0,242970.0,10923.0
1,253893.0,242970.0,10923.0
2,253491.0,245070.0,8421.0
3,253491.0,245070.0,8421.0
4,253491.0,245070.0,8421.0
5,253491.0,245910.0,7581.0
6,247260.0,228690.0,18570.0
7,255501.0,243390.0,12111.0
8,253491.0,242340.0,11151.0
9,257712.0,245700.0,12012.0
10,253893.0,239820.0,14073.0
11,257712.0,242760.0,14952.0
12,253893.0,234360.0,19533.0
13,257712.0,243810.0,13902.0
14,253491.0,237930.0,15561.0
15,231381.0,215670.0,15711.0
16,245049.0,213570.0,31479.0
17,241632.0,214200.0,27432.0
