id,energy_consumption,energy_effective,energy_waste
0,312570.0,304920.0,7650.0
1,312570.0,304920.0,7650.0
2,312570.0,304920.0,7650.0
3,314580.0,307860.0,6720.0
4,314580.0,307020.0,7560.0
5,314580.0,307230.0,7350.0
6,314580.0,305550.0,9030.0
7,309354.0,298620.0,10734.0
8,306540.0,295260.0,11280.0
9,314580.0,304710.0,9870.0
10,314580.0,305970.0,8610.0
11,314580.0,305970.0,8610.0
12,298098.0,280980.0,17118.0
13,302721.0,287070.0,15651.0
14,307545.0,288750.0,18795.0
15,301515.0,291900.0,9615.0
16,306741.0,293580.0,13161.0
17,300912.0,290220.0,10692.0
18,311163.0,297990.0,13173.0
19,300912.0,273420.0,27492.0
20,285636.0,258930.0,26706.0
21,267144.0,228060.0,39084.0
22,213477.0,165270.0,48207.0
