job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
4,execution_finished,"[21, 22, 23, 24, 25, 26, 27, 28]",5.0,5,103.0,108.0,False,103.0
3,execution_finished,"[13, 14, 15, 16, 17, 18, 19, 20]",5.0,5,104.0,107.0,False,104.0
2,execution_finished,"[7, 8, 9, 10, 11, 12]",5.0,5,120.0,128.0,False,120.0
1,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",0.0,0,125.0,124.0,True,124.0
5,execution_finished,"[21, 22, 23, 24, 25]",103.0,7,192.0,189.0,True,189.0
6,execution_finished,"[13, 14, 15, 16, 17, 18, 19, 20]",104.0,8,205.0,207.0,False,205.0
8,execution_finished,"[8, 9, 10, 11, 12, 26, 27, 28]",129.0,33,248.0,248.0,False,248.0
7,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",124.0,19,249.0,250.0,False,249.0
28,execution_finished,"[21, 22, 23, 24, 25, 29]",194.0,155,300.0,300.0,False,300.0
9,execution_finished,"[13, 14, 15, 16, 17, 18, 19]",205.0,41,315.0,314.0,True,314.0
10,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 26, 27, 28]",249.0,42,360.0,361.0,False,360.0
33,execution_finished,"[8, 9, 10, 11, 12, 20]",253.0,196,365.0,367.0,False,365.0
48,execution_finished,"[21, 22, 23, 24, 25, 29]",308.0,308,416.0,415.0,True,415.0
12,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 26]",360.0,55,445.0,454.0,False,445.0
11,execution_finished,"[13, 14, 15, 16, 17, 18, 19]",314.0,54,454.0,456.0,False,454.0
13,execution_finished,"[8, 9, 10, 11, 12, 20, 27, 28]",365.0,60,456.0,460.0,False,456.0
61,execution_finished,"[21, 22, 23, 24, 25, 29]",415.0,393,517.0,513.0,True,513.0
14,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",445.0,64,535.0,538.0,False,535.0
16,execution_finished,"[8, 9, 10, 11, 12, 19, 20, 26]",456.0,82,547.0,551.0,False,547.0
15,execution_finished,"[7, 13, 14, 15, 16, 17, 18]",454.0,70,550.0,552.0,False,550.0
17,execution_finished,"[21, 22, 23, 24, 25, 29, 27]",518.0,85,617.0,617.0,False,617.0
68,execution_finished,"[7, 13, 14, 15, 16, 17]",550.0,424,655.0,650.0,True,650.0
18,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 28]",540.0,90,654.0,652.0,True,652.0
19,execution_finished,"[8, 9, 10, 11, 12, 19, 20, 26]",547.0,95,661.0,669.0,False,661.0
20,execution_finished,"[21, 22, 23, 24, 25, 27, 29, 18]",622.0,98,751.0,741.0,True,741.0
22,execution_finished,"[8, 9, 10, 11, 12, 14, 15, 16]",661.0,124,756.0,758.0,False,756.0
21,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 13]",652.0,123,757.0,760.0,False,757.0
24,execution_finished,"[8, 9, 10, 11, 12, 14, 15, 16]",756.0,138,845.0,845.0,False,845.0
23,execution_finished,"[18, 21, 22, 23, 24, 25, 27, 29]",741.0,136,854.0,853.0,True,853.0
25,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7, 13]",757.0,140,869.0,867.0,True,867.0
27,execution_finished,"[18, 21, 22, 23, 24, 25, 27, 29]",853.0,151,941.0,944.0,False,941.0
26,execution_finished,"[8, 9, 10, 11, 12, 14, 15, 16, 17]",850.0,145,967.0,967.0,False,967.0
29,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",867.0,155,986.0,985.0,True,985.0
31,execution_finished,"[8, 9, 10, 11, 12, 14, 15, 16]",967.0,171,1062.0,1068.0,False,1062.0
30,execution_finished,"[18, 21, 22, 23, 24, 25, 27, 29, 7]",946.0,159,1080.0,1082.0,False,1080.0
32,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 13, 19]",990.0,183,1098.0,1094.0,True,1094.0
34,execution_finished,"[8, 9, 10, 11, 12, 14, 15]",1062.0,201,1149.0,1150.0,False,1149.0
72,execution_finished,"[29, 16, 17, 20, 26, 28]",1088.0,445,1171.0,1169.0,True,1169.0
35,execution_finished,"[7, 18, 21, 22, 23, 24, 25, 27]",1080.0,216,1184.0,1183.0,True,1183.0
36,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 13, 19]",1094.0,220,1223.0,1224.0,False,1223.0
38,execution_finished,"[7, 18, 21, 22, 23, 24, 25, 27]",1183.0,228,1281.0,1295.0,False,1281.0
37,execution_finished,"[16, 17, 20, 26, 28, 29, 8, 9, 10]",1175.0,222,1298.0,1292.0,True,1292.0
39,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 13]",1223.0,233,1321.0,1323.0,False,1321.0
41,execution_finished,"[8, 9, 10, 16, 17, 20, 26]",1292.0,239,1406.0,1402.0,True,1402.0
40,execution_finished,"[7, 18, 21, 22, 23, 24, 25]",1281.0,237,1408.0,1408.0,False,1408.0
78,execution_finished,"[27, 11, 12, 14, 15, 19]",1286.0,478,1413.0,1413.0,False,1413.0
42,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 13]",1321.0,257,1414.0,1417.0,False,1414.0
44,execution_finished,"[7, 18, 21, 22, 23, 24, 25, 29]",1413.0,279,1523.0,1527.0,False,1523.0
82,execution_finished,"[11, 12, 14, 15, 19, 27]",1413.0,503,1539.0,1539.0,False,1539.0
43,execution_finished,"[8, 9, 10, 16, 17, 20, 26, 28]",1407.0,264,1547.0,1543.0,True,1543.0
