dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,5.0,7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28,-1,
base,active,,0.0,16.0,29,-1,
base,active,,0.0,124.0,0 1 2 3 4 5 6,1,True
base,active,,5.0,103.0,21 22 23 24 25 26 27 28,4,False
base,active,,5.0,104.0,13 14 15 16 17 18 19 20,3,False
base,active,,5.0,120.0,7 8 9 10 11 12,2,False
base,switching_off,,16.0,21.0,29,-2,
base,sleeping,,21.0,189.0,29,-4,
base,active,,103.0,119.0,26 27 28,-1,
base,active,,103.0,189.0,21 22 23 24 25,5,True
base,active,,104.0,205.0,13 14 15 16 17 18 19 20,6,False
base,switching_off,,119.0,124.0,26 27 28,-2,
base,active,,120.0,124.0,7,-1,
base,active,,120.0,129.0,8 9 10 11 12,-1,
base,switching_on,,124.0,129.0,26 27 28,-3,
base,active,,124.0,249.0,0 1 2 3 4 5 6 7,7,False
base,active,,129.0,248.0,8 9 10 11 12 26 27 28,8,False
base,active,,189.0,194.0,21 22 23 24 25,-1,
base,switching_on,,189.0,194.0,29,-3,
base,active,,194.0,300.0,21 22 23 24 25 29,28,False
base,active,,205.0,221.0,20,-1,
base,active,,205.0,314.0,13 14 15 16 17 18 19,9,True
base,switching_off,,221.0,226.0,20,-2,
base,sleeping,,226.0,248.0,20,-4,
base,active,,248.0,249.0,26 27 28,-1,
base,active,,248.0,253.0,8 9 10 11 12,-1,
base,switching_on,,248.0,253.0,20,-3,
base,active,,249.0,360.0,0 1 2 3 4 5 6 7 26 27 28,10,False
base,active,,253.0,365.0,8 9 10 11 12 20,33,False
base,active,,300.0,308.0,21 22 23 24 25 29,-1,
base,active,,308.0,415.0,21 22 23 24 25 29,48,True
base,active,,314.0,454.0,13 14 15 16 17 18 19,11,False
base,active,,360.0,365.0,27 28,-1,
base,active,,360.0,445.0,0 1 2 3 4 5 6 7 26,12,False
base,active,,365.0,456.0,8 9 10 11 12 20 27 28,13,False
base,active,,415.0,513.0,21 22 23 24 25 29,61,True
base,active,,445.0,454.0,7,-1,
base,active,,445.0,456.0,26,-1,
base,active,,445.0,535.0,0 1 2 3 4 5 6,14,False
base,active,,454.0,456.0,19,-1,
base,active,,454.0,550.0,7 13 14 15 16 17 18,15,False
base,active,,456.0,472.0,27 28,-1,
base,active,,456.0,547.0,8 9 10 11 12 19 20 26,16,False
base,switching_off,,472.0,477.0,27 28,-2,
base,sleeping,,477.0,513.0,27,-4,
base,sleeping,,477.0,535.0,28,-4,
base,active,,513.0,518.0,21 22 23 24 25 29,-1,
base,switching_on,,513.0,518.0,27,-3,
base,active,,518.0,617.0,21 22 23 24 25 27 29,17,False
base,active,,535.0,540.0,0 1 2 3 4 5 6,-1,
base,switching_on,,535.0,540.0,28,-3,
base,active,,540.0,652.0,0 1 2 3 4 5 6 28,18,True
base,active,,547.0,661.0,8 9 10 11 12 19 20 26,19,False
base,active,,550.0,566.0,18,-1,
base,active,,550.0,650.0,7 13 14 15 16 17,68,True
base,switching_off,,566.0,571.0,18,-2,
base,sleeping,,571.0,617.0,18,-4,
base,active,,617.0,622.0,21 22 23 24 25 27 29,-1,
base,switching_on,,617.0,622.0,18,-3,
base,active,,622.0,741.0,18 21 22 23 24 25 27 29,20,True
base,active,,650.0,652.0,7 13,-1,
base,active,,650.0,661.0,14 15 16,-1,
base,active,,650.0,666.0,17,-1,
base,active,,652.0,668.0,28,-1,
base,active,,652.0,757.0,0 1 2 3 4 5 6 7 13,21,False
base,active,,661.0,677.0,19 20 26,-1,
base,active,,661.0,756.0,8 9 10 11 12 14 15 16,22,False
base,switching_off,,666.0,671.0,17,-2,
base,switching_off,,668.0,673.0,28,-2,
base,sleeping,,671.0,845.0,17,-4,
base,sleeping,,673.0,1083.0,28,-4,
base,switching_off,,677.0,682.0,19 20 26,-2,
base,sleeping,,682.0,985.0,19,-4,
base,sleeping,,682.0,1083.0,20 26,-4,
base,active,,741.0,853.0,18 21 22 23 24 25 27 29,23,True
base,active,,756.0,845.0,8 9 10 11 12 14 15 16,24,False
base,active,,757.0,867.0,0 1 2 3 4 5 6 7 13,25,True
base,active,,845.0,850.0,8 9 10 11 12 14 15 16,-1,
base,switching_on,,845.0,850.0,17,-3,
base,active,,850.0,967.0,8 9 10 11 12 14 15 16 17,26,False
base,active,,853.0,941.0,18 21 22 23 24 25 27 29,27,False
base,active,,867.0,883.0,7 13,-1,
base,active,,867.0,985.0,0 1 2 3 4 5 6,29,True
base,switching_off,,883.0,888.0,7 13,-2,
base,sleeping,,888.0,941.0,7,-4,
base,sleeping,,888.0,985.0,13,-4,
base,active,,941.0,946.0,18 21 22 23 24 25 27 29,-1,
base,switching_on,,941.0,946.0,7,-3,
base,active,,946.0,1080.0,7 18 21 22 23 24 25 27 29,30,False
base,active,,967.0,983.0,17,-1,
base,active,,967.0,1062.0,8 9 10 11 12 14 15 16,31,False
base,switching_off,,983.0,988.0,17,-2,
base,active,,985.0,990.0,0 1 2 3 4 5 6,-1,
base,switching_on,,985.0,990.0,13 19,-3,
base,sleeping,,988.0,1083.0,17,-4,
base,active,,990.0,1094.0,0 1 2 3 4 5 6 13 19,32,True
base,active,,1062.0,1078.0,16,-1,
base,active,,1062.0,1149.0,8 9 10 11 12 14 15,34,False
base,switching_off,,1078.0,1083.0,16,-2,
base,active,,1080.0,1088.0,29,-1,
base,active,,1080.0,1183.0,7 18 21 22 23 24 25 27,35,True
base,switching_on,,1083.0,1088.0,16 17 20 26 28,-3,
base,active,,1088.0,1169.0,16 17 20 26 28 29,72,True
base,active,,1094.0,1223.0,0 1 2 3 4 5 6 13 19,36,False
base,active,,1149.0,1165.0,8 9 10 11 12 14 15,-1,
base,switching_off,,1165.0,1170.0,8 9 10 11 12 14 15,-2,
base,active,,1169.0,1175.0,16 17 20 26 28 29,-1,
base,switching_on,,1170.0,1175.0,8 9 10,-3,
base,sleeping,,1170.0,1281.0,11 12 14 15,-4,
base,active,,1175.0,1292.0,8 9 10 16 17 20 26 28 29,37,True
base,active,,1183.0,1281.0,7 18 21 22 23 24 25 27,38,False
base,active,,1223.0,1239.0,19,-1,
base,active,,1223.0,1321.0,0 1 2 3 4 5 6 13,39,False
base,switching_off,,1239.0,1244.0,19,-2,
base,sleeping,,1244.0,1281.0,19,-4,
base,active,,1281.0,1286.0,27,-1,
base,switching_on,,1281.0,1286.0,11 12 14 15 19,-3,
base,active,,1281.0,1408.0,7 18 21 22 23 24 25,40,False
base,active,,1286.0,1413.0,11 12 14 15 19 27,78,False
base,active,,1292.0,1308.0,28 29,-1,
base,active,,1292.0,1402.0,8 9 10 16 17 20 26,41,True
base,switching_off,,1308.0,1313.0,28 29,-2,
base,sleeping,,1313.0,1402.0,28,-4,
base,sleeping,,1313.0,1408.0,29,-4,
base,active,,1321.0,1414.0,0 1 2 3 4 5 6 13,42,False
base,active,,1402.0,1407.0,8 9 10 16 17 20 26,-1,
base,switching_on,,1402.0,1407.0,28,-3,
base,active,,1407.0,1543.0,8 9 10 16 17 20 26 28,43,True
base,active,,1408.0,1413.0,7 18 21 22 23 24 25,-1,
base,switching_on,,1408.0,1413.0,29,-3,
base,active,,1413.0,1523.0,7 18 21 22 23 24 25 29,44,False
base,active,,1413.0,1539.0,11 12 14 15 19 27,82,False
base,active,,1414.0,1544.0,0 1 2 3 4 5 6 13,45,True
base,active,,1523.0,1635.0,7 18 21 22 23 24 25 29,46,False
base,active,,1539.0,1543.0,11 12 14 15,-1,
