id,energy_consumption,energy_effective,energy_waste
0,669858.0,660660.0,9198.0
1,669858.0,660660.0,9198.0
2,657798.0,644700.0,13098.0
3,652773.0,639450.0,13323.0
4,652773.0,639450.0,13323.0
5,631668.0,620760.0,10908.0
6,631668.0,620760.0,10908.0
7,665637.0,653310.0,12327.0
8,676290.0,664650.0,11640.0
9,676290.0,664650.0,11640.0
10,676290.0,664650.0,11640.0
11,653979.0,641550.0,12429.0
12,653979.0,641550.0,12429.0
13,641316.0,629370.0,11946.0
14,623226.0,603330.0,19896.0
15,625839.0,602700.0,23139.0
16,656793.0,630630.0,26163.0
17,561318.0,526470.0,34848.0
18,641718.0,622650.0,19068.0
19,564936.0,534240.0,30696.0
20,549057.0,515760.0,33297.0
21,652974.0,632940.0,20034.0
22,565137.0,539910.0,25227.0
23,568152.0,542010.0,26142.0
24,540213.0,512820.0,27393.0
25,670260.0,652260.0,18000.0
26,528555.0,494970.0,33585.0
27,509862.0,475650.0,34212.0
28,384438.0,335370.0,49068.0
29,461220.0,423780.0,37440.0
