dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,4.0,0 1 2 3,-1,
base,active,,0.0,13.0,4 5 6 7 8,-1,
base,active,,0.0,17.0,9 10 11 12 13 14 15 16,-1,
base,active,,4.0,126.0,0 1 2 3,1,False
base,active,,13.0,108.0,4 5 6 7 8,2,False
base,switching_off,,17.0,22.0,9 10 11 12 13 14 15 16,-2,
base,sleeping,,22.0,23.0,9 10 11 12,-4,
base,sleeping,,22.0,26.0,13 14 15,-4,
base,sleeping,,22.0,34.0,16,-4,
base,switching_on,,23.0,28.0,9 10 11 12,-3,
base,switching_on,,26.0,31.0,13 14 15,-3,
base,active,,28.0,135.0,9 10 11 12,3,False
base,active,,31.0,67.0,13 14 15,4,False
base,switching_on,,34.0,39.0,16,-3,
base,active,,39.0,136.0,16,7,False
base,active,,67.0,154.0,13 14 15,5,False
base,active,,108.0,125.0,7 8,-1,
base,active,,108.0,226.0,4 5 6,6,False
base,switching_off,,125.0,130.0,7 8,-2,
base,active,,126.0,140.0,3,-1,
base,active,,126.0,193.0,0 1 2,9,False
base,sleeping,,130.0,135.0,7,-4,
base,sleeping,,130.0,193.0,8,-4,
base,active,,135.0,140.0,9 10 11 12,-1,
base,switching_on,,135.0,140.0,7,-3,
base,active,,136.0,153.0,16,-1,
base,active,,140.0,225.0,3 7 9 10 11 12,8,False
base,switching_off,,153.0,158.0,16,-2,
base,active,,154.0,250.0,13 14 15,10,False
base,sleeping,,158.0,305.0,16,-4,
base,active,,193.0,198.0,0 1 2,-1,
base,switching_on,,193.0,198.0,8,-3,
base,active,,198.0,300.0,0 1 2 8,11,False
base,active,,225.0,226.0,10 11,-1,
base,active,,225.0,242.0,12,-1,
base,active,,225.0,311.0,3 7 9,12,False
base,active,,226.0,305.0,4 5 6 10 11,13,False
base,switching_off,,242.0,247.0,12,-2,
base,sleeping,,247.0,300.0,12,-4,
base,active,,250.0,337.0,13 14 15,14,False
base,active,,300.0,305.0,0 1 2 8,-1,
base,switching_on,,300.0,305.0,12,-3,
base,active,,305.0,310.0,11,-1,
base,switching_on,,305.0,310.0,16,-3,
base,active,,305.0,375.0,0 1 2 8 12,15,False
base,active,,305.0,375.0,4 5 6 10,16,False
base,active,,310.0,450.0,11 16,20,False
base,active,,311.0,376.0,3 7 9,17,False
base,active,,337.0,431.0,13 14 15,24,False
base,active,,375.0,428.0,0 1 2 4,18,False
base,active,,375.0,465.0,5 6 8 10 12,19,False
base,active,,376.0,446.0,3 7 9,27,False
base,active,,428.0,429.0,0 1 2 4,21,False
base,active,,429.0,539.0,0 1 2 4,22,False
base,active,,431.0,446.0,15,-1,
base,active,,431.0,487.0,13 14,32,False
base,active,,446.0,498.0,3 7 9 15,23,False
base,active,,450.0,560.0,11 16,34,False
base,active,,465.0,482.0,12,-1,
base,active,,465.0,569.0,5 6 8 10,25,False
base,switching_off,,482.0,487.0,12,-2,
base,active,,487.0,492.0,13 14,-1,
base,switching_on,,487.0,492.0,12,-3,
base,active,,492.0,525.0,12 13 14,28,False
base,active,,498.0,561.0,3 7 9 15,26,False
base,active,,525.0,539.0,12 13,-1,
base,active,,525.0,542.0,14,-1,
base,active,,539.0,640.0,0 1 2 4 12 13,29,False
base,switching_off,,542.0,547.0,14,-2,
base,sleeping,,547.0,569.0,14,-4,
base,active,,560.0,648.0,11 16,36,False
base,active,,561.0,604.0,3 7 9 15,30,False
base,active,,569.0,574.0,5 6 8 10,-1,
base,switching_on,,569.0,574.0,14,-3,
base,active,,574.0,688.0,5 6 8 10 14,31,False
base,active,,604.0,708.0,3 7 9 15,35,False
base,active,,640.0,648.0,13,-1,
base,active,,640.0,738.0,0 1 2 4 12,33,False
base,active,,648.0,729.0,11 13 16,37,False
base,active,,688.0,762.0,5 6 8 10 14,38,False
base,active,,708.0,776.0,9 15,40,False
base,active,,708.0,790.0,3 7,39,False
base,active,,729.0,792.0,11 13 16,42,False
base,active,,738.0,824.0,12,49,False
base,active,,738.0,865.0,0 1 2 4,41,False
base,active,,762.0,776.0,14,-1,
