job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
1,execution_finished,"[0, 1]",1.0,1,65.0,68.0,False,65.0
2,execution_finished,"[2, 3]",2.0,2,65.0,68.0,False,65.0
3,execution_finished,"[0, 1]",65.0,13,107.0,110.0,False,107.0
4,execution_finished,"[2, 3]",65.0,14,147.0,148.0,False,147.0
5,execution_finished,[0],107.0,14,160.0,162.0,False,160.0
6,execution_finished,[1],107.0,20,168.0,170.0,False,168.0
7,execution_finished,"[2, 3]",147.0,24,208.0,209.0,False,208.0
8,execution_finished,[0],160.0,26,215.0,217.0,False,215.0
10,execution_finished,[1],168.0,28,224.0,228.0,False,224.0
11,execution_finished,"[2, 3]",208.0,30,280.0,284.0,False,280.0
13,execution_finished,[0],215.0,38,286.0,289.0,False,286.0
14,execution_finished,[1],224.0,45,289.0,291.0,False,289.0
15,execution_finished,"[2, 3]",280.0,47,317.0,320.0,False,317.0
18,execution_finished,[1],289.0,52,333.0,334.0,False,333.0
16,execution_finished,[0],286.0,48,348.0,350.0,False,348.0
17,execution_finished,"[2, 3]",317.0,48,372.0,374.0,False,372.0
19,execution_finished,[1],333.0,62,391.0,393.0,False,391.0
22,execution_finished,[0],348.0,74,420.0,422.0,False,420.0
21,execution_finished,"[2, 3]",372.0,73,421.0,423.0,False,421.0
23,execution_finished,[1],391.0,77,443.0,444.0,False,443.0
25,execution_finished,[0],420.0,88,458.0,460.0,False,458.0
28,execution_finished,[3],421.0,96,482.0,483.0,False,482.0
26,execution_finished,[2],421.0,89,491.0,492.0,False,491.0
29,execution_finished,[1],443.0,97,500.0,504.0,False,500.0
32,execution_finished,[0],458.0,101,523.0,526.0,False,523.0
34,execution_finished,[3],482.0,110,545.0,546.0,False,545.0
39,execution_finished,[1],500.0,115,555.0,557.0,False,555.0
36,execution_finished,[2],491.0,111,559.0,562.0,False,559.0
46,execution_finished,[0],523.0,151,580.0,583.0,False,580.0
47,execution_finished,[3],545.0,156,599.0,601.0,False,599.0
49,execution_finished,[1],555.0,159,609.0,611.0,False,609.0
50,execution_finished,[2],559.0,163,616.0,617.0,False,616.0
51,execution_finished,[0],580.0,168,650.0,651.0,False,650.0
53,execution_finished,[1],609.0,170,653.0,656.0,False,653.0
54,execution_finished,[2],616.0,177,663.0,665.0,False,663.0
52,execution_finished,[3],599.0,170,668.0,672.0,False,668.0
59,execution_finished,[1],653.0,180,701.0,703.0,False,701.0
63,execution_finished,[2],663.0,190,704.0,706.0,False,704.0
56,execution_finished,[0],650.0,178,715.0,717.0,False,715.0
65,execution_finished,[3],668.0,202,724.0,726.0,False,724.0
71,execution_finished,[2],704.0,221,748.0,749.0,False,748.0
68,execution_finished,[1],701.0,211,754.0,754.0,False,754.0
74,execution_finished,[3],724.0,238,775.0,778.0,False,775.0
73,execution_finished,[0],715.0,236,784.0,786.0,False,784.0
78,execution_finished,[1],754.0,253,790.0,793.0,False,790.0
75,execution_finished,[2],748.0,242,804.0,806.0,False,804.0
80,execution_finished,[3],775.0,260,819.0,820.0,False,819.0
83,execution_finished,[1],790.0,275,849.0,853.0,False,849.0
82,execution_finished,[0],784.0,267,850.0,852.0,False,850.0
85,execution_finished,[3],819.0,279,857.0,860.0,False,857.0
84,execution_finished,[2],804.0,276,865.0,868.0,False,865.0
88,execution_finished,[1],849.0,291,904.0,905.0,False,904.0
90,execution_finished,[0],850.0,309,910.0,912.0,False,910.0
93,execution_finished,[2],865.0,314,924.0,927.0,False,924.0
92,execution_finished,[3],857.0,311,925.0,926.0,False,925.0
95,execution_finished,[1],904.0,316,959.0,960.0,False,959.0
96,execution_finished,[0],910.0,319,961.0,963.0,False,961.0
97,execution_finished,[2],924.0,325,975.0,978.0,False,975.0
100,execution_finished,[3],925.0,334,1006.0,1007.0,False,1006.0
30,execution_finished,"[0, 1]",961.0,97,1011.0,1014.0,False,1011.0
9,execution_finished,"[0, 1, 3]",1011.0,27,1054.0,1058.0,False,1054.0
12,execution_finished,"[0, 1, 3]",1054.0,36,1110.0,1111.0,False,1110.0
20,execution_finished,"[0, 1, 3]",1110.0,71,1178.0,1181.0,False,1178.0
24,execution_finished,"[0, 1, 3]",1178.0,86,1238.0,1241.0,False,1238.0
27,execution_finished,"[0, 1, 3]",1238.0,94,1294.0,1297.0,False,1294.0
31,execution_finished,"[0, 1]",1294.0,99,1332.0,1334.0,False,1332.0
33,execution_finished,"[0, 1]",1332.0,108,1392.0,1395.0,False,1392.0
35,execution_finished,"[0, 1]",1392.0,110,1434.0,1436.0,False,1434.0
37,execution_finished,"[0, 1]",1434.0,112,1488.0,1490.0,False,1488.0
40,execution_finished,"[0, 1]",1488.0,119,1525.0,1526.0,False,1525.0
41,execution_finished,"[0, 1]",1525.0,119,1588.0,1590.0,False,1588.0
42,execution_finished,"[0, 1]",1588.0,124,1651.0,1652.0,False,1651.0
43,execution_finished,"[0, 1]",1651.0,125,1716.0,1718.0,False,1716.0
44,execution_finished,"[0, 1]",1716.0,129,1757.0,1760.0,False,1757.0
45,execution_finished,"[0, 1]",1757.0,147,1800.0,1802.0,False,1800.0
48,execution_finished,"[0, 1]",1800.0,158,1848.0,1850.0,False,1848.0
57,execution_finished,"[0, 1]",1848.0,178,1891.0,1892.0,False,1891.0
62,execution_finished,"[0, 1]",1891.0,189,1944.0,1946.0,False,1944.0
64,execution_finished,"[0, 1]",1944.0,195,2022.0,2024.0,False,2022.0
66,execution_finished,"[0, 1]",2022.0,210,2080.0,2083.0,False,2080.0
67,execution_finished,"[0, 1]",2080.0,211,2113.0,2116.0,False,2113.0
