dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,1.0,0 1,-1.0,
base,active,,0.0,2.0,2 3,-1.0,
base,active,,0.0,11.0,4 5,-1.0,
base,active,1.0,1.0,65.0,0 1,1.0,False
base,active,2.0,2.0,65.0,2 3,2.0,False
base,switching_off,,11.0,16.0,4 5,-2.0,
base,sleeping,,16.0,2513.0,4 5,-4.0,
base,active,13.0,65.0,107.0,0 1,3.0,False
base,active,14.0,65.0,147.0,2 3,4.0,False
base,active,14.0,107.0,160.0,0,5.0,False
base,active,20.0,107.0,168.0,1,6.0,False
base,active,24.0,147.0,208.0,2 3,7.0,False
base,active,26.0,160.0,215.0,0,8.0,False
base,active,28.0,168.0,224.0,1,10.0,False
base,active,30.0,208.0,280.0,2 3,11.0,False
base,active,38.0,215.0,286.0,0,13.0,False
base,active,45.0,224.0,289.0,1,14.0,False
base,active,47.0,280.0,317.0,2 3,15.0,False
base,active,48.0,286.0,348.0,0,16.0,False
base,active,52.0,289.0,333.0,1,18.0,False
base,active,48.0,317.0,372.0,2 3,17.0,False
base,active,62.0,333.0,391.0,1,19.0,False
base,active,74.0,348.0,420.0,0,22.0,False
base,active,73.0,372.0,421.0,2 3,21.0,False
base,active,77.0,391.0,443.0,1,23.0,False
base,active,88.0,420.0,458.0,0,25.0,False
base,active,96.0,421.0,482.0,3,28.0,False
base,active,89.0,421.0,491.0,2,26.0,False
base,active,97.0,443.0,500.0,1,29.0,False
base,active,101.0,458.0,523.0,0,32.0,False
base,active,110.0,482.0,545.0,3,34.0,False
base,active,111.0,491.0,559.0,2,36.0,False
base,active,115.0,500.0,555.0,1,39.0,False
base,active,151.0,523.0,580.0,0,46.0,False
base,active,156.0,545.0,599.0,3,47.0,False
base,active,159.0,555.0,609.0,1,49.0,False
base,active,163.0,559.0,616.0,2,50.0,False
base,active,168.0,580.0,650.0,0,51.0,False
base,active,170.0,599.0,668.0,3,52.0,False
base,active,170.0,609.0,653.0,1,53.0,False
base,active,177.0,616.0,663.0,2,54.0,False
base,active,178.0,650.0,715.0,0,56.0,False
base,active,180.0,653.0,701.0,1,59.0,False
base,active,190.0,663.0,704.0,2,63.0,False
base,active,202.0,668.0,724.0,3,65.0,False
base,active,211.0,701.0,754.0,1,68.0,False
base,active,221.0,704.0,748.0,2,71.0,False
base,active,236.0,715.0,784.0,0,73.0,False
base,active,238.0,724.0,775.0,3,74.0,False
base,active,242.0,748.0,804.0,2,75.0,False
base,active,253.0,754.0,790.0,1,78.0,False
base,active,260.0,775.0,819.0,3,80.0,False
base,active,267.0,784.0,850.0,0,82.0,False
base,active,275.0,790.0,849.0,1,83.0,False
base,active,276.0,804.0,865.0,2,84.0,False
base,active,279.0,819.0,857.0,3,85.0,False
base,active,291.0,849.0,904.0,1,88.0,False
base,active,309.0,850.0,910.0,0,90.0,False
base,active,311.0,857.0,925.0,3,92.0,False
base,active,314.0,865.0,924.0,2,93.0,False
base,active,316.0,904.0,959.0,1,95.0,False
base,active,319.0,910.0,961.0,0,96.0,False
base,active,325.0,924.0,975.0,2,97.0,False
base,active,334.0,925.0,1006.0,3,100.0,False
base,active,,959.0,961.0,1,-1.0,
base,active,97.0,961.0,1011.0,0 1,30.0,False
base,active,,975.0,986.0,2,-1.0,
base,switching_off,,986.0,991.0,2,-2.0,
base,sleeping,,991.0,2513.0,2,-4.0,
base,active,,1006.0,1011.0,3,-1.0,
base,active,27.0,1011.0,1054.0,0 1 3,9.0,False
base,active,36.0,1054.0,1110.0,0 1 3,12.0,False
base,active,71.0,1110.0,1178.0,0 1 3,20.0,False
base,active,86.0,1178.0,1238.0,0 1 3,24.0,False
base,active,94.0,1238.0,1294.0,0 1 3,27.0,False
base,active,,1294.0,1305.0,3,-1.0,
base,active,99.0,1294.0,1332.0,0 1,31.0,False
base,switching_off,,1305.0,1310.0,3,-2.0,
base,sleeping,,1310.0,2513.0,3,-4.0,
base,active,108.0,1332.0,1392.0,0 1,33.0,False
base,active,110.0,1392.0,1434.0,0 1,35.0,False
base,active,112.0,1434.0,1488.0,0 1,37.0,False
base,active,119.0,1488.0,1525.0,0 1,40.0,False
base,active,119.0,1525.0,1588.0,0 1,41.0,False
base,active,124.0,1588.0,1651.0,0 1,42.0,False
base,active,125.0,1651.0,1716.0,0 1,43.0,False
base,active,129.0,1716.0,1757.0,0 1,44.0,False
base,active,147.0,1757.0,1800.0,0 1,45.0,False
base,active,158.0,1800.0,1848.0,0 1,48.0,False
base,active,178.0,1848.0,1891.0,0 1,57.0,False
base,active,189.0,1891.0,1944.0,0 1,62.0,False
base,active,195.0,1944.0,2022.0,0 1,64.0,False
base,active,210.0,2022.0,2080.0,0 1,66.0,False
base,active,211.0,2080.0,2113.0,0 1,67.0,False
base,active,217.0,2113.0,2142.0,0 1,70.0,False
base,active,235.0,2142.0,2189.0,0 1,72.0,False
base,active,243.0,2189.0,2239.0,0 1,76.0,False
base,active,244.0,2239.0,2293.0,0 1,77.0,False
base,active,263.0,2293.0,2342.0,0 1,81.0,False
base,active,288.0,2342.0,2400.0,0 1,86.0,False
base,active,310.0,2400.0,2459.0,0 1,91.0,False
base,active,328.0,2459.0,2497.0,0 1,99.0,False
base,active,,2497.0,2508.0,0 1,-1.0,
base,switching_off,,2508.0,2513.0,0 1,-2.0,
