id,energy_consumption,energy_effective,energy_waste
0,462633.0,451920.0,10713.0
1,462633.0,451920.0,10713.0
2,472080.0,468930.0,3150.0
3,472080.0,469350.0,2730.0
4,472080.0,469770.0,2310.0
5,451779.0,437640.0,14139.0
6,449568.0,433020.0,16548.0
7,451779.0,439530.0,12249.0
8,472080.0,463470.0,8610.0
9,467256.0,449400.0,17856.0
10,464844.0,445410.0,19434.0
11,440925.0,409500.0,31425.0
12,453387.0,430080.0,23307.0
13,444744.0,414960.0,29784.0
14,451980.0,415590.0,36390.0
15,431277.0,383250.0,48027.0
16,420021.0,360150.0,59871.0
