dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,1.0,0 1 2 3 4 5 6,-1,
base,active,,0.0,3.0,7 8 9 10 11 12 13 14,-1,
base,active,,0.0,5.0,15 16 17 18 19 20 21 22 23 24 25 26 27 28,-1,
base,active,,0.0,18.0,29 30 31,-1,
base,active,,1.0,108.0,0 1 2 3 4 5 6,1,False
base,active,,3.0,128.0,7 8 9 10 11 12 13 14,2,False
base,active,,5.0,114.0,15 16 17 18 19 20 21,3,False
base,active,,5.0,116.0,22 23 24 25 26 27 28,4,True
base,switching_off,,18.0,23.0,29 30 31,-2,
base,sleeping,,23.0,221.0,29 30,-4,
base,sleeping,,23.0,380.0,31,-4,
base,active,,108.0,114.0,6,-1,
base,active,,108.0,225.0,0 1 2 3 4 5,5,False
base,active,,114.0,116.0,21,-1,
base,active,,114.0,221.0,6 15 16 17 18 19 20,6,False
base,active,,116.0,271.0,21 22 23 24 25 26 27 28,7,True
base,active,,128.0,257.0,7 8 9 10 11 12 13 14,8,False
base,active,,221.0,226.0,6 15 16 17 18 19 20,-1,
base,switching_on,,221.0,226.0,29 30,-3,
base,active,,225.0,330.0,0 1 2 3 4 5,10,True
base,active,,226.0,359.0,6 15 16 17 18 19 20 29 30,9,False
base,active,,257.0,379.0,7 8 9 10 11 12 13 14,11,False
base,active,,271.0,289.0,28,-1,
base,active,,271.0,380.0,21 22 23 24 25 26 27,12,True
base,switching_off,,289.0,294.0,28,-2,
base,sleeping,,294.0,330.0,28,-4,
base,active,,330.0,335.0,0 1 2 3 4 5,-1,
base,switching_on,,330.0,335.0,28,-3,
base,active,,335.0,455.0,0 1 2 3 4 5 28,13,False
base,active,,359.0,377.0,30,-1,
base,active,,359.0,475.0,6 15 16 17 18 19 20 29,14,False
base,switching_off,,377.0,382.0,30,-2,
base,active,,379.0,500.0,7 8 9 10 11 12 13 14,15,True
base,active,,380.0,385.0,21 22 23 24 25 26 27,-1,
