id,energy_consumption,energy_effective,energy_waste
0,428241.0,417480.0,10761.0
1,428241.0,417480.0,10761.0
2,428241.0,417480.0,10761.0
3,434070.0,421470.0,12600.0
4,434070.0,423990.0,10080.0
5,434070.0,423990.0,10080.0
6,413166.0,398370.0,14796.0
7,411156.0,391230.0,19926.0
8,420402.0,390600.0,29802.0
9,434070.0,415590.0,18480.0
10,426432.0,390600.0,35832.0
11,419196.0,379890.0,39306.0
12,423015.0,402360.0,20655.0
13,408744.0,372330.0,36414.0
14,412563.0,332430.0,80133.0
15,361509.0,280140.0,81369.0
