id,energy_consumption,energy_effective,energy_waste
0,437949.0,428400.0,9549.0
1,437949.0,428400.0,9549.0
2,437949.0,428400.0,9549.0
3,426492.0,413490.0,13002.0
4,428502.0,415380.0,13122.0
5,412623.0,398790.0,13833.0
6,384282.0,363720.0,20562.0
7,401568.0,379890.0,21678.0
8,422874.0,404040.0,18834.0
9,401166.0,384720.0,16446.0
10,425286.0,410970.0,14316.0
11,400764.0,379890.0,20874.0
12,413226.0,395640.0,17586.0
13,399558.0,372750.0,26808.0
14,390111.0,366450.0,23661.0
15,330414.0,304500.0,25914.0
