dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,1.0,0 1 2,-1,
base,active,,0.0,4.0,3 4 5 6,-1,
base,active,,0.0,17.0,7 8 9 10,-1,
base,active,,0.0,19.0,11 12 13,-1,
base,active,,1.0,77.0,0 1 2,1,True
base,active,,4.0,104.0,3 4 5 6,2,True
base,active,,17.0,104.0,7 8 9 10,3,False
base,active,,19.0,167.0,11 12 13,4,False
base,active,,77.0,195.0,0 1 2,6,False
base,active,,104.0,128.0,9 10,-1,
base,active,,104.0,177.0,7 8,12,True
base,active,,104.0,214.0,3 4 5 6,5,True
base,switching_off,,128.0,133.0,9 10,-2,
base,sleeping,,133.0,167.0,9 10,-4,
base,active,,167.0,172.0,11 12 13,-1,
base,switching_on,,167.0,172.0,9 10,-3,
base,active,,172.0,283.0,9 10 11 12 13,7,False
base,active,,177.0,195.0,7,-1,
base,active,,177.0,201.0,8,-1,
base,active,,195.0,360.0,0 1 2 7,8,False
base,switching_off,,201.0,206.0,8,-2,
base,sleeping,,206.0,214.0,8,-4,
base,active,,214.0,219.0,3 4 5 6,-1,
base,switching_on,,214.0,219.0,8,-3,
base,active,,219.0,281.0,3 4 5 6 8,9,True
base,active,,281.0,412.0,3 4 5,10,False
base,active,,281.0,415.0,6 8,15,False
base,active,,283.0,387.0,13,61,True
base,active,,283.0,401.0,9 10 11 12,11,False
base,active,,360.0,498.0,0 1 2 7,13,False
base,active,,387.0,411.0,13,-1,
base,active,,401.0,533.0,9 10 11 12,14,False
base,switching_off,,411.0,416.0,13,-2,
base,active,,412.0,415.0,3 4 5,-1,
base,active,,415.0,421.0,8,-1,
base,active,,415.0,514.0,3 4 5 6,16,True
base,switching_on,,416.0,421.0,13,-3,
base,active,,421.0,547.0,8 13,27,True
base,active,,498.0,514.0,7,-1,
base,active,,498.0,566.0,0 1 2,17,True
base,active,,514.0,623.0,3 4 5,18,False
base,active,,514.0,633.0,6 7,31,False
base,active,,533.0,547.0,12,-1,
base,active,,533.0,612.0,9 10 11,19,True
base,active,,547.0,656.0,8 12 13,20,True
base,active,,566.0,590.0,2,-1,
base,active,,566.0,678.0,0 1,33,True
base,switching_off,,590.0,595.0,2,-2,
base,sleeping,,595.0,612.0,2,-4,
base,active,,612.0,617.0,9 10 11,-1,
base,switching_on,,612.0,617.0,2,-3,
base,active,,617.0,713.0,2 9 10 11,21,True
base,active,,623.0,757.0,3 4 5,22,False
base,active,,633.0,656.0,6 7,-1,
base,active,,656.0,678.0,13,-1,
base,active,,656.0,765.0,6 7 8 12,23,False
base,active,,678.0,793.0,0 1 13,24,False
base,active,,713.0,830.0,2 9 10 11,25,False
base,active,,757.0,891.0,3 4 5,26,True
base,active,,765.0,789.0,12,-1,
base,active,,765.0,899.0,6 7 8,28,False
base,switching_off,,789.0,794.0,12,-2,
base,active,,793.0,799.0,0 1 13,-1,
base,switching_on,,794.0,799.0,12,-3,
base,active,,799.0,946.0,0 1 12 13,29,False
base,active,,830.0,854.0,11,-1,
base,active,,830.0,883.0,2 9 10,30,False
base,switching_off,,854.0,859.0,11,-2,
base,sleeping,,859.0,891.0,11,-4,
base,active,,883.0,952.0,2 9 10,32,False
base,active,,891.0,896.0,5,-1,
base,switching_on,,891.0,896.0,11,-3,
base,active,,891.0,979.0,3 4,34,True
base,active,,896.0,980.0,5 11,45,True
base,active,,899.0,1082.0,6 7 8,35,False
base,active,,946.0,1108.0,0 1 12 13,36,True
