id,energy_consumption,energy_effective,energy_waste
0,373806.0,360150.0,13656.0
1,373806.0,360150.0,13656.0
2,373806.0,360150.0,13656.0
3,381645.0,369390.0,12255.0
4,373806.0,366660.0,7146.0
5,376017.0,365610.0,10407.0
6,376017.0,366870.0,9147.0
7,352701.0,336210.0,16491.0
8,356922.0,337890.0,19032.0
9,358329.0,338730.0,19599.0
10,383454.0,377580.0,5874.0
11,375615.0,362040.0,13575.0
12,375414.0,362250.0,13164.0
13,375615.0,360570.0,15045.0
14,389283.0,382200.0,7083.0
15,389283.0,382200.0,7083.0
16,389283.0,382200.0,7083.0
17,366369.0,346290.0,20079.0
18,363354.0,341880.0,21474.0
19,337224.0,309750.0,27474.0
20,284361.0,251580.0,32781.0
