id,energy_consumption,energy_effective,energy_waste
0,375387.0,366030.0,9357.0
1,375387.0,366030.0,9357.0
2,375387.0,366030.0,9357.0
3,375387.0,366030.0,9357.0
4,375387.0,366030.0,9357.0
5,375387.0,364770.0,10617.0
6,370965.0,353850.0,17115.0
7,374583.0,363090.0,11493.0
8,374583.0,363090.0,11493.0
9,374583.0,363090.0,11493.0
10,374583.0,363090.0,11493.0
11,374583.0,363090.0,11493.0
12,374583.0,359730.0,14853.0
13,369558.0,357210.0,12348.0
14,378000.0,369600.0,8400.0
15,378000.0,369600.0,8400.0
16,378000.0,369600.0,8400.0
17,378000.0,369600.0,8400.0
18,378000.0,369600.0,8400.0
19,378000.0,369600.0,8400.0
20,366141.0,343770.0,22371.0
21,348855.0,323190.0,25665.0
22,369759.0,358050.0,11709.0
23,365538.0,345870.0,19668.0
24,369759.0,355320.0,14439.0
25,369759.0,354690.0,15069.0
26,358905.0,344190.0,14715.0
27,357699.0,322350.0,35349.0
28,327951.0,281190.0,46761.0
29,284937.0,253680.0,31257.0
30,261219.0,223020.0,38199.0
