dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,1.0,0,-1,
base,active,,0.0,5.0,1,-1,
base,active,,1.0,106.0,0,1,False
base,active,,5.0,72.0,1,2,True
base,active,,72.0,146.0,1,3,False
base,active,,106.0,248.0,0,4,False
base,active,,146.0,301.0,1,5,True
base,active,,248.0,305.0,0,6,True
base,active,,301.0,355.0,1,7,False
base,active,,305.0,380.0,0,8,False
base,active,,355.0,489.0,1,9,False
base,active,,380.0,481.0,0,10,False
base,active,,481.0,612.0,0,11,False
base,active,,489.0,549.0,1,12,False
base,active,,549.0,626.0,1,13,False
base,active,,612.0,775.0,0,14,False
base,active,,626.0,713.0,1,15,False
base,active,,713.0,871.0,1,16,False
base,active,,775.0,966.0,0,17,False
base,active,,871.0,1095.0,1,18,False
base,active,,966.0,1101.0,0,19,False
base,active,,1095.0,1207.0,1,20,False
base,active,,1101.0,1272.0,0,21,False
base,active,,1207.0,1271.0,1,22,False
base,active,,1271.0,1368.0,1,23,False
base,active,,1272.0,1273.0,0,24,False
base,active,,1273.0,1441.0,0,25,False
base,active,,1368.0,1535.0,1,26,False
base,active,,1441.0,1510.0,0,27,False
base,active,,1510.0,1625.0,0,28,False
base,active,,1535.0,1584.0,1,29,False
base,active,,1584.0,1720.0,1,30,False
base,active,,1625.0,1760.0,0,31,False
base,active,,1720.0,1892.0,1,32,False
base,active,,1760.0,1885.0,0,33,True
base,active,,1885.0,2010.0,0,34,False
base,active,,1892.0,2021.0,1,35,False
base,active,,2010.0,2125.0,0,36,False
base,active,,2021.0,2197.0,1,37,False
base,active,,2125.0,2245.0,0,38,False
base,active,,2197.0,2235.0,1,39,False
base,active,,2235.0,2372.0,1,40,False
base,active,,2245.0,2353.0,0,41,False
base,active,,2353.0,2487.0,0,42,False
base,active,,2372.0,2472.0,1,43,False
base,active,,2472.0,2630.0,1,44,False
base,active,,2487.0,2586.0,0,45,False
base,active,,2586.0,2768.0,0,46,False
base,active,,2630.0,2755.0,1,47,False
base,active,,2755.0,2801.0,1,48,False
base,active,,2768.0,2939.0,0,49,False
base,active,,2801.0,2824.0,1,50,False
base,active,,2824.0,2981.0,1,51,False
base,active,,2939.0,3058.0,0,52,False
base,active,,2981.0,3096.0,1,53,False
base,active,,3058.0,3149.0,0,54,False
base,active,,3096.0,3207.0,1,55,False
base,active,,3149.0,3301.0,0,56,False
base,active,,3207.0,3302.0,1,57,False
base,active,,3301.0,3404.0,0,58,False
base,active,,3302.0,3403.0,1,59,False
base,active,,3403.0,3577.0,1,60,False
base,active,,3404.0,3557.0,0,61,False
base,active,,3557.0,3559.0,0,62,False
base,active,,3559.0,3660.0,0,63,False
base,active,,3577.0,3752.0,1,64,False
base,active,,3660.0,3793.0,0,65,False
base,active,,3752.0,3850.0,1,66,False
base,active,,3793.0,3873.0,0,67,False
base,active,,3850.0,3933.0,1,68,False
base,active,,3873.0,3926.0,0,69,False
base,active,,3926.0,4013.0,0,70,False
base,active,,3933.0,4067.0,1,71,False
base,active,,4013.0,4145.0,0,72,False
base,active,,4067.0,4204.0,1,73,False
base,active,,4145.0,4311.0,0,74,False
base,active,,4204.0,4286.0,1,75,False
base,active,,4286.0,4373.0,1,76,False
base,active,,4311.0,4340.0,0,77,False
base,active,,4340.0,4483.0,0,78,False
base,active,,4373.0,4450.0,1,79,False
base,active,,4450.0,4573.0,1,80,False
base,active,,4483.0,4572.0,0,81,False
base,active,,4572.0,4687.0,0,82,True
base,active,,4573.0,4745.0,1,83,False
base,active,,4687.0,4890.0,0,84,False
base,active,,4745.0,4938.0,1,85,True
base,active,,4890.0,5031.0,0,86,True
base,active,,4938.0,5121.0,1,87,False
base,active,,5031.0,5082.0,0,88,False
base,active,,5082.0,5229.0,0,89,False
base,active,,5121.0,5273.0,1,90,False
base,active,,5229.0,5393.0,0,91,False
base,active,,5273.0,5406.0,1,92,True
base,active,,5393.0,5505.0,0,93,True
base,active,,5406.0,5533.0,1,94,False
base,active,,5505.0,5608.0,0,95,True
base,active,,5533.0,5638.0,1,96,False
base,active,,5608.0,5759.0,0,97,False
base,active,,5638.0,5701.0,1,98,False
base,active,,5701.0,5833.0,1,99,True
base,active,,5759.0,5898.0,0,100,False
base,active,,5833.0,5850.0,1,-1,
base,switching_off,,5850.0,5855.0,1,-2,
base,sleeping,,5855.0,5898.0,1,-4,
