job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
2,execution_finished,"[5, 6, 7]",10.0,10,114.0,119.0,False,114.0
3,execution_finished,"[8, 9, 10]",37.0,32,130.0,133.0,False,130.0
4,execution_finished,"[11, 12, 13, 14]",48.0,43,141.0,145.0,False,141.0
1,execution_finished,"[0, 1, 2, 3, 4]",8.0,8,142.0,145.0,False,142.0
5,execution_finished,"[5, 6, 7, 15]",119.0,75,189.0,194.0,False,189.0
7,execution_finished,"[11, 12, 13, 14]",141.0,90,231.0,235.0,False,231.0
8,execution_finished,"[0, 1, 2, 3, 4]",142.0,105,256.0,259.0,False,256.0
6,execution_finished,"[8, 9, 10, 16]",135.0,88,261.0,265.0,False,261.0
10,execution_finished,"[5, 6, 7]",189.0,109,304.0,309.0,False,304.0
14,execution_finished,"[3, 4]",256.0,171,349.0,354.0,False,349.0
12,execution_finished,"[8, 9, 10]",261.0,134,361.0,365.0,False,361.0
9,execution_finished,"[11, 12, 13, 14, 15]",236.0,106,362.0,367.0,False,362.0
11,execution_finished,"[0, 1, 2]",256.0,132,364.0,368.0,False,364.0
13,execution_finished,"[5, 6, 7, 16]",309.0,142,419.0,423.0,False,419.0
16,execution_finished,"[10, 11]",362.0,177,461.0,466.0,False,461.0
17,execution_finished,"[0, 1, 2, 14, 15]",364.0,195,477.0,482.0,False,477.0
25,execution_finished,"[12, 13]",362.0,310,478.0,483.0,False,478.0
15,execution_finished,"[3, 4, 8, 9]",361.0,175,481.0,485.0,False,481.0
18,execution_finished,"[5, 6, 7, 16]",419.0,208,543.0,548.0,False,543.0
28,execution_finished,"[10, 11]",461.0,422,573.0,578.0,False,573.0
32,execution_finished,[15],477.0,457,593.0,598.0,False,593.0
20,execution_finished,"[3, 4, 8, 9, 12]",481.0,255,593.0,597.0,False,593.0
19,execution_finished,"[0, 1, 2, 14]",477.0,246,611.0,616.0,False,611.0
21,execution_finished,"[5, 6, 7]",543.0,268,646.0,651.0,False,646.0
22,execution_finished,"[10, 11, 13, 16]",579.0,269,689.0,694.0,False,689.0
23,execution_finished,"[3, 4, 8, 9]",593.0,282,702.0,706.0,False,702.0
30,execution_finished,"[12, 15]",593.0,448,711.0,715.0,False,711.0
24,execution_finished,"[0, 1, 2]",611.0,284,734.0,738.0,False,734.0
26,execution_finished,"[5, 6, 7]",646.0,364,771.0,775.0,False,771.0
29,execution_finished,"[3, 4, 8, 9, 12]",711.0,435,819.0,823.0,False,819.0
39,execution_finished,"[2, 15]",734.0,593,832.0,836.0,False,832.0
27,execution_finished,"[10, 11, 13, 16, 14]",694.0,410,845.0,848.0,False,845.0
31,execution_finished,"[0, 1]",734.0,449,849.0,854.0,False,849.0
33,execution_finished,"[5, 6, 7]",771.0,478,880.0,885.0,False,880.0
34,execution_finished,"[3, 4, 8, 9]",819.0,509,910.0,915.0,False,910.0
40,execution_finished,"[2, 12, 15]",832.0,604,931.0,936.0,False,931.0
35,execution_finished,"[10, 11, 13, 14, 16]",845.0,511,972.0,977.0,False,972.0
36,execution_finished,"[5, 6, 7, 0]",885.0,518,978.0,982.0,False,978.0
43,execution_finished,"[2, 12]",931.0,643,1017.0,1023.0,False,1017.0
37,execution_finished,"[3, 4, 8, 9, 1]",915.0,545,1038.0,1043.0,False,1038.0
38,execution_finished,"[10, 11, 13, 14]",972.0,560,1086.0,1090.0,False,1086.0
41,execution_finished,"[0, 5, 6, 7, 16]",978.0,624,1087.0,1091.0,False,1087.0
42,execution_finished,"[1, 3, 4, 8, 9]",1038.0,629,1110.0,1114.0,False,1110.0
46,execution_finished,"[2, 12]",1017.0,720,1130.0,1134.0,False,1130.0
45,execution_finished,"[0, 5, 6, 7, 16]",1087.0,661,1194.0,1198.0,False,1194.0
53,execution_finished,"[8, 9]",1110.0,798,1207.0,1212.0,False,1207.0
44,execution_finished,"[10, 11, 13, 14, 15]",1091.0,649,1208.0,1213.0,False,1208.0
47,execution_finished,"[1, 3, 4]",1110.0,728,1210.0,1214.0,False,1210.0
68,execution_finished,"[2, 12]",1130.0,1070,1265.0,1269.0,False,1265.0
48,execution_finished,"[0, 5, 6, 7, 16]",1194.0,736,1304.0,1309.0,False,1304.0
49,execution_finished,"[8, 9, 10]",1208.0,777,1310.0,1314.0,False,1310.0
50,execution_finished,"[11, 13, 14, 15]",1208.0,783,1333.0,1338.0,False,1333.0
51,execution_finished,"[2, 12, 1, 3]",1270.0,788,1381.0,1385.0,False,1381.0
79,execution_finished,[4],1308.0,1303,1418.0,1422.0,False,1418.0
54,execution_finished,"[7, 8, 9, 10]",1310.0,821,1421.0,1426.0,False,1421.0
52,execution_finished,"[0, 5, 6]",1304.0,790,1427.0,1432.0,False,1427.0
55,execution_finished,"[11, 13, 14, 15]",1333.0,843,1445.0,1448.0,False,1445.0
56,execution_finished,"[1, 2, 3, 12]",1381.0,868,1513.0,1517.0,False,1513.0
57,execution_finished,"[4, 7, 8]",1421.0,884,1516.0,1521.0,False,1516.0
58,execution_finished,"[0, 5, 6, 9]",1427.0,885,1535.0,1539.0,False,1535.0
59,execution_finished,"[10, 11, 13, 14, 15]",1445.0,892,1567.0,1573.0,False,1567.0
60,execution_finished,"[1, 2, 3, 12]",1513.0,944,1620.0,1625.0,False,1620.0
61,execution_finished,"[4, 7, 8]",1516.0,953,1628.0,1632.0,False,1628.0
62,execution_finished,"[0, 5, 6, 9]",1535.0,958,1651.0,1656.0,False,1651.0
63,execution_finished,"[10, 11, 13, 14, 15]",1567.0,967,1669.0,1673.0,False,1669.0
64,execution_finished,"[1, 2, 3, 12, 16]",1625.0,980,1722.0,1727.0,False,1722.0
