id,energy_consumption,energy_effective,energy_waste
0,428601.0,407610.0,20991.0
1,402270.0,377790.0,24480.0
2,392019.0,367080.0,24939.0
3,375738.0,350070.0,25668.0
4,375738.0,350070.0,25668.0
5,414732.0,390600.0,24132.0
6,396642.0,371280.0,25362.0
7,421365.0,398370.0,22995.0
8,414330.0,391020.0,23310.0
9,415938.0,392070.0,23868.0
10,407697.0,385350.0,22347.0
11,407697.0,385350.0,22347.0
12,412119.0,392490.0,19629.0
13,401064.0,380310.0,20754.0
14,391818.0,363930.0,27888.0
15,379356.0,350280.0,29076.0
16,417546.0,399210.0,18336.0
17,403878.0,383250.0,20628.0
18,422571.0,405300.0,17271.0
19,411516.0,392490.0,19026.0
20,351417.0,323400.0,28017.0
21,325890.0,296520.0,29370.0
22,381969.0,351960.0,30009.0
23,337950.0,309540.0,28410.0
24,289509.0,252840.0,36669.0
25,265389.0,224280.0,41109.0
26,249711.0,212730.0,36981.0
