job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
1,execution_finished,"[0, 1, 2, 3, 4, 5]",0.0,0,20.0,14.0,False,20.0
2,execution_finished,"[6, 7, 8, 9, 10, 11, 12]",2.0,2,71.0,65.0,False,71.0
3,execution_finished,"[13, 14, 15, 16, 17, 18, 19, 20]",14.0,14,109.0,105.0,False,109.0
4,execution_finished,"[21, 22, 23, 24, 25, 26]",17.0,17,113.0,109.0,False,113.0
5,execution_finished,"[6, 7, 8, 9, 10, 11, 12, 5, 27]",76.0,27,156.0,152.0,False,156.0
6,execution_finished,"[13, 14, 15, 16, 17, 18, 19, 20]",109.0,28,163.0,161.0,False,163.0
8,execution_finished,"[0, 1, 2, 3, 4]",43.0,38,170.0,165.0,False,170.0
7,execution_finished,"[21, 22, 23, 24, 25, 26]",113.0,29,178.0,172.0,False,178.0
11,execution_finished,"[0, 1, 2, 3, 4, 18, 19]",170.0,54,251.0,244.0,False,251.0
10,execution_finished,"[11, 12, 13, 14, 15, 16, 17]",163.0,51,265.0,260.0,False,265.0
9,execution_finished,"[5, 6, 7, 8, 9, 10]",156.0,44,274.0,270.0,False,274.0
15,execution_finished,"[5, 6, 7, 8, 9, 10, 16, 17]",274.0,75,280.0,275.0,False,280.0
14,execution_finished,"[11, 12, 13, 14, 15]",265.0,74,310.0,306.0,False,310.0
12,execution_finished,"[20, 21, 22, 23, 24, 25]",178.0,60,326.0,324.0,False,326.0
13,execution_finished,"[0, 1, 2, 3, 4, 18, 19]",251.0,63,381.0,376.0,False,381.0
16,execution_finished,"[5, 6, 7, 8, 9, 10]",280.0,76,423.0,419.0,False,423.0
19,execution_finished,"[0, 1, 2, 3, 4, 18, 19]",381.0,111,431.0,427.0,False,431.0
17,execution_finished,"[11, 12, 13, 14, 15, 16, 17]",315.0,86,436.0,430.0,False,436.0
21,execution_finished,"[0, 1, 2, 3, 4, 18]",431.0,116,437.0,432.0,False,437.0
18,execution_finished,"[20, 21, 22, 23, 24, 25]",326.0,96,461.0,458.0,False,461.0
44,execution_finished,"[20, 21, 22, 23, 24, 25]",461.0,204,473.0,468.0,False,473.0
23,execution_finished,"[0, 1, 2, 3, 4]",437.0,123,488.0,484.0,False,488.0
24,execution_finished,"[20, 21, 22, 23, 24, 25, 18]",478.0,127,539.0,535.0,False,539.0
27,execution_finished,"[16, 17, 19, 27]",441.0,136,543.0,541.0,False,543.0
22,execution_finished,"[11, 12, 13, 14, 15]",436.0,122,555.0,549.0,False,555.0
25,execution_finished,"[18, 20, 21, 22, 23, 24, 25, 4]",544.0,129,585.0,580.0,False,585.0
29,execution_finished,"[0, 1, 2, 3]",488.0,143,586.0,581.0,False,586.0
36,execution_finished,"[0, 1, 2, 3, 25]",586.0,174,608.0,603.0,False,608.0
30,execution_finished,"[11, 12, 13, 14, 15]",555.0,149,614.0,609.0,False,614.0
20,execution_finished,"[5, 6, 7, 8, 9, 10, 26]",428.0,115,620.0,617.0,False,620.0
63,execution_finished,"[16, 17, 19]",543.0,275,633.0,629.0,False,633.0
53,execution_finished,"[0, 1, 2, 3, 25]",623.0,244,647.0,644.0,False,647.0
31,execution_finished,"[11, 12, 13, 14, 15, 27]",619.0,150,669.0,663.0,False,669.0
28,execution_finished,"[5, 6, 7, 8, 9, 10, 26]",620.0,137,675.0,671.0,False,675.0
26,execution_finished,"[4, 18, 20, 21, 22, 23, 24]",585.0,130,684.0,680.0,False,684.0
35,execution_finished,"[4, 18, 20, 21, 22, 23, 24]",684.0,171,716.0,711.0,False,716.0
34,execution_finished,"[5, 6, 7, 8, 9, 10, 26]",675.0,169,746.0,742.0,False,746.0
