dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,6.0,0,-1,
base,active,,0.0,13.0,1,-1,
base,active,,0.0,18.0,2 3,-1,
base,active,,0.0,19.0,4 5,-1,
base,active,,0.0,26.0,6 7,-1,
base,active,,6.0,88.0,0,1,True
base,active,,13.0,179.0,1,2,False
base,active,,18.0,58.0,2 3,3,True
base,active,,19.0,104.0,4 5,4,True
base,switching_off,,26.0,31.0,6 7,-2,
base,sleeping,,31.0,58.0,6 7,-4,
base,active,,58.0,63.0,2 3,-1,
base,switching_on,,58.0,63.0,6 7,-3,
base,active,,63.0,200.0,2 3 6 7,5,True
base,active,,88.0,104.0,0,-1,
base,active,,104.0,145.0,5,16,True
base,active,,104.0,156.0,0 4,7,False
base,active,,145.0,171.0,5,-1,
base,active,,156.0,184.0,0 4,-1,
base,switching_off,,171.0,176.0,5,-2,
base,sleeping,,176.0,179.0,5,-4,
base,active,,179.0,184.0,1,-1,
base,switching_on,,179.0,184.0,5,-3,
base,active,,184.0,289.0,0 1 4 5,6,True
base,active,,200.0,218.0,7,-1,
base,active,,200.0,270.0,3 6,9,True
base,active,,200.0,324.0,2,8,True
base,active,,218.0,253.0,7,31,False
base,active,,253.0,270.0,7,-1,
base,active,,270.0,327.0,3 6 7,10,True
base,active,,289.0,381.0,1 4,12,True
base,active,,289.0,408.0,5,14,True
base,active,,289.0,418.0,0,11,False
base,active,,324.0,401.0,2,18,True
base,active,,327.0,424.0,3 6 7,13,False
base,active,,381.0,536.0,1 4,15,True
base,active,,401.0,402.0,2,48,True
base,active,,402.0,408.0,2,-1,
base,active,,408.0,507.0,2 5,17,False
base,active,,418.0,521.0,0,23,True
base,active,,424.0,544.0,3 6 7,19,True
base,active,,507.0,593.0,2 5,20,False
base,active,,521.0,526.0,0,73,False
base,active,,526.0,536.0,0,-1,
base,active,,536.0,657.0,0 1 4,21,False
base,active,,544.0,569.0,3 6,22,True
base,active,,544.0,743.0,7,24,False
base,active,,569.0,589.0,6,56,True
base,active,,569.0,722.0,3,26,False
base,active,,589.0,593.0,6,-1,
base,active,,593.0,691.0,2 5 6,25,False
base,active,,657.0,748.0,1,28,True
base,active,,657.0,755.0,0,27,True
base,active,,657.0,793.0,4,33,True
base,active,,691.0,692.0,2 5 6,29,True
base,active,,692.0,721.0,6,46,True
base,active,,692.0,782.0,2 5,30,True
base,active,,721.0,722.0,6,-1,
base,active,,722.0,723.0,3 6,32,False
base,active,,723.0,807.0,3 6,34,True
base,active,,743.0,827.0,7,35,True
base,active,,748.0,895.0,1,36,True
base,active,,755.0,779.0,0,59,True
base,active,,779.0,781.0,0,-1,
base,switching_off,,781.0,786.0,0,-2,
base,active,,782.0,790.0,2 5,84,True
base,sleeping,,786.0,790.0,0,-4,
base,active,,790.0,795.0,2 5,-1,
base,switching_on,,790.0,795.0,0,-3,
base,active,,793.0,939.0,4,38,False
base,active,,795.0,884.0,0 2 5,37,True
base,active,,807.0,964.0,3 6,39,False
base,active,,827.0,932.0,7,41,False
base,active,,884.0,928.0,0 2,40,True
base,active,,884.0,946.0,5,42,True
base,active,,895.0,998.0,1,43,False
base,active,,928.0,939.0,2,-1,
base,active,,928.0,992.0,0,44,False
base,active,,932.0,939.0,7,-1,
base,active,,939.0,1022.0,2 4 7,45,True
base,active,,946.0,1039.0,5,47,False
base,active,,964.0,986.0,6,64,True
base,active,,964.0,1021.0,3,49,False
base,active,,986.0,990.0,6,-1,
base,switching_off,,990.0,995.0,6,-2,
base,active,,992.0,1000.0,0,-1,
base,switching_on,,995.0,1000.0,6,-3,
base,active,,998.0,1144.0,1,51,True
base,active,,1000.0,1221.0,0 6,50,False
base,active,,1021.0,1169.0,3,52,True
base,active,,1022.0,1091.0,4 7,54,False
base,active,,1022.0,1187.0,2,53,True
base,active,,1039.0,1158.0,5,60,True
base,active,,1091.0,1207.0,4 7,55,True
base,active,,1144.0,1158.0,1,81,True
base,active,,1158.0,1169.0,1 5,-1,
base,active,,1169.0,1170.0,1 3 5,57,True
base,active,,1170.0,1187.0,5,-1,
base,active,,1170.0,1258.0,1 3,58,True
base,active,,1187.0,1327.0,2 5,61,True
base,active,,1207.0,1310.0,4 7,62,False
base,active,,1221.0,1247.0,6,-1,
base,active,,1221.0,1319.0,0,68,True
base,switching_off,,1247.0,1252.0,6,-2,
base,sleeping,,1252.0,1258.0,6,-4,
base,active,,1258.0,1263.0,1 3,-1,
base,switching_on,,1258.0,1263.0,6,-3,
base,active,,1263.0,1380.0,1 3 6,63,True
base,active,,1310.0,1319.0,4 7,-1,
base,active,,1319.0,1411.0,0 4 7,65,False
base,active,,1327.0,1525.0,2 5,66,False
base,active,,1380.0,1406.0,6,-1,
base,active,,1380.0,1470.0,1,69,True
base,active,,1380.0,1536.0,3,71,True
base,switching_off,,1406.0,1411.0,6,-2,
base,active,,1411.0,1416.0,0 4 7,-1,
base,switching_on,,1411.0,1416.0,6,-3,
base,active,,1416.0,1607.0,0 4 6 7,67,False
base,active,,1470.0,1574.0,1,76,True
base,active,,1525.0,1623.0,2 5,70,True
base,active,,1536.0,1661.0,3,83,True
base,active,,1574.0,1727.0,1,85,False
base,active,,1607.0,1631.0,0 4 6,72,True
base,active,,1607.0,1680.0,7,89,True
base,active,,1623.0,1749.0,2 5,74,False
base,active,,1631.0,1633.0,6,-1,
base,active,,1631.0,1829.0,0 4,75,True
base,switching_off,,1633.0,1638.0,6,-2,
base,sleeping,,1638.0,1661.0,6,-4,
base,active,,1661.0,1666.0,3,-1,
base,switching_on,,1661.0,1666.0,6,-3,
base,active,,1666.0,1785.0,3 6,77,True
base,active,,1680.0,1822.0,7,90,False
base,active,,1727.0,1749.0,1,-1,
base,active,,1749.0,1835.0,1 2 5,78,True
base,active,,1785.0,1855.0,3 6,79,True
base,active,,1822.0,1951.0,7,95,False
base,active,,1829.0,1950.0,0 4,80,True
base,active,,1835.0,1893.0,1 2,82,False
base,active,,1835.0,1982.0,5,97,True
base,active,,1855.0,2014.0,3 6,86,False
base,active,,1893.0,1910.0,1 2,93,False
base,active,,1910.0,1919.0,2,-1,
base,active,,1910.0,2052.0,1,98,True
base,switching_off,,1919.0,1924.0,2,-2,
base,sleeping,,1924.0,1950.0,2,-4,
base,active,,1950.0,1955.0,0 4,-1,
base,switching_on,,1950.0,1955.0,2,-3,
base,active,,1951.0,1977.0,7,-1,
base,active,,1955.0,2054.0,0 2 4,87,True
base,switching_off,,1977.0,1982.0,7,-2,
base,active,,1982.0,1987.0,5,-1,
base,switching_on,,1982.0,1987.0,7,-3,
base,active,,1987.0,2059.0,5 7,88,False
base,active,,2014.0,2040.0,3 6,-1,
base,switching_off,,2040.0,2045.0,3 6,-2,
base,sleeping,,2045.0,2052.0,3 6,-4,
base,active,,2052.0,2057.0,1,-1,
base,switching_on,,2052.0,2057.0,3 6,-3,
base,active,,2054.0,2143.0,0 2 4,92,True
base,active,,2057.0,2157.0,1 3 6,91,True
base,active,,2059.0,2228.0,5 7,99,True
base,active,,2143.0,2265.0,0 2 4,94,True
base,active,,2157.0,2279.0,1 3 6,96,True
base,active,,2228.0,2254.0,7,-1,
base,active,,2228.0,2301.0,5,100,True
base,switching_off,,2254.0,2259.0,7,-2,
base,sleeping,,2259.0,2301.0,7,-4,
base,active,,2265.0,2291.0,0 2 4,-1,
base,active,,2279.0,2301.0,1 3 6,-1,
base,switching_off,,2291.0,2296.0,0 2 4,-2,
base,sleeping,,2296.0,2301.0,0 2 4,-4,
