id,energy_consumption,energy_effective,energy_waste
0,510648.0,497490.0,13158.0
1,510648.0,497490.0,13158.0
2,510648.0,497490.0,13158.0
3,510648.0,497490.0,13158.0
4,510648.0,497490.0,13158.0
5,505221.0,489510.0,15711.0
6,517281.0,505890.0,11391.0
7,505221.0,490980.0,14241.0
8,516276.0,504630.0,11646.0
9,483111.0,467880.0,15231.0
10,482307.0,466830.0,15477.0
11,467232.0,447090.0,20142.0
12,523110.0,513660.0,9450.0
13,523110.0,513660.0,9450.0
14,517281.0,508830.0,8451.0
15,517281.0,507780.0,9501.0
16,517281.0,509670.0,7611.0
17,517281.0,509670.0,7611.0
18,517281.0,509670.0,7611.0
19,510447.0,501480.0,8967.0
20,486729.0,465360.0,21369.0
21,470448.0,447300.0,23148.0
22,478086.0,458640.0,19446.0
23,523110.0,514290.0,8820.0
24,523110.0,514290.0,8820.0
25,523110.0,514290.0,8820.0
26,505221.0,491190.0,14031.0
27,484518.0,466620.0,17898.0
28,422208.0,393540.0,28668.0
29,433665.0,408660.0,25005.0
30,421002.0,382620.0,38382.0
