dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,3.0,0 1 2 3 4 5 6,-1,
base,active,,0.0,4.0,7 8 9 10 11 12 13 14 15,-1,
base,active,,0.0,5.0,16 17 18 19 20 21 22,-1,
base,active,,0.0,10.0,23 24 25 26 27 28 29,-1,
base,active,,0.0,15.0,30,-1,
base,active,,3.0,32.0,0 1 2 3 4 5 6,1,False
base,active,,4.0,98.0,7 8 9 10 11 12 13 14 15,2,False
base,active,,5.0,136.0,16 17 18 19 20 21 22,3,False
base,active,,10.0,79.0,23 24 25 26 27 28 29,4,False
base,switching_off,,15.0,20.0,30,-2,
base,sleeping,,20.0,32.0,30,-4,
base,active,,32.0,37.0,0 1 2 3 4 5 6,-1,
base,switching_on,,32.0,37.0,30,-3,
base,active,,37.0,145.0,0 1 2 3 4 5 6 30,5,False
base,active,,79.0,173.0,23 24 25 26 27 28 29,6,False
base,active,,98.0,206.0,7 8 9 10 11 12 13 14 15,7,False
base,active,,136.0,160.0,16 17 18 19 20 21 22,8,False
base,active,,145.0,160.0,6 30,-1,
base,active,,145.0,163.0,0 1 2 3 4 5,12,False
base,active,,160.0,272.0,6 16 17 18 19 20 21 22 30,9,False
base,active,,163.0,296.0,0 1 2 3 4 5,16,False
base,active,,173.0,211.0,23 24 25 26 27 28 29,10,False
base,active,,206.0,211.0,15,-1,
base,active,,206.0,270.0,7 8 9 10 11 12 13 14,11,False
base,active,,211.0,226.0,29,-1,
base,active,,211.0,299.0,15 23 24 25 26 27 28,14,False
base,switching_off,,226.0,231.0,29,-2,
base,sleeping,,231.0,270.0,29,-4,
base,active,,270.0,275.0,7 8 9 10 11 12 13 14,-1,
base,switching_on,,270.0,275.0,29,-3,
base,active,,272.0,338.0,6 16 17 18 19 20 21 22 30,15,True
base,active,,275.0,387.0,7 8 9 10 11 12 13 14 29,13,False
base,active,,296.0,299.0,5,-1,
base,active,,296.0,395.0,0 1 2 3 4,44,False
base,active,,299.0,407.0,5 15 23 24 25 26 27 28,17,True
base,active,,338.0,353.0,22 30,-1,
