id,energy_consumption,energy_effective,energy_waste
0,386400.0,376740.0,9660.0
1,386400.0,376740.0,9660.0
2,386400.0,375900.0,10500.0
3,375345.0,367080.0,8265.0
4,383787.0,370650.0,13137.0
5,380973.0,366660.0,14313.0
6,375345.0,363510.0,11835.0
7,378561.0,364980.0,13581.0
8,386400.0,383880.0,2520.0
9,376149.0,363720.0,12429.0
10,386400.0,381570.0,4830.0
11,375345.0,362670.0,12675.0
12,366903.0,353850.0,13053.0
13,368310.0,351750.0,16560.0
14,369114.0,345450.0,23664.0
15,369114.0,353640.0,15474.0
16,354843.0,330540.0,24303.0
