id,energy_consumption,energy_effective,energy_waste
0,417528.0,406980.0,10548.0
1,431598.0,422730.0,8868.0
2,401247.0,390810.0,10437.0
3,375318.0,362460.0,12858.0
4,417528.0,404880.0,12648.0
5,413508.0,401310.0,12198.0
6,415116.0,400890.0,14226.0
7,416322.0,403620.0,12702.0
8,397830.0,385980.0,11850.0
9,392604.0,380100.0,12504.0
10,421548.0,408450.0,13098.0
11,421548.0,408450.0,13098.0
12,398634.0,383670.0,14964.0
13,400845.0,385770.0,15075.0
14,425970.0,408240.0,17730.0
15,343359.0,321090.0,22269.0
