job_id,subtime,start_time,finish_time,waiting_time
1,7,15.0,68.0,8.0
2,23,28.0,71.0,5.0
3,36,41.0,95.0,5.0
6,44,71.0,107.0,27.0
5,43,49.0,108.0,6.0
4,41,68.0,137.0,27.0
8,51,107.0,152.0,56.0
9,54,113.0,216.0,59.0
7,50,95.0,242.0,45.0
10,62,157.0,275.0,95.0
12,70,242.0,278.0,172.0
11,64,221.0,285.0,157.0
15,81,285.0,301.0,204.0
43,201,206.0,304.0,5.0
16,81,309.0,339.0,228.0
13,71,275.0,342.0,204.0
14,72,278.0,358.0,206.0
39,181,275.0,389.0,94.0
18,86,342.0,394.0,256.0
17,81,339.0,448.0,258.0
19,92,394.0,454.0,302.0
20,93,399.0,511.0,306.0
21,94,448.0,527.0,354.0
24,105,511.0,544.0,406.0
23,104,463.0,552.0,359.0
22,99,454.0,561.0,355.0
26,111,527.0,565.0,416.0
25,109,544.0,611.0,435.0
27,118,552.0,626.0,434.0
28,118,565.0,643.0,447.0
69,314,561.0,691.0,247.0
29,123,611.0,709.0,488.0
30,139,626.0,732.0,487.0
31,139,643.0,745.0,504.0
33,156,732.0,761.0,576.0
34,162,696.0,769.0,534.0
32,139,709.0,785.0,570.0
37,175,769.0,817.0,594.0
35,165,745.0,825.0,580.0
36,170,766.0,860.0,596.0
38,180,822.0,885.0,642.0
89,419,785.0,890.0,366.0
40,184,825.0,933.0,641.0
41,196,860.0,937.0,664.0
97,449,860.0,944.0,411.0
44,204,890.0,955.0,686.0
46,209,952.0,984.0,743.0
42,200,885.0,989.0,685.0
45,204,937.0,1032.0,733.0
47,215,955.0,1057.0,740.0
49,218,994.0,1062.0,776.0
48,218,984.0,1102.0,766.0
50,222,1062.0,1134.0,840.0
52,225,1107.0,1139.0,882.0
51,223,1062.0,1176.0,839.0
55,234,1139.0,1188.0,905.0
54,228,1032.0,1205.0,804.0
53,227,1134.0,1213.0,907.0
56,241,1181.0,1213.0,940.0
57,242,1188.0,1239.0,946.0
58,242,1205.0,1276.0,963.0
61,259,1244.0,1278.0,985.0
60,254,1213.0,1309.0,959.0
59,244,1213.0,1322.0,969.0
63,282,1278.0,1338.0,996.0
62,267,1276.0,1348.0,1009.0
64,284,1309.0,1390.0,1025.0
71,318,1322.0,1398.0,1004.0
66,295,1395.0,1428.0,1100.0
65,291,1343.0,1441.0,1052.0
67,298,1403.0,1499.0,1105.0
68,312,1428.0,1504.0,1116.0
73,323,1446.0,1531.0,1123.0
72,320,1504.0,1542.0,1184.0
70,315,1441.0,1559.0,1126.0
90,421,1559.0,1598.0,1138.0
74,326,1504.0,1602.0,1178.0
77,340,1531.0,1636.0,1191.0
75,335,1547.0,1653.0,1212.0
76,337,1602.0,1695.0,1265.0
78,343,1641.0,1711.0,1298.0
80,359,1653.0,1759.0,1294.0
81,363,1711.0,1759.0,1348.0
79,346,1700.0,1770.0,1354.0
84,402,1759.0,1823.0,1357.0
86,408,1770.0,1825.0,1362.0
83,399,1759.0,1840.0,1360.0
82,398,1759.0,1845.0,1361.0
85,403,1770.0,1853.0,1367.0
87,414,1823.0,1872.0,1409.0
88,414,1825.0,1897.0,1411.0
92,424,1860.0,1927.0,1436.0
94,426,1897.0,1950.0,1471.0
91,422,1840.0,1971.0,1418.0
98,455,1976.0,1989.0,1521.0
93,426,1877.0,2004.0,1451.0
95,429,1927.0,2013.0,1498.0
99,457,1989.0,2033.0,1532.0
96,444,1950.0,2075.0,1506.0
100,460,2004.0,2105.0,1544.0
