id,energy_consumption,energy_effective,energy_waste
0,434700.0,428820.0,5880.0
1,434700.0,428820.0,5880.0
2,434700.0,428820.0,5880.0
3,434700.0,427350.0,7350.0
4,434700.0,424830.0,9870.0
5,421836.0,401520.0,20316.0
6,417414.0,391230.0,26184.0
7,415404.0,384090.0,31314.0
8,427665.0,396690.0,30975.0
9,418218.0,389550.0,28668.0
10,406158.0,379470.0,26688.0
11,402540.0,384510.0,18030.0
12,410178.0,380520.0,29658.0
13,401535.0,363720.0,37815.0
14,389274.0,337680.0,51594.0
15,405354.0,327810.0,77544.0
