id,energy_consumption,energy_effective,energy_waste
0,567540.0,555240.0,12300.0
1,567540.0,555240.0,12300.0
2,567540.0,555240.0,12300.0
3,567540.0,555240.0,12300.0
4,577590.0,565530.0,12060.0
5,573369.0,559650.0,13719.0
6,579600.0,569520.0,10080.0
7,579600.0,569520.0,10080.0
8,562314.0,545160.0,17154.0
9,568344.0,548730.0,19614.0
10,569751.0,550830.0,18921.0
11,545631.0,526470.0,19161.0
12,532164.0,515130.0,17034.0
13,522516.0,504000.0,18516.0
14,560505.0,545370.0,15135.0
15,554877.0,538440.0,16437.0
16,550455.0,526260.0,24195.0
17,550455.0,527730.0,22725.0
18,525330.0,503580.0,21750.0
19,487341.0,445620.0,41721.0
20,447141.0,410550.0,36591.0
21,445332.0,400050.0,45282.0
