id,energy_consumption,energy_effective,energy_waste
0,374640.0,370230.0,4410.0
1,374640.0,370230.0,4410.0
2,374640.0,363930.0,10710.0
3,366801.0,357630.0,9171.0
4,374640.0,366870.0,7770.0
5,374640.0,364770.0,9870.0
6,374640.0,364770.0,9870.0
7,355545.0,339780.0,15765.0
8,372630.0,353850.0,18780.0
9,355143.0,329910.0,25233.0
10,359967.0,334950.0,25017.0
11,346299.0,327600.0,18699.0
12,355143.0,330750.0,24393.0
13,345294.0,306810.0,38484.0
14,363987.0,340830.0,23157.0
15,323184.0,286650.0,36534.0
16,335445.0,307860.0,27585.0
