dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,4.0,0 1,-1,
base,active,,0.0,19.0,2 3 4 5 6 7 8 9 10 11 12 13 14 15,-1,
base,active,,4.0,135.0,0 1,1,True
base,switching_off,,19.0,24.0,2 3 4 5 6 7 8 9 10 11 12 13 14 15,-2,
base,switching_on,,24.0,29.0,2 3 4 5 6 7,-3,
base,sleeping,,24.0,58.0,8 9,-4,
base,sleeping,,24.0,59.0,10 11 12 13,-4,
base,sleeping,,24.0,115.0,14 15,-4,
base,active,,29.0,130.0,2 3 4,2,True
base,active,,29.0,187.0,5 6 7,3,True
base,switching_on,,58.0,63.0,8 9,-3,
base,switching_on,,59.0,64.0,10 11 12 13,-3,
base,active,,63.0,180.0,8 9,4,True
base,active,,64.0,250.0,10 11 12 13,5,True
base,switching_on,,115.0,120.0,14 15,-3,
base,active,,120.0,262.0,14 15,16,True
base,active,,130.0,223.0,2 3 4,6,True
base,active,,135.0,154.0,0 1,-1,
base,switching_off,,154.0,159.0,0 1,-2,
base,sleeping,,159.0,180.0,0 1,-4,
base,active,,180.0,185.0,8 9,-1,
base,switching_on,,180.0,185.0,0 1,-3,
base,active,,185.0,412.0,0 1 8 9,7,True
base,active,,187.0,206.0,7,-1,
base,active,,187.0,319.0,5 6,18,True
base,switching_off,,206.0,211.0,7,-2,
base,sleeping,,211.0,223.0,7,-4,
base,active,,223.0,228.0,2 3 4,-1,
base,switching_on,,223.0,228.0,7,-3,
base,active,,228.0,296.0,2 3 4 7,8,True
base,active,,250.0,379.0,10 11 12 13,9,False
base,active,,262.0,318.0,14 15,26,False
base,active,,296.0,315.0,7,-1,
base,active,,296.0,440.0,2 3 4,10,True
base,switching_off,,315.0,320.0,7,-2,
base,active,,318.0,319.0,14 15,-1,
base,active,,319.0,320.0,5 6 14 15,21,True
base,active,,320.0,325.0,5 6 14 15,-1,
base,switching_on,,320.0,325.0,7,-3,
base,active,,325.0,465.0,5 6 7 14 15,11,True
base,active,,379.0,398.0,13,-1,
base,active,,379.0,489.0,10 11 12,12,True
base,switching_off,,398.0,403.0,13,-2,
base,sleeping,,403.0,412.0,13,-4,
base,active,,412.0,417.0,0 1 8 9,-1,
base,switching_on,,412.0,417.0,13,-3,
base,active,,417.0,602.0,0 1 8 9 13,13,True
base,active,,440.0,544.0,2 3 4,19,True
base,active,,465.0,484.0,15,-1,
base,active,,465.0,509.0,5 6 7 14,14,True
base,switching_off,,484.0,489.0,15,-2,
base,active,,489.0,494.0,10 11 12,-1,
base,switching_on,,489.0,494.0,15,-3,
base,active,,494.0,587.0,10 11 12 15,15,True
base,active,,509.0,603.0,5 6 7 14,17,True
base,active,,544.0,589.0,2 3 4,20,True
base,active,,587.0,630.0,15,70,False
base,active,,587.0,704.0,10 11 12,22,False
base,active,,589.0,701.0,2 3 4,28,False
base,active,,602.0,706.0,0 1 8 9 13,23,False
base,active,,603.0,699.0,5 6 7 14,24,True
base,active,,630.0,649.0,15,-1,
base,switching_off,,649.0,654.0,15,-2,
base,sleeping,,654.0,691.0,15,-4,
base,switching_on,,691.0,696.0,15,-3,
base,active,,696.0,768.0,15,92,False
base,active,,699.0,774.0,5 6 7 14,25,True
base,active,,701.0,704.0,4,-1,
base,active,,701.0,910.0,2 3,36,False
base,active,,704.0,877.0,4 10 11 12,27,True
base,active,,706.0,766.0,0 1 8,29,True
base,active,,706.0,831.0,9 13,37,False
base,active,,766.0,974.0,0 1 8,30,True
base,active,,768.0,787.0,15,-1,
base,active,,774.0,793.0,14,-1,
base,active,,774.0,979.0,5 6 7,31,True
base,switching_off,,787.0,792.0,15,-2,
base,sleeping,,792.0,831.0,15,-4,
base,switching_off,,793.0,798.0,14,-2,
base,sleeping,,798.0,831.0,14,-4,
base,active,,831.0,836.0,9 13,-1,
