id,energy_consumption,energy_effective,energy_waste
0,560769.0,550830.0,9939.0
1,560769.0,550830.0,9939.0
2,564990.0,552930.0,12060.0
3,557754.0,542430.0,15324.0
4,553935.0,537180.0,16755.0
5,515544.0,502110.0,13434.0
6,557553.0,543690.0,13863.0
7,551121.0,530040.0,21081.0
8,526599.0,508410.0,18189.0
9,525192.0,507990.0,17202.0
10,521172.0,503160.0,18012.0
11,540066.0,522900.0,17166.0
12,505896.0,481320.0,24576.0
13,505494.0,484050.0,21444.0
14,502479.0,479640.0,22839.0
15,514941.0,481320.0,33621.0
