dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,4.0,0 1 2 3 4 5,-1,
base,active,,0.0,5.0,6 7 8 9 10 11 12 13 14,-1,
base,active,,0.0,9.0,15 16,-1,
base,active,,0.0,10.0,17 18 19 20 21 22 23,-1,
base,active,,0.0,12.0,24,-1,
base,active,,4.0,6.0,0 1 2 3 4 5,1,True
base,active,,5.0,58.0,6 7 8 9,2,True
base,active,,5.0,121.0,10 11 12 13 14,3,True
base,active,,6.0,9.0,0 1 2 3 4 5,-1,
base,active,,9.0,133.0,0 1 2 3 4 5 15 16,4,True
base,active,,10.0,61.0,17 18 19 20 21 22 23,5,True
base,switching_off,,12.0,17.0,24,-2,
base,sleeping,,17.0,121.0,24,-4,
base,active,,58.0,127.0,6 7 8 9,8,True
base,active,,61.0,165.0,17 18 19 20 21 22 23,6,True
base,active,,121.0,126.0,10 11 12 13 14,-1,
base,switching_on,,121.0,126.0,24,-3,
base,active,,126.0,130.0,10 11 12 13 14 24,7,True
base,active,,127.0,210.0,6 7 8 9,15,False
base,active,,130.0,133.0,24,-1,
base,active,,130.0,242.0,10 11 12 13 14,9,True
base,active,,133.0,192.0,0 1 2 3 4,10,True
base,active,,133.0,219.0,5 15 16 24,18,True
base,active,,165.0,173.0,17 18 19 20 21 22,11,True
base,active,,165.0,177.0,23,-1,
base,active,,173.0,268.0,17 18 19 20 21 22,12,True
base,switching_off,,177.0,182.0,23,-2,
base,sleeping,,182.0,192.0,23,-4,
base,active,,192.0,197.0,0 1 2 3 4,-1,
base,switching_on,,192.0,197.0,23,-3,
base,active,,197.0,308.0,0 1 2 3 4 23,13,False
base,active,,210.0,211.0,6 7 8 9,32,True
base,active,,211.0,219.0,6 7 8 9,-1,
base,active,,219.0,231.0,24,-1,
base,active,,219.0,311.0,5 6 7 8 9 15 16,14,True
base,switching_off,,231.0,236.0,24,-2,
base,sleeping,,236.0,242.0,24,-4,
base,active,,242.0,247.0,10 11 12 13 14,-1,
base,switching_on,,242.0,247.0,24,-3,
base,active,,247.0,292.0,10 11 12 13 14 24,16,True
base,active,,268.0,369.0,17 18 19 20 21 22,17,True
base,active,,292.0,304.0,24,-1,
base,active,,292.0,343.0,10 11 12 13 14,19,False
base,switching_off,,304.0,309.0,24,-2,
base,active,,308.0,320.0,23,-1,
base,active,,308.0,417.0,0 1 2 3 4,20,True
base,sleeping,,309.0,417.0,24,-4,
base,active,,311.0,323.0,16,-1,
base,active,,311.0,414.0,5 6 7 8 9 15,21,True
base,switching_off,,320.0,325.0,23,-2,
base,switching_off,,323.0,328.0,16,-2,
base,sleeping,,325.0,343.0,23,-4,
base,sleeping,,328.0,343.0,16,-4,
base,active,,343.0,348.0,10 11 12 13 14,-1,
base,switching_on,,343.0,348.0,16 23,-3,
base,active,,348.0,439.0,10 11 12 13 14 16 23,22,True
base,active,,369.0,435.0,17 18 19 20 21 22,23,True
base,active,,414.0,422.0,15,-1,
base,active,,414.0,482.0,5 6 7 8 9,24,True
base,active,,417.0,422.0,0 1 2 3 4,-1,
base,switching_on,,417.0,422.0,24,-3,
base,active,,422.0,461.0,0 1 2 3 4 15 24,25,True
base,active,,435.0,439.0,22,-1,
base,active,,435.0,535.0,17 18 19 20 21,26,True
base,active,,439.0,494.0,16 22 23,56,True
base,active,,439.0,511.0,10 11 12 13 14,27,True
base,active,,461.0,473.0,24,-1,
base,active,,461.0,540.0,0 1 2 3 4 15,28,True
base,switching_off,,473.0,478.0,24,-2,
base,sleeping,,478.0,482.0,24,-4,
base,active,,482.0,487.0,5 6 7 8 9,-1,
base,switching_on,,482.0,487.0,24,-3,
base,active,,487.0,529.0,5 6 7 8 9 24,29,True
base,active,,494.0,506.0,16 22 23,-1,
base,switching_off,,506.0,511.0,16 22 23,-2,
base,active,,511.0,516.0,14,-1,
base,switching_on,,511.0,516.0,16 22 23,-3,
base,active,,511.0,603.0,10 11 12 13,30,True
base,active,,516.0,517.0,14 16 22 23,95,True
base,active,,517.0,523.0,14,-1,
base,active,,517.0,529.0,16 22 23,-1,
base,switching_off,,523.0,528.0,14,-2,
base,sleeping,,528.0,590.0,14,-4,
base,switching_off,,529.0,534.0,23,-2,
base,active,,529.0,535.0,24,-1,
base,active,,529.0,590.0,5 6 7 8 9 16 22,31,False
base,sleeping,,534.0,590.0,23,-4,
base,active,,535.0,599.0,17 18 19 20 21 24,33,True
base,active,,540.0,599.0,0 1 2 3 4 15,34,True
base,active,,590.0,595.0,9 16 22,-1,
base,switching_on,,590.0,595.0,14 23,-3,
base,active,,590.0,646.0,5 6 7 8,35,True
base,active,,595.0,701.0,9 14 16 22 23,36,True
base,active,,599.0,603.0,24,-1,
base,active,,599.0,680.0,0 1 2 3 4,37,True
base,active,,599.0,719.0,15 17 18 19 20 21,38,True
base,active,,603.0,629.0,10 11 12 13 24,77,True
base,active,,629.0,641.0,10 11 12 13 24,-1,
base,switching_off,,641.0,646.0,10 11 12 13 24,-2,
base,active,,646.0,651.0,5 6 7 8,-1,
base,switching_on,,646.0,651.0,10 11,-3,
base,sleeping,,646.0,680.0,12,-4,
base,sleeping,,646.0,766.0,13,-4,
base,sleeping,,646.0,825.0,24,-4,
base,active,,651.0,689.0,5 6 7 8 10 11,39,True
base,active,,680.0,685.0,0 1 2 3 4,-1,
base,switching_on,,680.0,685.0,12,-3,
base,active,,685.0,821.0,0 1 2 3 4 12,40,True
base,active,,689.0,701.0,11,-1,
base,active,,689.0,766.0,5 6 7 8 10,41,True
base,active,,701.0,713.0,23,-1,
base,active,,701.0,820.0,9 11 14 16 22,42,True
base,switching_off,,713.0,718.0,23,-2,
base,sleeping,,718.0,820.0,23,-4,
base,active,,719.0,760.0,15 17 18 19 20 21,43,False
base,active,,760.0,825.0,15 17 18 19 20 21,44,True
base,active,,766.0,771.0,5 6 7 8 10,-1,
base,switching_on,,766.0,771.0,13,-3,
base,active,,771.0,847.0,5 6 7 8 10 13,45,False
base,active,,820.0,825.0,9 11 14 16 22,-1,
base,switching_on,,820.0,825.0,23,-3,
base,active,,821.0,881.0,0 1 2 3 4 12,47,False
base,active,,825.0,830.0,15 17 18 19 20 21,-1,
base,switching_on,,825.0,830.0,24,-3,
base,active,,825.0,918.0,9 11 14 16 22 23,46,False
base,active,,830.0,932.0,15 17 18 19 20 21 24,48,True
base,active,,847.0,952.0,5 6 7 8 10 13,49,True
base,active,,881.0,893.0,12,-1,
base,active,,881.0,946.0,0 1 2 3 4,50,True
base,switching_off,,893.0,898.0,12,-2,
base,sleeping,,898.0,946.0,12,-4,
base,active,,918.0,930.0,23,-1,
base,active,,918.0,995.0,9 11 14 16 22,51,True
base,switching_off,,930.0,935.0,23,-2,
base,active,,932.0,944.0,21 24,-1,
base,active,,932.0,1057.0,15 17 18 19 20,52,False
base,sleeping,,935.0,946.0,23,-4,
base,switching_off,,944.0,949.0,21 24,-2,
base,active,,946.0,951.0,0 1 2 3 4,-1,
base,switching_on,,946.0,951.0,12 23,-3,
base,sleeping,,949.0,1076.0,21,-4,
base,sleeping,,949.0,1115.0,24,-4,
base,active,,951.0,985.0,0 1 2 3 4 12 23,53,True
base,active,,952.0,964.0,13,-1,
base,active,,952.0,1027.0,5 6 7 8 10,54,True
base,switching_off,,964.0,969.0,13,-2,
base,sleeping,,969.0,985.0,13,-4,
base,active,,985.0,990.0,4 12 23,-1,
base,switching_on,,985.0,990.0,13,-3,
base,active,,985.0,1076.0,0 1 2 3,55,True
base,active,,990.0,1115.0,4 12 13 23,57,True
base,active,,995.0,1119.0,9 11 14 16 22,58,True
base,active,,1027.0,1126.0,5 6 7 8 10,59,True
base,active,,1057.0,1069.0,20,-1,
base,active,,1057.0,1127.0,15 17 18 19,60,True
base,switching_off,,1069.0,1074.0,20,-2,
base,sleeping,,1074.0,1076.0,20,-4,
base,active,,1076.0,1081.0,0 1 2 3,-1,
base,switching_on,,1076.0,1081.0,20 21,-3,
base,active,,1081.0,1170.0,0 1 2 3 20 21,61,True
base,active,,1115.0,1119.0,23,-1,
base,active,,1115.0,1120.0,4 12 13,-1,
base,switching_on,,1115.0,1120.0,24,-3,
base,active,,1119.0,1160.0,9 11 14 16 22 23,62,True
base,active,,1120.0,1244.0,4 12 13 24,74,True
base,active,,1126.0,1127.0,5 6 7 8 10,-1,
base,active,,1127.0,1139.0,17 18 19,-1,
base,active,,1127.0,1195.0,5 6 7 8 10 15,63,False
base,switching_off,,1139.0,1144.0,17 18 19,-2,
base,sleeping,,1144.0,1170.0,17 18 19,-4,
base,active,,1160.0,1201.0,9 11 14 16 22 23,64,False
base,active,,1170.0,1175.0,21,-1,
base,switching_on,,1170.0,1175.0,17 18 19,-3,
base,active,,1170.0,1268.0,0 1 2 3 20,65,False
base,active,,1175.0,1249.0,17 18 19 21,80,True
base,active,,1195.0,1201.0,15,-1,
base,active,,1195.0,1297.0,5 6 7 8 10,66,True
base,active,,1201.0,1213.0,23,-1,
base,active,,1201.0,1321.0,9 11 14 15 16 22,67,True
base,switching_off,,1213.0,1218.0,23,-2,
base,sleeping,,1218.0,1306.0,23,-4,
base,active,,1244.0,1249.0,4 12 13,-1,
base,active,,1244.0,1256.0,24,-1,
base,active,,1249.0,1261.0,21,-1,
base,active,,1249.0,1306.0,4 12 13 17 18 19,68,True
base,switching_off,,1256.0,1261.0,24,-2,
base,switching_off,,1261.0,1266.0,21,-2,
base,sleeping,,1261.0,1306.0,24,-4,
base,sleeping,,1266.0,1306.0,21,-4,
base,active,,1268.0,1312.0,0 1 2 3 20,69,True
base,active,,1297.0,1376.0,5 6 7 8 10,70,True
base,active,,1306.0,1311.0,19,-1,
base,switching_on,,1306.0,1311.0,21 23 24,-3,
base,active,,1306.0,1399.0,4 12 13 17 18,71,True
base,active,,1311.0,1397.0,19 21 23 24,87,True
base,active,,1312.0,1384.0,0 1 2 3 20,72,True
base,active,,1321.0,1438.0,9 11 14 15 16 22,73,True
base,active,,1376.0,1384.0,10,-1,
base,active,,1376.0,1430.0,5 6 7 8,88,False
base,active,,1384.0,1474.0,0 1 2 3 10 20,75,True
base,active,,1397.0,1463.0,19 21 23 24,93,False
base,active,,1399.0,1468.0,4 12 13 17 18,76,True
base,active,,1430.0,1438.0,5 6 7 8,-1,
base,active,,1438.0,1491.0,5 6 7 8 9,78,True
base,active,,1438.0,1570.0,11 14 15 16 22,79,True
base,active,,1463.0,1468.0,19 21,-1,
base,active,,1463.0,1474.0,23,-1,
base,active,,1463.0,1475.0,24,-1,
base,active,,1468.0,1511.0,4 12 13 17 18 19 21,81,True
base,active,,1474.0,1539.0,0 1 2 3 10 20 23,82,True
base,switching_off,,1475.0,1480.0,24,-2,
base,sleeping,,1480.0,1491.0,24,-4,
base,active,,1491.0,1496.0,5 6 7 8 9,-1,
base,switching_on,,1491.0,1496.0,24,-3,
base,active,,1496.0,1589.0,5 6 7 8 9 24,83,True
base,active,,1511.0,1527.0,4 12 13 17 18 19 21,84,True
base,active,,1527.0,1539.0,21,-1,
base,active,,1527.0,1554.0,4 12 13 17 18 19,86,True
base,active,,1539.0,1540.0,0 1 2 3 10 20 21 23,85,True
base,active,,1540.0,1551.0,20 21 23,-1,
base,active,,1540.0,1585.0,0 1 2 3 10,89,True
base,switching_off,,1551.0,1556.0,20 21 23,-2,
base,active,,1554.0,1561.0,4 12 13 17 18 19,-1,
base,switching_on,,1556.0,1561.0,20,-3,
base,sleeping,,1556.0,1570.0,21,-4,
base,sleeping,,1556.0,1697.0,23,-4,
base,active,,1561.0,1607.0,4 12 13 17 18 19 20,90,False
base,active,,1570.0,1575.0,11 14 15 16 22,-1,
base,switching_on,,1570.0,1575.0,21,-3,
base,active,,1575.0,1697.0,11 14 15 16 21 22,91,True
base,active,,1585.0,1669.0,0 1 2 3 10,92,True
base,active,,1589.0,1675.0,5 6 7 8 9 24,94,True
base,active,,1607.0,1619.0,20,-1,
base,active,,1607.0,1699.0,4 12 13 17 18 19,96,True
base,switching_off,,1619.0,1624.0,20,-2,
base,sleeping,,1624.0,1669.0,20,-4,
base,active,,1669.0,1674.0,0 1 2 3 10,-1,
base,switching_on,,1669.0,1674.0,20,-3,
base,active,,1674.0,1770.0,0 1 2 3 10 20,97,True
base,active,,1675.0,1687.0,24,-1,
base,active,,1675.0,1746.0,5 6 7 8 9,98,True
base,switching_off,,1687.0,1692.0,24,-2,
base,sleeping,,1692.0,1697.0,24,-4,
base,active,,1697.0,1702.0,11 14 15 16 21 22,-1,
base,switching_on,,1697.0,1702.0,23 24,-3,
base,active,,1699.0,1711.0,19,-1,
base,active,,1699.0,1776.0,4 12 13 17 18,100,True
base,active,,1702.0,1785.0,11 14 15 16 21 22 23 24,99,True
base,switching_off,,1711.0,1716.0,19,-2,
base,sleeping,,1716.0,1785.0,19,-4,
base,active,,1746.0,1758.0,5 6 7 8 9,-1,
base,switching_off,,1758.0,1763.0,5 6 7 8 9,-2,
base,sleeping,,1763.0,1785.0,5 6 7 8 9,-4,
base,active,,1770.0,1782.0,0 1 2 3 10 20,-1,
base,active,,1776.0,1785.0,4 12 13 17 18,-1,
base,switching_off,,1782.0,1785.0,0 1 2 3 10 20,-2,
