id,energy_consumption,energy_effective,energy_waste
0,374247.0,363930.0,10317.0
1,374247.0,363930.0,10317.0
2,374247.0,363930.0,10317.0
3,374247.0,363930.0,10317.0
4,374850.0,362670.0,12180.0
5,369423.0,359100.0,10323.0
6,369423.0,357840.0,11583.0
7,369423.0,357840.0,11583.0
8,369423.0,357840.0,11583.0
9,369423.0,359730.0,9693.0
10,372237.0,358890.0,13347.0
11,372840.0,360360.0,12480.0
12,354348.0,337680.0,16668.0
13,343494.0,327390.0,16104.0
14,360378.0,350070.0,10308.0
15,374850.0,366870.0,7980.0
16,367815.0,353850.0,13965.0
17,367614.0,358260.0,9354.0
18,367614.0,358260.0,9354.0
19,352740.0,339990.0,12750.0
20,358770.0,345030.0,13740.0
21,332439.0,314370.0,18069.0
22,372840.0,360570.0,12270.0
23,273144.0,242340.0,30804.0
24,230532.0,198660.0,31872.0
