job_id,subtime,start_time,finish_time,waiting_time
4,17,17.0,102.0,0.0
1,4,4.0,126.0,0.0
2,11,11.0,137.0,0.0
6,23,137.0,207.0,114.0
3,15,15.0,222.0,0.0
5,19,107.0,224.0,88.0
8,39,222.0,241.0,183.0
22,75,126.0,288.0,51.0
7,37,207.0,328.0,170.0
10,54,241.0,334.0,187.0
29,101,334.0,335.0,233.0
56,169,335.0,351.0,166.0
35,125,224.0,353.0,99.0
9,53,224.0,376.0,171.0
50,158,288.0,388.0,130.0
11,56,328.0,435.0,272.0
12,57,353.0,470.0,296.0
14,62,393.0,474.0,331.0
15,63,435.0,505.0,372.0
17,66,474.0,509.0,408.0
13,57,376.0,515.0,319.0
20,71,515.0,555.0,444.0
16,65,470.0,597.0,405.0
55,167,555.0,616.0,388.0
18,66,505.0,620.0,439.0
19,70,509.0,645.0,439.0
61,182,479.0,654.0,297.0
23,75,620.0,669.0,545.0
21,72,602.0,672.0,530.0
24,84,645.0,756.0,561.0
99,277,654.0,771.0,377.0
26,96,672.0,796.0,576.0
25,85,669.0,835.0,584.0
27,99,756.0,837.0,657.0
28,101,761.0,891.0,660.0
30,102,796.0,941.0,694.0
32,109,837.0,998.0,728.0
31,107,840.0,1020.0,733.0
34,115,946.0,1043.0,831.0
33,112,891.0,1047.0,779.0
36,126,1003.0,1075.0,877.0
38,131,1043.0,1120.0,912.0
37,129,1020.0,1136.0,891.0
39,135,1047.0,1140.0,912.0
41,139,1120.0,1159.0,981.0
42,139,1141.0,1247.0,1002.0
40,136,1075.0,1256.0,939.0
44,143,1159.0,1272.0,1016.0
43,141,1140.0,1286.0,999.0
46,152,1256.0,1345.0,1104.0
45,150,1247.0,1347.0,1097.0
47,153,1277.0,1372.0,1124.0
48,157,1286.0,1416.0,1129.0
52,162,1416.0,1468.0,1254.0
53,164,1345.0,1484.0,1181.0
51,161,1372.0,1528.0,1211.0
49,157,1347.0,1534.0,1190.0
54,165,1468.0,1551.0,1303.0
59,177,1534.0,1578.0,1357.0
57,172,1484.0,1624.0,1312.0
58,174,1528.0,1663.0,1354.0
60,181,1551.0,1675.0,1370.0
62,185,1578.0,1706.0,1393.0
63,186,1629.0,1719.0,1443.0
65,189,1706.0,1724.0,1517.0
75,229,1663.0,1774.0,1434.0
66,189,1719.0,1799.0,1530.0
64,186,1675.0,1812.0,1489.0
67,198,1724.0,1820.0,1526.0
89,251,1774.0,1822.0,1523.0
68,203,1804.0,1925.0,1601.0
69,203,1812.0,1938.0,1609.0
70,213,1820.0,1954.0,1607.0
71,214,1822.0,1997.0,1608.0
74,228,1938.0,2010.0,1710.0
73,225,1954.0,2021.0,1729.0
77,231,2010.0,2069.0,1779.0
72,216,1925.0,2070.0,1709.0
79,234,2074.0,2106.0,1840.0
76,231,2002.0,2108.0,1771.0
78,233,2021.0,2131.0,1788.0
80,237,2070.0,2155.0,1833.0
84,243,2155.0,2179.0,1912.0
82,240,2108.0,2181.0,1868.0
81,239,2106.0,2189.0,1867.0
85,243,2179.0,2268.0,1936.0
86,244,2181.0,2271.0,1937.0
83,241,2131.0,2285.0,1890.0
87,246,2194.0,2285.0,1948.0
88,249,2268.0,2397.0,2019.0
92,258,2290.0,2401.0,2032.0
91,256,2285.0,2408.0,2029.0
90,255,2271.0,2455.0,2016.0
96,267,2455.0,2503.0,2188.0
93,260,2401.0,2549.0,2141.0
95,266,2408.0,2557.0,2142.0
94,264,2397.0,2575.0,2133.0
97,274,2503.0,2586.0,2229.0
98,277,2549.0,2639.0,2272.0
100,281,2557.0,2668.0,2276.0
