id,energy_consumption,energy_effective,energy_waste
0,547416.0,535710.0,11706.0
1,547416.0,535710.0,11706.0
2,547416.0,535710.0,11706.0
3,547416.0,535710.0,11706.0
4,547416.0,535710.0,11706.0
5,560280.0,555030.0,5250.0
6,560280.0,555870.0,4410.0
7,560280.0,555870.0,4410.0
8,560280.0,555870.0,4410.0
9,560280.0,555870.0,4410.0
10,560280.0,555870.0,4410.0
11,549627.0,532980.0,16647.0
12,549627.0,532980.0,16647.0
13,549627.0,535290.0,14337.0
14,549627.0,535290.0,14337.0
15,549627.0,535290.0,14337.0
16,543798.0,525630.0,18168.0
17,547416.0,532980.0,14436.0
18,547617.0,527310.0,20307.0
19,547617.0,527310.0,20307.0
20,547617.0,526260.0,21357.0
21,560280.0,539280.0,21000.0
22,560280.0,539280.0,21000.0
23,529125.0,496650.0,32475.0
24,521085.0,487410.0,33675.0
25,528723.0,491400.0,37323.0
26,467619.0,417690.0,49929.0
27,285915.0,231000.0,54915.0
