job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
1,execution_finished,"[0, 1, 2, 3, 4, 5]",0.0,0,101.0,103.0,False,101.0
2,execution_finished,"[6, 7, 8, 9, 10, 11]",1.0,1,112.0,111.0,False,112.0
3,execution_finished,"[12, 13, 14, 15, 16, 17, 18]",18.0,18,143.0,138.0,False,143.0
4,execution_finished,"[19, 20, 21, 22]",18.0,18,159.0,159.0,False,159.0
5,execution_finished,"[0, 1, 2, 3, 4]",101.0,18,194.0,192.0,False,194.0
6,execution_finished,"[5, 6, 7, 8, 9]",112.0,19,228.0,227.0,False,228.0
7,execution_finished,"[12, 13, 14, 15, 16]",143.0,22,237.0,237.0,False,237.0
35,execution_finished,"[10, 11, 23]",117.0,88,256.0,252.0,False,256.0
9,execution_finished,"[17, 18, 19, 20]",159.0,24,317.0,314.0,False,317.0
8,execution_finished,"[0, 1, 2, 3, 4, 21, 22]",199.0,24,325.0,332.0,False,325.0
10,execution_finished,"[5, 6, 7, 8, 9]",228.0,25,341.0,342.0,False,341.0
11,execution_finished,"[10, 11, 12, 13, 14, 15]",256.0,29,376.0,375.0,False,376.0
13,execution_finished,"[0, 1, 2, 3, 4]",325.0,35,421.0,421.0,False,421.0
14,execution_finished,"[5, 6, 7, 8, 9]",341.0,38,441.0,436.0,False,441.0
36,execution_finished,"[21, 22, 23]",330.0,89,457.0,457.0,False,457.0
12,execution_finished,"[17, 18, 19, 20, 16]",322.0,33,460.0,451.0,False,460.0
15,execution_finished,"[10, 11, 12, 13, 14, 15]",376.0,39,516.0,515.0,False,516.0
16,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",441.0,40,546.0,539.0,False,546.0
17,execution_finished,"[16, 17, 18, 19, 20, 22, 23]",460.0,40,571.0,579.0,False,571.0
21,execution_finished,"[7, 8, 9, 21]",457.0,52,577.0,582.0,False,577.0
18,execution_finished,"[10, 11, 12, 13, 14, 15]",516.0,43,609.0,614.0,False,609.0
19,execution_finished,"[0, 1, 2, 3, 4, 5]",546.0,47,660.0,653.0,False,660.0
22,execution_finished,"[7, 8, 9, 20, 21]",577.0,60,687.0,689.0,False,687.0
20,execution_finished,"[6, 16, 17, 18, 19]",571.0,51,702.0,706.0,False,702.0
