id,energy_consumption,energy_effective,energy_waste
0,418893.0,404880.0,14013.0
1,418893.0,404880.0,14013.0
2,417285.0,406350.0,10935.0
3,403617.0,392490.0,11127.0
4,420501.0,407610.0,12891.0
5,420501.0,406350.0,14151.0
6,420501.0,408660.0,11841.0
7,416682.0,403200.0,13482.0
8,424119.0,409920.0,14199.0
9,422913.0,405930.0,16983.0
10,431556.0,418950.0,12606.0
11,417084.0,394170.0,22914.0
12,432561.0,419790.0,12771.0
13,432561.0,419790.0,12771.0
14,426933.0,408030.0,18903.0
15,436380.0,424200.0,12180.0
16,407235.0,383250.0,23985.0
17,386934.0,358680.0,28254.0
18,380904.0,347970.0,32934.0
19,362412.0,330960.0,31452.0
