id,energy_consumption,energy_effective,energy_waste
0,19462302.0,2602620.0,16859682.0
1,19462302.0,2602620.0,16859682.0
2,19462302.0,2602620.0,16859682.0
3,19462302.0,2602620.0,16859682.0
4,19462302.0,2602620.0,16859682.0
5,19462302.0,2500970.0,16961332.0
6,19358589.0,2416610.0,16941979.0
7,19299040.0,1730520.0,17568520.0
8,17707869.0,1029040.0,16678829.0
9,13418531.0,526680.0,12891851.0
10,12478960.0,416480.0,12062480.0
11,12478960.0,404700.0,12074260.0
12,12478960.0,404700.0,12074260.0
13,11453414.0,372590.0,11080824.0
14,10817923.0,353020.0,10464903.0
15,9532823.0,276640.0,9256183.0
16,8399763.0,224390.0,8175373.0
17,5502677.0,90440.0,5412237.0
18,3120536.0,22610.0,3097926.0
19,2571020.0,16720.0,2554300.0
20,2571020.0,16720.0,2554300.0
21,2571020.0,16720.0,2554300.0
22,2571020.0,16720.0,2554300.0
23,2571020.0,16720.0,2554300.0
24,2571020.0,16720.0,2554300.0
25,2020961.0,10260.0,2010701.0
26,2020961.0,10260.0,2010701.0
27,1467282.0,0.0,1467282.0
28,1467282.0,0.0,1467282.0
29,1467282.0,0.0,1467282.0
30,1467282.0,0.0,1467282.0
31,1467282.0,0.0,1467282.0
