job_id,subtime,start_time,finish_time,waiting_time
1,7,7.0,60.0,0.0
2,23,23.0,66.0,0.0
3,36,36.0,90.0,0.0
6,44,66.0,102.0,22.0
5,43,44.0,103.0,1.0
4,41,60.0,129.0,19.0
15,81,129.0,145.0,48.0
8,51,102.0,147.0,51.0
9,54,108.0,211.0,54.0
7,50,90.0,237.0,40.0
10,62,147.0,265.0,85.0
12,70,237.0,273.0,167.0
11,64,216.0,280.0,152.0
43,201,206.0,304.0,5.0
13,71,265.0,332.0,194.0
16,81,304.0,334.0,223.0
14,72,273.0,353.0,201.0
39,181,265.0,379.0,84.0
18,86,332.0,384.0,246.0
19,92,379.0,439.0,287.0
17,81,334.0,443.0,253.0
20,93,389.0,501.0,296.0
21,94,439.0,518.0,345.0
24,105,501.0,534.0,396.0
23,104,449.0,538.0,345.0
22,99,443.0,550.0,344.0
26,111,518.0,556.0,407.0
25,109,534.0,601.0,425.0
27,118,538.0,612.0,420.0
28,118,556.0,634.0,438.0
69,314,550.0,680.0,236.0
29,123,601.0,699.0,478.0
30,139,612.0,718.0,473.0
31,139,634.0,736.0,495.0
33,156,718.0,747.0,562.0
34,162,685.0,758.0,523.0
32,139,699.0,775.0,560.0
37,175,758.0,806.0,583.0
35,165,736.0,816.0,571.0
36,170,747.0,841.0,577.0
38,180,806.0,869.0,626.0
89,419,775.0,880.0,356.0
41,196,841.0,918.0,645.0
40,184,816.0,924.0,632.0
97,449,841.0,925.0,392.0
44,204,880.0,945.0,676.0
46,209,925.0,957.0,716.0
42,200,869.0,973.0,669.0
45,204,924.0,1019.0,720.0
49,218,973.0,1041.0,755.0
47,215,945.0,1047.0,730.0
48,218,957.0,1075.0,739.0
52,225,1047.0,1079.0,822.0
50,222,1041.0,1113.0,819.0
51,223,1019.0,1133.0,796.0
53,227,1079.0,1158.0,852.0
55,234,1113.0,1162.0,879.0
56,241,1133.0,1165.0,892.0
57,242,1158.0,1209.0,916.0
58,242,1162.0,1233.0,920.0
54,228,1075.0,1248.0,847.0
60,254,1165.0,1261.0,911.0
61,259,1238.0,1272.0,979.0
59,244,1165.0,1274.0,921.0
90,421,1274.0,1313.0,853.0
62,267,1248.0,1320.0,981.0
63,282,1272.0,1332.0,990.0
64,284,1261.0,1342.0,977.0
66,295,1332.0,1365.0,1037.0
65,291,1320.0,1418.0,1029.0
67,298,1342.0,1438.0,1044.0
68,312,1365.0,1441.0,1053.0
72,320,1443.0,1481.0,1123.0
71,318,1423.0,1499.0,1105.0
73,323,1441.0,1526.0,1118.0
70,315,1418.0,1536.0,1103.0
74,326,1481.0,1579.0,1155.0
75,335,1508.0,1614.0,1173.0
76,337,1536.0,1629.0,1199.0
77,340,1579.0,1684.0,1239.0
78,343,1614.0,1684.0,1271.0
79,346,1629.0,1699.0,1283.0
81,363,1689.0,1737.0,1326.0
83,399,1699.0,1780.0,1300.0
82,398,1699.0,1785.0,1301.0
80,359,1684.0,1790.0,1325.0
84,402,1737.0,1801.0,1335.0
85,403,1737.0,1820.0,1334.0
87,414,1790.0,1839.0,1376.0
86,408,1785.0,1840.0,1377.0
88,414,1801.0,1873.0,1387.0
92,424,1839.0,1906.0,1415.0
94,426,1873.0,1926.0,1447.0
91,422,1820.0,1951.0,1398.0
93,426,1840.0,1967.0,1414.0
98,455,1956.0,1969.0,1501.0
95,429,1906.0,1992.0,1477.0
99,457,1967.0,2011.0,1510.0
96,444,1926.0,2051.0,1482.0
100,460,1969.0,2070.0,1509.0
