id,energy_consumption,energy_effective,energy_waste
0,414945.0,401520.0,13425.0
1,414945.0,401520.0,13425.0
2,414945.0,401520.0,13425.0
3,412131.0,396270.0,15861.0
4,423990.0,414960.0,9030.0
5,423990.0,414960.0,9030.0
6,396051.0,377790.0,18261.0
7,399468.0,381780.0,17688.0
8,421176.0,414120.0,7056.0
9,407508.0,392700.0,14808.0
10,396654.0,381360.0,15294.0
11,423990.0,414750.0,9240.0
12,404493.0,392910.0,11583.0
13,386001.0,372540.0,13461.0
14,409719.0,392070.0,17649.0
15,402483.0,388500.0,13983.0
16,386202.0,363930.0,22272.0
17,404493.0,388290.0,16203.0
18,394443.0,370020.0,24423.0
19,353841.0,325080.0,28761.0
20,353439.0,320670.0,32769.0
21,322887.0,290850.0,32037.0
22,315249.0,283080.0,32169.0
23,322083.0,284760.0,37323.0
