id,energy_consumption,energy_effective,energy_waste
0,3587960.0,1667820.0,1920140.0
1,3587960.0,1667820.0,1920140.0
2,3587960.0,1667820.0,1920140.0
3,3587960.0,1667820.0,1920140.0
4,3587960.0,1667820.0,1920140.0
5,3587960.0,1660220.0,1927740.0
6,3587960.0,1513730.0,2074230.0
7,3562620.0,1368570.0,2194050.0
8,3443160.0,1151970.0,2291190.0
9,3178357.0,892050.0,2286307.0
10,3128582.0,847210.0,2281372.0
11,3061431.0,834290.0,2227141.0
12,3061431.0,804080.0,2257351.0
13,3061431.0,816050.0,2245381.0
14,3124962.0,830680.0,2294282.0
15,3027584.0,728460.0,2299124.0
16,2823054.0,559550.0,2263504.0
17,2541599.0,477280.0,2064319.0
18,2475172.0,437760.0,2037412.0
19,2404582.0,424270.0,1980312.0
20,2377070.0,392730.0,1984340.0
21,2336526.0,351690.0,1984836.0
22,2347386.0,346370.0,2001016.0
23,2090728.0,300390.0,1790338.0
24,2038600.0,275880.0,1762720.0
25,1859772.0,240160.0,1619612.0
26,1507184.0,185250.0,1321934.0
27,1349352.0,154280.0,1195072.0
28,1341207.0,158840.0,1182367.0
29,1336863.0,163780.0,1173083.0
30,892689.0,91390.0,801299.0
31,602365.0,53770.0,548595.0
