job_id,subtime,start_time,finish_time,waiting_time
8,38,43.0,44.0,5.0
4,24,31.0,45.0,7.0
1,4,4.0,51.0,0.0
5,26,45.0,81.0,19.0
2,12,12.0,83.0,0.0
3,12,12.0,92.0,0.0
14,86,97.0,98.0,11.0
6,28,51.0,111.0,23.0
7,34,83.0,114.0,49.0
12,67,114.0,137.0,47.0
9,43,44.0,162.0,1.0
10,55,111.0,186.0,56.0
15,113,186.0,196.0,73.0
13,70,168.0,213.0,98.0
16,140,196.0,217.0,56.0
11,62,114.0,233.0,52.0
18,140,217.0,245.0,77.0
24,151,191.0,267.0,40.0
19,142,233.0,298.0,91.0
20,147,245.0,352.0,98.0
17,140,213.0,354.0,73.0
21,147,272.0,390.0,125.0
23,147,354.0,396.0,207.0
22,147,298.0,399.0,151.0
26,160,352.0,405.0,192.0
25,157,395.0,419.0,238.0
28,165,399.0,428.0,234.0
27,160,396.0,476.0,236.0
29,171,419.0,482.0,248.0
31,178,428.0,549.0,250.0
33,185,482.0,566.0,297.0
34,188,549.0,567.0,361.0
30,175,405.0,576.0,230.0
32,181,476.0,607.0,295.0
45,258,607.0,620.0,349.0
36,200,572.0,636.0,372.0
38,218,641.0,654.0,423.0
39,226,654.0,659.0,428.0
55,319,620.0,675.0,301.0
35,193,566.0,678.0,373.0
37,213,581.0,690.0,368.0
40,229,659.0,712.0,430.0
58,328,712.0,713.0,384.0
60,332,713.0,714.0,381.0
75,463,714.0,715.0,251.0
83,528,715.0,716.0,187.0
42,231,690.0,741.0,459.0
43,236,721.0,742.0,485.0
46,262,742.0,766.0,480.0
68,394,675.0,767.0,281.0
48,277,767.0,835.0,490.0
41,231,678.0,846.0,447.0
44,239,741.0,846.0,502.0
47,267,766.0,857.0,499.0
50,282,840.0,863.0,558.0
49,280,846.0,892.0,566.0
51,285,857.0,896.0,572.0
52,291,863.0,903.0,572.0
76,474,846.0,937.0,372.0
100,618,937.0,938.0,319.0
56,326,903.0,943.0,577.0
53,299,892.0,963.0,593.0
54,299,896.0,964.0,597.0
57,328,943.0,986.0,615.0
91,592,969.0,1041.0,377.0
59,332,963.0,1070.0,631.0
61,340,964.0,1079.0,624.0
63,343,1046.0,1092.0,703.0
62,340,986.0,1100.0,646.0
65,359,1092.0,1120.0,733.0
66,371,1120.0,1121.0,749.0
92,599,1079.0,1140.0,480.0
93,599,1100.0,1143.0,501.0
64,353,1075.0,1148.0,722.0
70,415,1148.0,1160.0,733.0
69,413,1143.0,1172.0,730.0
73,441,1172.0,1191.0,731.0
71,415,1160.0,1208.0,745.0
67,391,1121.0,1216.0,730.0
74,454,1191.0,1232.0,737.0
94,602,1232.0,1275.0,630.0
72,435,1165.0,1277.0,730.0
77,479,1213.0,1296.0,734.0
78,502,1216.0,1299.0,714.0
96,604,1275.0,1308.0,671.0
79,504,1277.0,1330.0,773.0
81,519,1299.0,1347.0,780.0
82,523,1339.0,1352.0,816.0
84,533,1352.0,1376.0,819.0
80,508,1296.0,1418.0,788.0
85,534,1352.0,1425.0,818.0
89,583,1430.0,1455.0,847.0
87,572,1381.0,1476.0,809.0
88,574,1418.0,1509.0,844.0
86,554,1376.0,1510.0,822.0
97,605,1510.0,1522.0,905.0
90,588,1455.0,1538.0,867.0
95,604,1476.0,1553.0,872.0
99,618,1538.0,1610.0,920.0
98,605,1522.0,1635.0,917.0
