id,energy_consumption,energy_effective,energy_waste
0,343350.0,339150.0,4200.0
1,343350.0,339150.0,4200.0
2,343350.0,339150.0,4200.0
3,340536.0,328230.0,12306.0
4,338727.0,327810.0,10917.0
5,320637.0,304500.0,16137.0
6,342546.0,328440.0,14106.0
7,332295.0,322140.0,10155.0
8,342546.0,323610.0,18936.0
9,327471.0,311640.0,15831.0
10,295713.0,274050.0,21663.0
11,305160.0,285810.0,19350.0
12,324054.0,303450.0,20604.0
13,313803.0,290430.0,23373.0
14,308376.0,273630.0,34746.0
15,305160.0,278250.0,26910.0
16,307572.0,284130.0,23442.0
17,277020.0,235620.0,41400.0
