id,energy_consumption,energy_effective,energy_waste
0,605928.0,591570.0,14358.0
1,605928.0,591570.0,14358.0
2,605928.0,591570.0,14358.0
3,605928.0,591570.0,14358.0
4,608139.0,591990.0,16149.0
5,612360.0,599550.0,12810.0
6,592059.0,573090.0,18969.0
7,605928.0,587160.0,18768.0
8,603516.0,588840.0,14676.0
9,602109.0,583380.0,18729.0
10,612360.0,598080.0,14280.0
11,612360.0,598080.0,14280.0
12,612360.0,602280.0,10080.0
13,582009.0,556920.0,25089.0
14,596079.0,571200.0,24879.0
15,596079.0,568890.0,27189.0
16,563115.0,532140.0,30975.0
17,563115.0,532140.0,30975.0
18,591054.0,558390.0,32664.0
19,591858.0,557340.0,34518.0
20,608541.0,590730.0,17811.0
21,601707.0,584640.0,17067.0
22,582813.0,560700.0,22113.0
23,510654.0,468510.0,42144.0
24,516081.0,459900.0,56181.0
25,498996.0,432600.0,66396.0
