dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,7.0,0 1 2 3 4 5 6,-1,
base,active,,0.0,23.0,7 8 9 10 11 12 13,-1,
base,active,,0.0,28.0,14 15 16 17 18 19 20 21 22 23 24 25,-1,
base,active,,7.0,82.0,0 1 2 3 4 5 6,1,True
base,active,,23.0,140.0,7 8 9 10 11 12 13,2,True
base,switching_off,,28.0,33.0,14 15 16 17 18 19 20 21 22 23 24 25,-2,
base,sleeping,,33.0,42.0,14 15 16 17 18 19 20,-4,
base,sleeping,,33.0,76.0,21 22 23 24 25,-4,
base,switching_on,,42.0,47.0,14 15 16 17 18 19 20,-3,
base,active,,47.0,132.0,14 15 16 17 18 19 20,3,True
base,switching_on,,76.0,81.0,21 22 23 24 25,-3,
base,active,,81.0,137.0,21 22 23 24 25,6,True
base,active,,82.0,110.0,6,-1,
base,active,,82.0,239.0,0 1 2 3 4 5,4,True
base,switching_off,,110.0,115.0,6,-2,
base,sleeping,,115.0,206.0,6,-4,
base,active,,132.0,140.0,20,-1,
base,active,,132.0,206.0,14 15 16 17 18 19,5,True
base,active,,137.0,140.0,21,-1,
base,active,,137.0,165.0,22 23 24 25,-1,
base,active,,140.0,254.0,7 8 9 10 11 12 13 20 21,7,True
base,switching_off,,165.0,170.0,22 23 24 25,-2,
base,sleeping,,170.0,254.0,22 23 24 25,-4,
base,active,,206.0,211.0,14 15 16 17 18 19,-1,
base,switching_on,,206.0,211.0,6,-3,
base,active,,211.0,302.0,6 14 15 16 17 18 19,8,True
base,active,,239.0,302.0,0 1 2 3 4 5,9,True
base,active,,254.0,259.0,20 21,-1,
base,switching_on,,254.0,259.0,22 23 24 25,-3,
base,active,,254.0,405.0,7 8 9 10 11 12 13,10,True
base,active,,259.0,343.0,20 21 22 23 24 25,12,True
base,active,,302.0,330.0,14 15 16 17 18 19,-1,
base,active,,302.0,395.0,0 1 2 3 4 5 6,11,True
base,switching_off,,330.0,335.0,14 15 16 17 18 19,-2,
base,sleeping,,335.0,343.0,14 15,-4,
base,sleeping,,335.0,395.0,16 17 18 19,-4,
base,active,,343.0,348.0,20 21 22 23 24 25,-1,
base,switching_on,,343.0,348.0,14 15,-3,
base,active,,348.0,467.0,14 15 20 21 22 23 24 25,13,True
base,active,,395.0,400.0,6,-1,
base,switching_on,,395.0,400.0,16 17 18 19,-3,
base,active,,395.0,535.0,0 1 2 3 4 5,14,True
base,active,,400.0,497.0,6 16 17 18 19,19,True
base,active,,405.0,433.0,13,-1,
base,active,,405.0,559.0,7 8 9 10 11 12,15,True
base,switching_off,,433.0,438.0,13,-2,
base,sleeping,,438.0,535.0,13,-4,
base,active,,467.0,573.0,14 15 20 21 22 23 24 25,16,True
base,active,,497.0,631.0,6 16 17 18 19,20,True
base,active,,535.0,540.0,0 1 2 3 4 5,-1,
base,switching_on,,535.0,540.0,13,-3,
base,active,,540.0,659.0,0 1 2 3 4 5 13,17,True
base,active,,559.0,688.0,7 8 9 10 11 12,18,True
base,active,,573.0,601.0,24 25,-1,
base,active,,573.0,667.0,14 15 20 21 22 23,21,True
base,switching_off,,601.0,606.0,24 25,-2,
base,sleeping,,606.0,631.0,24 25,-4,
base,active,,631.0,636.0,6 16 17 18 19,-1,
base,switching_on,,631.0,636.0,24 25,-3,
base,active,,636.0,743.0,6 16 17 18 19 24 25,22,True
base,active,,659.0,667.0,13,-1,
base,active,,659.0,757.0,0 1 2 3 4 5,23,True
base,active,,667.0,695.0,23,-1,
base,active,,667.0,750.0,13 14 15 20 21 22,24,True
base,active,,688.0,826.0,7 8 9 10 11 12,25,True
base,switching_off,,695.0,700.0,23,-2,
base,sleeping,,700.0,826.0,23,-4,
base,active,,743.0,757.0,25,-1,
base,active,,743.0,842.0,6 16 17 18 19 24,26,True
base,active,,750.0,845.0,13 14 15 20 21 22,27,True
base,active,,757.0,845.0,0 1 2 3 4 5 25,28,True
base,active,,826.0,831.0,7 8 9 10 11 12,-1,
base,switching_on,,826.0,831.0,23,-3,
base,active,,831.0,970.0,7 8 9 10 11 12 23,29,True
base,active,,842.0,845.0,24,-1,
base,active,,842.0,930.0,6 16 17 18 19,31,True
base,active,,845.0,873.0,25,-1,
base,active,,845.0,922.0,0 1 2 3 4 5 13 14,30,True
base,active,,845.0,952.0,15 20 21 22 24,32,True
base,switching_off,,873.0,878.0,25,-2,
base,sleeping,,878.0,1086.0,25,-4,
base,active,,922.0,930.0,5 13 14,-1,
base,active,,922.0,1006.0,0 1 2 3 4,33,True
base,active,,930.0,952.0,18 19,-1,
base,active,,930.0,1050.0,5 6 13 14 16 17,34,True
base,active,,952.0,980.0,24,-1,
base,active,,952.0,1065.0,15 18 19 20 21 22,35,True
base,active,,970.0,998.0,23,-1,
base,active,,970.0,1086.0,7 8 9 10 11 12,36,True
base,switching_off,,980.0,985.0,24,-2,
base,sleeping,,985.0,1086.0,24,-4,
base,switching_off,,998.0,1003.0,23,-2,
base,sleeping,,1003.0,1073.0,23,-4,
base,active,,1006.0,1034.0,4,-1,
base,active,,1006.0,1073.0,0 1 2 3,37,True
base,switching_off,,1034.0,1039.0,4,-2,
base,sleeping,,1039.0,1050.0,4,-4,
base,active,,1050.0,1055.0,5 6 13 14 16 17,-1,
base,switching_on,,1050.0,1055.0,4,-3,
base,active,,1055.0,1181.0,4 5 6 13 14 16 17,38,True
base,active,,1065.0,1187.0,15 18 19 20 21 22,39,True
base,active,,1073.0,1078.0,0 1 2 3,-1,
base,switching_on,,1073.0,1078.0,23,-3,
base,active,,1078.0,1207.0,0 1 2 3 23,43,True
base,active,,1086.0,1091.0,7 8 9 10 11 12,-1,
base,switching_on,,1086.0,1091.0,24 25,-3,
base,active,,1091.0,1210.0,7 8 9 10 11 12 24 25,40,True
base,active,,1181.0,1336.0,4 5 6 13 14 16 17,41,True
base,active,,1187.0,1207.0,15 18 19,-1,
base,active,,1187.0,1210.0,20 21 22,-1,
base,active,,1207.0,1210.0,23,-1,
base,active,,1207.0,1300.0,0 1 2 3 15 18 19,42,True
base,active,,1210.0,1238.0,24 25,-1,
base,active,,1210.0,1256.0,12 20 21 22 23,45,True
base,active,,1210.0,1314.0,7 8 9 10 11,44,True
base,switching_off,,1238.0,1243.0,24 25,-2,
base,sleeping,,1243.0,1256.0,24,-4,
base,sleeping,,1243.0,1314.0,25,-4,
base,active,,1256.0,1261.0,12 20 21 22 23,-1,
base,switching_on,,1256.0,1261.0,24,-3,
base,active,,1261.0,1398.0,12 20 21 22 23 24,46,True
base,active,,1300.0,1319.0,19,-1,
base,active,,1300.0,1394.0,0 1 2 3 15 18,47,True
base,active,,1314.0,1319.0,7 8 9 10 11,-1,
base,switching_on,,1314.0,1319.0,25,-3,
base,active,,1319.0,1396.0,7 8 9 10 11 19 25,48,True
base,active,,1336.0,1364.0,16 17,-1,
base,active,,1336.0,1471.0,4 5 6 13 14,49,True
base,switching_off,,1364.0,1369.0,16 17,-2,
base,sleeping,,1369.0,1471.0,16 17,-4,
base,active,,1394.0,1475.0,0 1 2 3 15 18,50,True
base,active,,1396.0,1502.0,7 8 9 10 11 19 25,51,True
base,active,,1398.0,1492.0,12 20 21 22 23 24,52,True
base,active,,1471.0,1475.0,13 14,-1,
base,active,,1471.0,1476.0,4 5 6,-1,
base,switching_on,,1471.0,1476.0,16 17,-3,
base,active,,1475.0,1639.0,0 1 2 3 13 14 15 18,53,True
base,active,,1476.0,1610.0,4 5 6 16 17,58,True
base,active,,1492.0,1538.0,12 20 21 22 23 24,54,True
base,active,,1502.0,1530.0,19 25,-1,
base,active,,1502.0,1585.0,7 8 9 10 11,61,True
base,switching_off,,1530.0,1535.0,19 25,-2,
base,sleeping,,1535.0,1538.0,19 25,-4,
base,active,,1538.0,1543.0,12 20 21 22 23 24,-1,
base,switching_on,,1538.0,1543.0,19 25,-3,
base,active,,1543.0,1598.0,12 19 20 21 22 23 24 25,55,True
base,active,,1585.0,1743.0,7 8 9 10 11,69,True
base,active,,1598.0,1610.0,25,-1,
base,active,,1598.0,1697.0,12 19 20 21 22 23 24,56,True
base,active,,1610.0,1679.0,4 5 6 16 17 25,57,True
base,active,,1639.0,1667.0,18,-1,
base,active,,1639.0,1743.0,0 1 2 3 13 14 15,59,True
base,switching_off,,1667.0,1672.0,18,-2,
