dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,1.0,0 1 2,-1,
base,active,,0.0,8.0,3 4,-1,
base,active,,0.0,9.0,5 6 7,-1,
base,active,,0.0,13.0,8,-1,
base,active,,0.0,25.0,9 10 11 12,-1,
base,active,,1.0,89.0,0 1 2,1,False
base,active,,8.0,131.0,3 4,2,False
base,active,,9.0,85.0,5 6 7,3,False
base,active,,13.0,74.0,8,4,False
base,switching_off,,25.0,30.0,9 10 11 12,-2,
base,switching_on,,30.0,35.0,9 10,-3,
base,sleeping,,30.0,42.0,11 12,-4,
base,active,,35.0,103.0,9 10,5,True
base,switching_on,,42.0,47.0,11 12,-3,
base,active,,47.0,100.0,11 12,7,False
base,active,,74.0,85.0,8,-1,
base,active,,85.0,160.0,5 6 7 8,6,False
base,active,,89.0,100.0,2,-1,
base,active,,89.0,179.0,0 1,8,False
base,active,,100.0,213.0,2 11 12,9,False
base,active,,103.0,257.0,9 10,10,False
base,active,,131.0,236.0,4,15,True
base,active,,131.0,253.0,3,11,False
base,active,,160.0,236.0,5 6,12,False
base,active,,160.0,255.0,7 8,13,False
base,active,,179.0,326.0,0 1,14,False
base,active,,213.0,293.0,2 11 12,16,False
base,active,,236.0,255.0,6,-1,
base,active,,236.0,312.0,4 5,17,True
base,active,,253.0,255.0,3,-1,
base,active,,255.0,323.0,3 6 7 8,18,False
base,active,,257.0,371.0,9 10,22,False
base,active,,293.0,388.0,2 11 12,19,True
base,active,,312.0,381.0,4,23,False
base,active,,312.0,419.0,5,25,False
base,active,,323.0,377.0,3 6 7 8,20,False
base,active,,326.0,351.0,0 1,-1,
base,switching_off,,351.0,356.0,0 1,-2,
base,sleeping,,356.0,371.0,0 1,-4,
base,active,,371.0,376.0,9 10,-1,
base,switching_on,,371.0,376.0,0 1,-3,
base,active,,376.0,466.0,0 1 9 10,21,True
base,active,,377.0,462.0,3 6 7 8,24,False
base,active,,381.0,491.0,4,37,False
base,active,,388.0,475.0,2 11 12,26,False
base,active,,419.0,489.0,5,39,True
base,active,,462.0,555.0,7 8,28,True
base,active,,462.0,560.0,3 6,27,False
base,active,,466.0,475.0,10,-1,
base,active,,466.0,556.0,9,46,False
base,active,,466.0,562.0,0 1,29,False
base,active,,475.0,557.0,2 10 11 12,30,True
base,active,,489.0,491.0,5,-1,
base,active,,491.0,593.0,4 5,31,False
base,active,,555.0,556.0,7 8,-1,
base,active,,556.0,660.0,7 8 9,32,False
base,active,,557.0,647.0,2 10 11 12,33,False
base,active,,560.0,676.0,3 6,34,False
base,active,,562.0,587.0,1,-1,
base,active,,562.0,647.0,0,51,False
base,switching_off,,587.0,592.0,1,-2,
base,sleeping,,592.0,593.0,1,-4,
base,active,,593.0,598.0,4 5,-1,
base,switching_on,,593.0,598.0,1,-3,
base,active,,598.0,682.0,1 4 5,35,False
base,active,,647.0,724.0,0 2 10,36,False
base,active,,647.0,731.0,11 12,38,False
base,active,,660.0,733.0,7 8,40,False
base,active,,660.0,773.0,9,54,False
base,active,,676.0,784.0,3 6,41,False
base,active,,682.0,771.0,1 4 5,42,False
base,active,,724.0,773.0,0 2 10,43,False
base,active,,731.0,733.0,12,-1,
base,active,,731.0,836.0,11,57,False
base,active,,733.0,781.0,7 8 12,44,False
base,active,,771.0,839.0,1 4,45,True
base,active,,771.0,846.0,5,76,False
base,active,,773.0,858.0,10,79,False
base,active,,773.0,891.0,0 2 9,47,False
base,active,,781.0,784.0,7 8 12,-1,
base,active,,784.0,871.0,3 6 7 8 12,48,False
base,active,,836.0,858.0,11,-1,
base,active,,839.0,858.0,1 4,-1,
base,active,,846.0,858.0,5,-1,
base,active,,858.0,946.0,1 4 5 10 11,49,True
base,active,,871.0,964.0,8 12,52,False
base,active,,871.0,966.0,3 6 7,50,False
base,active,,891.0,991.0,0 2 9,53,False
base,active,,946.0,1044.0,1 4 5 10,55,False
base,active,,946.0,1045.0,11,84,False
base,active,,964.0,1053.0,8 12,56,False
base,active,,966.0,991.0,6 7,-1,
base,active,,966.0,1031.0,3,90,False
base,active,,991.0,1087.0,0 2 6 7 9,58,False
base,active,,1031.0,1140.0,3,91,False
base,active,,1044.0,1139.0,10,92,False
base,active,,1044.0,1158.0,1 4 5,59,False
base,active,,1045.0,1053.0,11,-1,
base,active,,1053.0,1158.0,8 11 12,60,False
base,active,,1087.0,1112.0,7 9,-1,
base,active,,1087.0,1180.0,0 2 6,61,False
base,switching_off,,1112.0,1117.0,7 9,-2,
base,sleeping,,1117.0,1139.0,7 9,-4,
base,active,,1139.0,1144.0,10,-1,
base,switching_on,,1139.0,1144.0,7 9,-3,
base,active,,1140.0,1144.0,3,-1,
base,active,,1144.0,1243.0,7 9 10,62,False
base,active,,1144.0,1253.0,3,94,False
base,active,,1158.0,1180.0,12,-1,
base,active,,1158.0,1230.0,5 8 11,64,False
base,active,,1158.0,1253.0,1 4,63,False
base,active,,1180.0,1263.0,0 2 6 12,65,False
base,active,,1230.0,1313.0,5 8 11,66,True
base,active,,1243.0,1339.0,7 9 10,67,False
base,active,,1253.0,1263.0,4,-1,
base,active,,1253.0,1345.0,1 3,69,False
base,active,,1263.0,1288.0,12,-1,
base,active,,1263.0,1397.0,0 2 4 6,68,False
base,switching_off,,1288.0,1293.0,12,-2,
base,sleeping,,1293.0,1339.0,12,-4,
base,active,,1313.0,1388.0,5 8 11,70,False
base,active,,1339.0,1344.0,10,-1,
base,switching_on,,1339.0,1344.0,12,-3,
base,active,,1339.0,1410.0,7 9,71,True
base,active,,1344.0,1422.0,10 12,72,False
base,active,,1345.0,1451.0,1 3,73,False
base,active,,1388.0,1413.0,11,-1,
base,active,,1388.0,1498.0,5 8,74,False
base,active,,1397.0,1410.0,4 6,-1,
base,active,,1397.0,1481.0,0 2,75,False
base,active,,1410.0,1550.0,4 6 7 9,77,False
base,switching_off,,1413.0,1418.0,11,-2,
