job_id,subtime,start_time,finish_time,waiting_time
1,4,4.0,46.0,0.0
4,6,6.0,97.0,0.0
3,6,6.0,102.0,0.0
5,9,9.0,104.0,0.0
2,6,6.0,128.0,0.0
6,9,46.0,142.0,37.0
7,14,102.0,147.0,88.0
17,52,102.0,175.0,50.0
42,108,142.0,224.0,34.0
8,15,104.0,226.0,89.0
32,78,128.0,235.0,50.0
9,23,152.0,266.0,129.0
47,116,224.0,302.0,108.0
16,47,227.0,314.0,180.0
10,24,226.0,335.0,202.0
46,114,235.0,359.0,121.0
11,34,266.0,377.0,232.0
12,35,323.0,422.0,288.0
13,38,335.0,440.0,297.0
65,168,359.0,451.0,191.0
15,44,422.0,517.0,378.0
14,38,382.0,519.0,344.0
18,53,440.0,520.0,387.0
25,65,451.0,555.0,386.0
21,56,520.0,580.0,464.0
19,54,517.0,592.0,463.0
71,184,519.0,602.0,335.0
76,202,555.0,626.0,353.0
20,56,519.0,631.0,463.0
22,56,585.0,650.0,529.0
23,57,602.0,678.0,545.0
77,203,626.0,759.0,423.0
24,64,636.0,764.0,572.0
27,68,678.0,770.0,610.0
26,66,650.0,779.0,584.0
28,74,764.0,851.0,690.0
30,74,779.0,864.0,705.0
38,96,770.0,889.0,674.0
29,74,770.0,901.0,696.0
33,80,864.0,918.0,784.0
31,74,851.0,940.0,777.0
87,230,856.0,964.0,626.0
35,82,918.0,980.0,836.0
95,252,889.0,998.0,637.0
34,81,910.0,1005.0,829.0
36,89,940.0,1015.0,851.0
97,254,964.0,1052.0,710.0
37,94,980.0,1086.0,886.0
40,105,1015.0,1098.0,910.0
100,266,998.0,1130.0,732.0
39,104,1005.0,1130.0,901.0
43,109,1103.0,1179.0,994.0
44,109,1130.0,1190.0,1021.0
41,107,1091.0,1194.0,984.0
48,120,1184.0,1270.0,1064.0
45,112,1179.0,1273.0,1067.0
49,123,1190.0,1285.0,1067.0
50,134,1194.0,1285.0,1060.0
51,138,1275.0,1351.0,1137.0
52,142,1278.0,1379.0,1136.0
53,148,1285.0,1380.0,1137.0
54,149,1285.0,1382.0,1136.0
62,163,1356.0,1419.0,1193.0
55,152,1351.0,1452.0,1199.0
56,154,1379.0,1468.0,1225.0
57,155,1382.0,1484.0,1227.0
60,163,1468.0,1530.0,1305.0
58,159,1424.0,1548.0,1265.0
59,161,1457.0,1578.0,1296.0
61,163,1489.0,1604.0,1326.0
63,164,1530.0,1623.0,1366.0
64,166,1548.0,1628.0,1382.0
66,169,1578.0,1644.0,1409.0
67,171,1604.0,1702.0,1433.0
69,176,1628.0,1718.0,1452.0
68,174,1628.0,1744.0,1454.0
70,183,1644.0,1767.0,1461.0
72,186,1702.0,1799.0,1516.0
73,197,1723.0,1804.0,1526.0
74,197,1744.0,1816.0,1547.0
75,199,1772.0,1850.0,1573.0
78,206,1799.0,1888.0,1593.0
80,208,1816.0,1907.0,1608.0
79,207,1809.0,1926.0,1602.0
81,210,1855.0,1946.0,1645.0
84,219,1946.0,2018.0,1727.0
82,213,1912.0,2019.0,1699.0
83,215,1926.0,2045.0,1711.0
86,226,1931.0,2060.0,1705.0
88,230,2019.0,2093.0,1789.0
89,236,2045.0,2118.0,1809.0
85,222,2018.0,2121.0,1796.0
90,236,2060.0,2123.0,1824.0
91,239,2093.0,2199.0,1854.0
92,240,2118.0,2225.0,1878.0
93,242,2121.0,2234.0,1879.0
94,245,2128.0,2243.0,1883.0
99,255,2234.0,2319.0,1979.0
96,253,2204.0,2346.0,1951.0
98,254,2225.0,2355.0,1971.0
