id,energy_consumption,energy_effective,energy_waste
0,489927.0,475860.0,14067.0
1,465807.0,450240.0,15567.0
2,467817.0,456120.0,11697.0
3,494550.0,482370.0,12180.0
4,494550.0,485100.0,9450.0
5,494550.0,485100.0,9450.0
6,494550.0,485100.0,9450.0
7,486912.0,472290.0,14622.0
8,459576.0,441420.0,18156.0
9,484299.0,469980.0,14319.0
10,480078.0,467460.0,12618.0
11,471033.0,454440.0,16593.0
12,481485.0,464520.0,16965.0
13,461988.0,443730.0,18258.0
14,482490.0,472500.0,9990.0
15,482490.0,472500.0,9990.0
16,458370.0,444990.0,13380.0
17,402291.0,382830.0,19461.0
18,453144.0,434910.0,18234.0
19,392844.0,369600.0,23244.0
20,340584.0,312270.0,28314.0
