dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,4.0,0 1 2 3,-1,
base,active,,0.0,6.0,4 5 6 7 8 9 10 11 12 13,-1,
base,active,,0.0,9.0,14 15 16 17 18 19,-1,
base,active,,0.0,11.0,20,-1,
base,active,,4.0,46.0,0 1 2 3,1,False
base,active,,6.0,97.0,11 12 13,4,False
base,active,,6.0,102.0,8 9 10,3,False
base,active,,6.0,128.0,4 5 6 7,2,False
base,active,,9.0,104.0,14 15 16 17 18 19,5,False
base,switching_off,,11.0,16.0,20,-2,
base,sleeping,,16.0,97.0,20,-4,
base,active,,46.0,142.0,0 1 2 3,6,False
base,active,,97.0,102.0,11 12 13,-1,
base,switching_on,,97.0,102.0,20,-3,
base,active,,102.0,147.0,11 12 13 20,7,False
base,active,,102.0,175.0,8 9 10,17,False
base,active,,104.0,115.0,19,-1,
base,active,,104.0,226.0,14 15 16 17 18,8,True
base,switching_off,,115.0,120.0,19,-2,
base,sleeping,,120.0,222.0,19,-4,
base,active,,128.0,139.0,7,-1,
base,active,,128.0,235.0,4 5 6,32,True
base,switching_off,,139.0,144.0,7,-2,
base,active,,142.0,152.0,3,-1,
base,active,,142.0,224.0,0 1 2,42,False
base,sleeping,,144.0,147.0,7,-4,
base,active,,147.0,152.0,11 12 13 20,-1,
base,switching_on,,147.0,152.0,7,-3,
base,active,,152.0,266.0,3 7 11 12 13 20,9,False
base,active,,175.0,186.0,8 9 10,-1,
base,switching_off,,186.0,191.0,8 9 10,-2,
base,sleeping,,191.0,222.0,8 9 10,-4,
base,switching_on,,222.0,227.0,8 9 10 19,-3,
base,active,,224.0,226.0,2,-1,
base,active,,224.0,302.0,0 1,47,False
base,active,,226.0,335.0,2 14 15 16 17 18,10,False
base,active,,227.0,314.0,8 9 10 19,16,False
base,active,,235.0,359.0,4 5 6,46,False
base,active,,266.0,277.0,20,-1,
base,active,,266.0,377.0,3 7 11 12 13,11,False
base,switching_off,,277.0,282.0,20,-2,
base,sleeping,,282.0,377.0,20,-4,
base,active,,302.0,313.0,0 1,-1,
base,switching_off,,313.0,318.0,0 1,-2,
base,active,,314.0,323.0,8 9 10 19,-1,
base,switching_on,,318.0,323.0,0 1,-3,
base,active,,323.0,422.0,0 1 8 9 10 19,12,False
base,active,,335.0,440.0,2 14 15 16 17 18,13,False
base,active,,359.0,451.0,4 5 6,65,False
base,active,,377.0,382.0,3 7 11 12 13,-1,
base,switching_on,,377.0,382.0,20,-3,
base,active,,382.0,519.0,3 7 11 12 13 20,14,False
base,active,,422.0,517.0,0 1 8 9 10 19,15,False
base,active,,440.0,451.0,18,-1,
base,active,,440.0,520.0,2 14 15 16 17,18,False
base,active,,451.0,555.0,4 5 6 18,25,False
base,active,,517.0,519.0,19,-1,
base,active,,517.0,592.0,0 1 8 9 10,19,False
base,active,,519.0,602.0,19 20,71,False
base,active,,519.0,631.0,3 7 11 12 13,20,False
base,active,,520.0,580.0,2 14 15 16 17,21,False
base,active,,555.0,566.0,18,-1,
base,active,,555.0,626.0,4 5 6,76,False
base,switching_off,,566.0,571.0,18,-2,
base,sleeping,,571.0,580.0,18,-4,
base,active,,580.0,585.0,2 14 15 16 17,-1,
base,switching_on,,580.0,585.0,18,-3,
base,active,,585.0,650.0,2 14 15 16 17 18,22,False
base,active,,592.0,602.0,0 1 8 9 10,-1,
base,active,,602.0,613.0,20,-1,
