dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,1.0,2 3,-1,
base,active,,0.0,4.0,4,-1,
base,active,,0.0,11.0,5,-1,
base,active,,0.0,15.0,6,-1,
base,active,,0.0,51.0,0 1,1,False
base,active,,1.0,68.0,2 3,2,False
base,active,,4.0,62.0,4,3,False
base,active,,11.0,98.0,5,4,False
base,switching_off,,15.0,20.0,6,-2,
base,sleeping,,20.0,36.0,6,-4,
base,switching_on,,36.0,41.0,6,-3,
base,active,,41.0,145.0,6,8,False
base,active,,51.0,185.0,0 1,5,False
base,active,,62.0,68.0,4,-1,
base,active,,68.0,133.0,2 3 4,6,False
base,active,,98.0,200.0,5,9,False
base,active,,133.0,187.0,4,10,False
base,active,,133.0,209.0,2 3,7,False
base,active,,145.0,233.0,6,11,False
base,active,,185.0,269.0,0,12,False
base,active,,185.0,306.0,1,13,False
base,active,,187.0,294.0,4,16,False
base,active,,200.0,209.0,5,-1,
base,active,,209.0,307.0,2 3 5,14,False
base,active,,233.0,248.0,6,-1,
base,switching_off,,248.0,253.0,6,-2,
base,sleeping,,253.0,269.0,6,-4,
base,active,,269.0,274.0,0,-1,
base,switching_on,,269.0,274.0,6,-3,
base,active,,274.0,348.0,0 6,15,False
base,active,,294.0,413.0,4,17,False
base,active,,306.0,416.0,1,20,False
base,active,,307.0,431.0,5,22,False
base,active,,307.0,451.0,2 3,18,False
base,active,,348.0,442.0,0 6,19,False
base,active,,413.0,416.0,4,-1,
base,active,,416.0,541.0,1 4,21,False
base,active,,431.0,555.0,5,23,False
base,active,,442.0,513.0,0,24,False
base,active,,442.0,553.0,6,26,False
base,active,,451.0,497.0,2 3,25,False
base,active,,497.0,563.0,2 3,27,False
base,active,,513.0,647.0,0,28,False
base,active,,541.0,553.0,4,-1,
base,active,,541.0,709.0,1,29,False
base,active,,553.0,616.0,4 6,30,False
base,active,,555.0,676.0,5,33,False
base,active,,563.0,685.0,2 3,31,False
base,active,,616.0,758.0,4 6,32,False
base,active,,647.0,779.0,0,36,False
base,active,,676.0,685.0,5,-1,
base,active,,685.0,758.0,2 3 5,34,False
base,active,,709.0,769.0,1,37,False
base,active,,758.0,773.0,6,-1,
base,active,,758.0,848.0,2 3,35,False
base,active,,758.0,859.0,5,39,False
base,active,,758.0,881.0,4,38,False
base,active,,769.0,784.0,1,-1,
base,switching_off,,773.0,778.0,6,-2,
base,sleeping,,778.0,779.0,6,-4,
base,active,,779.0,784.0,0,-1,
base,switching_on,,779.0,784.0,6,-3,
base,active,,784.0,914.0,0 1 6,40,False
base,active,,848.0,928.0,2,41,False
base,active,,848.0,936.0,3,42,False
base,active,,859.0,874.0,5,-1,
base,switching_off,,874.0,879.0,5,-2,
base,sleeping,,879.0,881.0,5,-4,
base,active,,881.0,886.0,4,-1,
base,switching_on,,881.0,886.0,5,-3,
base,active,,886.0,940.0,4 5,43,False
base,active,,914.0,928.0,6,-1,
base,active,,914.0,1027.0,0 1,44,False
base,active,,928.0,1001.0,2 6,45,False
base,active,,936.0,1029.0,3,49,False
base,active,,940.0,1001.0,4 5,46,False
base,active,,1001.0,1016.0,6,-1,
base,active,,1001.0,1062.0,2 4,47,False
base,active,,1001.0,1143.0,5,52,False
base,switching_off,,1016.0,1021.0,6,-2,
base,sleeping,,1021.0,1027.0,6,-4,
base,active,,1027.0,1032.0,0 1,-1,
base,switching_on,,1027.0,1032.0,6,-3,
base,active,,1029.0,1044.0,3,-1,
base,active,,1032.0,1074.0,0 1 6,48,False
base,switching_off,,1044.0,1049.0,3,-2,
base,sleeping,,1049.0,1062.0,3,-4,
base,active,,1062.0,1067.0,2 4,-1,
base,switching_on,,1062.0,1067.0,3,-3,
base,active,,1067.0,1148.0,2 3 4,50,False
base,active,,1074.0,1184.0,6,54,False
base,active,,1074.0,1218.0,0 1,51,False
base,active,,1143.0,1214.0,5,55,False
base,active,,1148.0,1246.0,2 3 4,53,False
base,active,,1184.0,1199.0,6,-1,
base,switching_off,,1199.0,1204.0,6,-2,
base,sleeping,,1204.0,1214.0,6,-4,
base,active,,1214.0,1219.0,5,-1,
base,switching_on,,1214.0,1219.0,6,-3,
base,active,,1218.0,1305.0,0 1,57,False
base,active,,1219.0,1320.0,5 6,56,False
base,active,,1246.0,1333.0,2 3,58,False
base,active,,1246.0,1360.0,4,59,False
base,active,,1305.0,1474.0,0 1,60,False
base,active,,1320.0,1423.0,6,63,False
base,active,,1320.0,1433.0,5,61,False
base,active,,1333.0,1436.0,2 3,62,False
base,active,,1360.0,1415.0,4,79,False
base,active,,1415.0,1423.0,4,-1,
base,active,,1423.0,1535.0,4 6,64,False
base,active,,1433.0,1527.0,5,66,False
base,active,,1436.0,1543.0,2 3,65,False
base,active,,1474.0,1489.0,1,-1,
base,active,,1474.0,1548.0,0,67,False
base,switching_off,,1489.0,1494.0,1,-2,
base,sleeping,,1494.0,1527.0,1,-4,
base,active,,1527.0,1532.0,5,-1,
base,switching_on,,1527.0,1532.0,1,-3,
base,active,,1532.0,1647.0,1 5,68,False
base,active,,1535.0,1543.0,6,-1,
base,active,,1535.0,1665.0,4,71,False
base,active,,1543.0,1659.0,2 3 6,69,False
base,active,,1548.0,1680.0,0,72,False
base,active,,1647.0,1758.0,1 5,70,False
base,active,,1659.0,1769.0,2 3 6,73,False
base,active,,1665.0,1680.0,4,-1,
base,active,,1680.0,1786.0,0 4,74,False
base,active,,1758.0,1842.0,1 5,75,False
base,active,,1769.0,1844.0,2 3 6,76,False
base,active,,1786.0,1801.0,4,-1,
base,active,,1786.0,1953.0,0,82,False
base,switching_off,,1801.0,1806.0,4,-2,
base,sleeping,,1806.0,1842.0,4,-4,
base,active,,1842.0,1847.0,1 5,-1,
base,switching_on,,1842.0,1847.0,4,-3,
base,active,,1844.0,1847.0,6,-1,
base,active,,1844.0,1979.0,2 3,78,False
base,active,,1847.0,1927.0,6,88,False
base,active,,1847.0,1965.0,1 4 5,77,False
base,active,,1927.0,1942.0,6,-1,
base,switching_off,,1942.0,1947.0,6,-2,
base,sleeping,,1947.0,1953.0,6,-4,
base,active,,1953.0,1958.0,0,-1,
base,switching_on,,1953.0,1958.0,6,-3,
base,active,,1958.0,2059.0,0 6,80,False
base,active,,1965.0,2052.0,1 4,81,False
base,active,,1965.0,2100.0,5,85,False
base,active,,1979.0,2094.0,2 3,83,False
base,active,,2052.0,2144.0,1 4,84,False
base,active,,2059.0,2185.0,0,86,False
base,active,,2059.0,2189.0,6,90,False
base,active,,2094.0,2182.0,2 3,87,False
base,active,,2100.0,2115.0,5,-1,
base,switching_off,,2115.0,2120.0,5,-2,
base,sleeping,,2120.0,2144.0,5,-4,
base,active,,2144.0,2149.0,1 4,-1,
base,switching_on,,2144.0,2149.0,5,-3,
base,active,,2149.0,2251.0,1 4 5,89,False
base,active,,2182.0,2332.0,2 3,91,False
base,active,,2185.0,2277.0,0,92,False
base,active,,2189.0,2301.0,6,94,False
base,active,,2251.0,2320.0,1 4,93,False
base,active,,2251.0,2353.0,5,95,False
base,active,,2277.0,2397.0,0,96,False
base,active,,2301.0,2316.0,6,-1,
base,switching_off,,2316.0,2321.0,6,-2,
base,active,,2320.0,2326.0,1 4,-1,
base,switching_on,,2321.0,2326.0,6,-3,
base,active,,2326.0,2456.0,1 4 6,97,False
base,active,,2332.0,2420.0,3,99,False
base,active,,2332.0,2429.0,2,98,False
base,active,,2353.0,2427.0,5,100,False
base,active,,2397.0,2412.0,0,-1,
base,switching_off,,2412.0,2417.0,0,-2,
base,sleeping,,2417.0,2456.0,0,-4,
base,active,,2420.0,2435.0,3,-1,
base,active,,2427.0,2442.0,5,-1,
base,active,,2429.0,2444.0,2,-1,
base,switching_off,,2435.0,2440.0,3,-2,
base,sleeping,,2440.0,2456.0,3,-4,
base,switching_off,,2442.0,2447.0,5,-2,
base,switching_off,,2444.0,2449.0,2,-2,
base,sleeping,,2447.0,2456.0,5,-4,
base,sleeping,,2449.0,2456.0,2,-4,
