id,energy_consumption,energy_effective,energy_waste
0,526716.0,511140.0,15576.0
1,526716.0,511140.0,15576.0
2,526716.0,511140.0,15576.0
3,526716.0,511140.0,15576.0
4,526716.0,511140.0,15576.0
5,532344.0,518910.0,13434.0
6,541590.0,531510.0,10080.0
7,541590.0,531510.0,10080.0
8,541590.0,531510.0,10080.0
9,541590.0,531510.0,10080.0
10,541590.0,531510.0,10080.0
11,541590.0,531720.0,9870.0
12,541590.0,533610.0,7980.0
13,532344.0,514710.0,17634.0
14,532344.0,519540.0,12804.0
15,532344.0,519540.0,12804.0
16,532344.0,519540.0,12804.0
17,541590.0,532980.0,8610.0
18,541590.0,532980.0,8610.0
19,541590.0,532980.0,8610.0
20,523500.0,503370.0,20130.0
21,511038.0,494970.0,16068.0
22,514656.0,483000.0,31656.0
23,478275.0,442260.0,36015.0
24,489531.0,447930.0,41601.0
25,516264.0,470400.0,45864.0
26,383604.0,328230.0,55374.0
27,306219.0,246540.0,59679.0
