job_id,subtime,start_time,finish_time,waiting_time
1,4,4.0,100.0,0.0
8,18,25.0,106.0,7.0
3,8,8.0,113.0,0.0
2,5,5.0,119.0,0.0
4,11,11.0,121.0,0.0
12,23,119.0,173.0,96.0
23,42,121.0,205.0,79.0
11,22,100.0,207.0,78.0
5,11,113.0,225.0,102.0
7,18,121.0,242.0,103.0
6,16,119.0,245.0,103.0
54,142,205.0,250.0,63.0
40,103,173.0,261.0,70.0
57,158,207.0,321.0,49.0
62,166,242.0,336.0,76.0
10,20,245.0,344.0,225.0
9,19,225.0,345.0,206.0
79,203,250.0,350.0,47.0
13,23,326.0,373.0,303.0
14,23,344.0,417.0,321.0
82,206,336.0,437.0,130.0
16,25,350.0,442.0,325.0
15,24,345.0,443.0,321.0
18,29,373.0,472.0,344.0
17,28,422.0,489.0,394.0
19,31,442.0,527.0,411.0
84,208,437.0,542.0,229.0
20,32,443.0,552.0,411.0
22,39,472.0,562.0,433.0
93,238,489.0,576.0,251.0
21,36,489.0,578.0,453.0
24,43,527.0,615.0,484.0
28,64,578.0,662.0,514.0
25,43,552.0,669.0,509.0
26,50,562.0,671.0,512.0
27,51,581.0,674.0,530.0
29,66,615.0,707.0,549.0
30,68,667.0,768.0,599.0
31,79,671.0,778.0,592.0
35,91,707.0,813.0,616.0
32,82,674.0,824.0,592.0
33,83,773.0,854.0,690.0
34,88,778.0,883.0,690.0
37,91,824.0,929.0,733.0
38,99,854.0,943.0,755.0
36,91,818.0,955.0,727.0
39,99,883.0,977.0,784.0
41,105,929.0,1010.0,824.0
43,111,943.0,1029.0,832.0
42,106,943.0,1032.0,837.0
44,112,955.0,1037.0,843.0
46,123,1010.0,1087.0,887.0
45,115,977.0,1090.0,862.0
47,129,1029.0,1137.0,900.0
48,130,1032.0,1142.0,902.0
52,139,1087.0,1148.0,948.0
49,131,1037.0,1175.0,906.0
50,134,1090.0,1175.0,956.0
51,137,1142.0,1237.0,1005.0
55,152,1175.0,1240.0,1023.0
53,139,1148.0,1262.0,1009.0
58,162,1237.0,1286.0,1075.0
65,171,1180.0,1290.0,1009.0
56,153,1175.0,1298.0,1022.0
60,165,1286.0,1298.0,1121.0
64,168,1298.0,1378.0,1130.0
61,166,1295.0,1387.0,1129.0
59,164,1267.0,1398.0,1103.0
63,168,1298.0,1408.0,1130.0
66,175,1378.0,1460.0,1203.0
67,179,1387.0,1474.0,1208.0
68,179,1387.0,1475.0,1208.0
69,180,1398.0,1490.0,1218.0
70,181,1408.0,1520.0,1227.0
71,184,1474.0,1558.0,1290.0
73,186,1520.0,1590.0,1334.0
72,185,1490.0,1591.0,1305.0
77,200,1475.0,1594.0,1275.0
74,188,1558.0,1651.0,1370.0
76,192,1591.0,1673.0,1399.0
75,191,1590.0,1676.0,1399.0
78,201,1599.0,1716.0,1398.0
81,205,1673.0,1732.0,1468.0
80,203,1651.0,1739.0,1448.0
83,206,1676.0,1767.0,1470.0
85,211,1681.0,1802.0,1470.0
87,220,1716.0,1833.0,1496.0
86,216,1741.0,1847.0,1525.0
88,227,1772.0,1857.0,1545.0
89,227,1838.0,1915.0,1611.0
91,234,1847.0,1937.0,1613.0
90,231,1847.0,1948.0,1616.0
94,240,1862.0,1972.0,1622.0
92,237,1857.0,1976.0,1620.0
95,241,1915.0,2012.0,1674.0
96,245,1948.0,2021.0,1703.0
98,248,1976.0,2048.0,1728.0
97,247,1972.0,2075.0,1725.0
99,249,2012.0,2124.0,1763.0
100,251,2017.0,2124.0,1766.0
