dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,4.0,0 1,-1,
base,active,,0.0,5.0,2 3 4,-1,
base,active,,0.0,8.0,5 6 7,-1,
base,active,,0.0,11.0,8 9 10,-1,
base,active,,0.0,15.0,11,-1,
base,active,,4.0,100.0,0 1,1,False
base,active,,5.0,119.0,2 3 4,2,True
base,active,,8.0,113.0,5 6 7,3,True
base,active,,11.0,121.0,8 9 10,4,False
base,switching_off,,15.0,20.0,11,-2,
base,switching_on,,20.0,25.0,11,-3,
base,active,,25.0,106.0,11,8,True
base,active,,100.0,113.0,1,-1,
base,active,,100.0,207.0,0,11,False
base,active,,106.0,113.0,11,-1,
base,active,,113.0,225.0,1 5 6 7 11,5,True
base,active,,119.0,173.0,4,12,False
base,active,,119.0,245.0,2 3,6,True
base,active,,121.0,205.0,10,23,False
base,active,,121.0,242.0,8 9,7,False
base,active,,173.0,261.0,4,40,True
base,active,,205.0,250.0,10,54,True
base,active,,207.0,321.0,0,57,True
base,active,,225.0,240.0,11,-1,
base,active,,225.0,345.0,1 5 6 7,9,False
base,switching_off,,240.0,245.0,11,-2,
base,active,,242.0,245.0,9,-1,
base,active,,242.0,336.0,8,62,True
base,switching_on,,245.0,250.0,11,-3,
base,active,,245.0,344.0,2 3 9,10,False
base,active,,250.0,265.0,10,-1,
base,active,,250.0,350.0,11,79,False
base,active,,261.0,276.0,4,-1,
base,switching_off,,265.0,270.0,10,-2,
base,sleeping,,270.0,321.0,10,-4,
base,switching_off,,276.0,281.0,4,-2,
base,sleeping,,281.0,321.0,4,-4,
base,active,,321.0,326.0,0,-1,
base,switching_on,,321.0,326.0,4 10,-3,
base,active,,326.0,373.0,0 4 10,13,True
base,active,,336.0,437.0,8,82,True
base,active,,344.0,417.0,2 3 9,14,True
base,active,,345.0,350.0,6 7,-1,
base,active,,345.0,443.0,1 5,15,False
base,active,,350.0,442.0,6 7 11,16,False
base,active,,373.0,388.0,10,-1,
base,active,,373.0,472.0,0 4,18,False
base,switching_off,,388.0,393.0,10,-2,
base,sleeping,,393.0,417.0,10,-4,
base,active,,417.0,422.0,2 3 9,-1,
base,switching_on,,417.0,422.0,10,-3,
base,active,,422.0,489.0,2 3 9 10,17,False
