job_id,type,nodes,start_time,subtime,actual_finish_time,req_finish_time,terminated,finish_time
1,execution_finished,"[0, 1, 2, 3, 4, 5]",0.0,0,33.0,30.0,False,33.0
3,execution_finished,"[14, 15, 16, 17, 18]",7.0,7,70.0,67.0,False,70.0
2,execution_finished,"[6, 7, 8, 9, 10, 11, 12, 13]",7.0,7,71.0,68.0,False,71.0
6,execution_finished,"[14, 15, 16, 17, 18]",70.0,23,73.0,71.0,False,73.0
8,execution_finished,"[11, 12, 13, 14, 15, 16, 17, 18]",73.0,24,80.0,74.0,False,80.0
9,execution_finished,"[11, 12, 13, 14, 15, 16]",80.0,30,83.0,81.0,False,83.0
7,execution_finished,"[6, 7, 8, 9, 10]",71.0,23,101.0,99.0,False,101.0
5,execution_finished,"[0, 1, 2, 3, 4, 5, 26]",38.0,18,149.0,148.0,False,149.0
4,execution_finished,"[19, 20, 21, 22, 23, 24, 25]",17.0,17,174.0,169.0,False,174.0
11,execution_finished,"[0, 1, 2, 3, 4, 5, 26]",149.0,31,175.0,174.0,False,175.0
14,execution_finished,"[0, 1, 2, 3, 4]",175.0,41,178.0,176.0,False,178.0
13,execution_finished,"[19, 20, 21, 22, 23, 24, 25]",174.0,40,208.0,205.0,False,208.0
10,execution_finished,"[11, 12, 13, 14, 15, 16, 17]",83.0,31,223.0,222.0,False,223.0
12,execution_finished,"[6, 7, 8, 9, 10]",154.0,35,254.0,253.0,False,254.0
17,execution_finished,"[6, 7, 8, 9, 10, 2, 3]",259.0,48,260.0,260.0,False,260.0
16,execution_finished,"[11, 12, 13, 14, 15, 16, 17]",223.0,47,278.0,278.0,False,278.0
20,execution_finished,"[17, 4, 5, 18, 26]",283.0,54,284.0,284.0,False,284.0
19,execution_finished,"[10, 11, 12, 13, 14, 15, 16]",278.0,53,305.0,302.0,False,305.0
21,execution_finished,"[4, 5, 10, 11, 12, 13, 14]",305.0,54,306.0,306.0,False,306.0
15,execution_finished,"[19, 20, 21, 22, 23, 24, 25, 0, 1]",213.0,44,308.0,305.0,False,308.0
18,execution_finished,"[2, 3, 6, 7, 8, 9]",260.0,49,359.0,359.0,False,359.0
24,execution_finished,"[0, 1, 19, 20, 21, 22, 23]",308.0,55,368.0,365.0,False,368.0
25,execution_finished,"[2, 3, 6, 7, 8, 9, 17, 24]",364.0,56,387.0,383.0,False,387.0
27,execution_finished,"[2, 3, 6, 7, 8, 9]",387.0,67,413.0,412.0,False,413.0
22,execution_finished,"[4, 5, 10, 11, 12, 13]",306.0,54,429.0,426.0,False,429.0
26,execution_finished,"[0, 1, 19, 20, 21, 22]",368.0,65,437.0,436.0,False,437.0
23,execution_finished,"[14, 15, 16, 18, 26]",306.0,54,454.0,452.0,False,454.0
30,execution_finished,"[0, 1, 13, 19, 20]",437.0,73,462.0,459.0,False,462.0
31,execution_finished,"[14, 15, 16, 18, 21, 22, 26]",454.0,75,496.0,494.0,False,496.0
32,execution_finished,"[0, 1, 13, 19, 20, 17, 24]",467.0,78,504.0,502.0,False,504.0
34,execution_finished,"[0, 1, 13, 17, 19, 20, 24]",504.0,90,515.0,511.0,False,515.0
28,execution_finished,"[2, 3, 6, 7, 8, 9, 23]",418.0,69,520.0,518.0,False,520.0
36,execution_finished,"[2, 3, 6, 7, 8, 9, 23]",520.0,93,525.0,522.0,False,525.0
37,execution_finished,"[2, 3, 6, 7, 8, 9, 23, 25]",530.0,93,535.0,531.0,False,535.0
29,execution_finished,"[4, 5, 10, 11, 12]",429.0,69,547.0,545.0,False,547.0
35,execution_finished,"[0, 1, 13, 17, 19, 20, 24, 26]",515.0,92,555.0,551.0,False,555.0
39,execution_finished,"[4, 5, 10, 11, 12, 23]",547.0,94,606.0,604.0,False,606.0
40,execution_finished,"[0, 1, 13, 17, 19, 20, 24]",555.0,95,607.0,604.0,False,607.0
33,execution_finished,"[14, 15, 16, 18, 21, 22]",496.0,86,608.0,604.0,False,608.0
38,execution_finished,"[2, 3, 6, 7, 8, 9]",535.0,93,609.0,606.0,False,609.0
41,execution_finished,"[4, 5, 10, 11, 12, 23]",606.0,99,611.0,607.0,False,611.0
42,execution_finished,"[0, 1, 13, 17, 19, 20, 24, 25]",612.0,99,641.0,637.0,False,641.0
43,execution_finished,"[14, 15, 16, 18, 21, 22, 26]",613.0,101,643.0,642.0,False,643.0
45,execution_finished,"[4, 5, 9, 10, 11]",611.0,102,680.0,678.0,False,680.0
46,execution_finished,"[0, 1, 13, 17, 19]",641.0,103,686.0,684.0,False,686.0
47,execution_finished,"[20, 24, 25, 12, 23]",646.0,104,686.0,686.0,False,686.0
44,execution_finished,"[2, 3, 6, 7, 8]",609.0,101,697.0,696.0,False,697.0
51,execution_finished,"[2, 3, 6, 7, 8, 20, 23]",697.0,114,707.0,702.0,False,707.0
48,execution_finished,"[14, 15, 16, 18, 21, 22, 26]",643.0,106,716.0,715.0,False,716.0
53,execution_finished,"[14, 15, 16, 18, 21, 22, 26]",716.0,117,718.0,717.0,False,718.0
54,execution_finished,"[14, 15, 16, 18, 21, 22, 26]",718.0,118,736.0,735.0,False,736.0
49,execution_finished,"[0, 1, 4, 5, 9, 10]",686.0,108,750.0,749.0,False,750.0
55,execution_finished,"[14, 15, 16, 18, 21, 22]",736.0,119,751.0,748.0,False,751.0
57,execution_finished,"[14, 15, 16, 18, 21]",751.0,125,753.0,752.0,False,753.0
50,execution_finished,"[11, 12, 13, 17, 19]",686.0,110,782.0,779.0,False,782.0
58,execution_finished,"[14, 15, 16, 18, 21, 22]",753.0,126,804.0,799.0,False,804.0
59,execution_finished,"[11, 12, 13, 14, 15, 16, 17, 18]",804.0,126,808.0,805.0,False,808.0
52,execution_finished,"[2, 3, 6, 7, 8, 20, 23, 24]",707.0,115,815.0,813.0,False,815.0
61,execution_finished,"[2, 3, 6, 7, 8, 17, 18]",815.0,131,817.0,816.0,False,817.0
56,execution_finished,"[0, 1, 4, 5, 9, 10, 25]",755.0,123,819.0,817.0,False,819.0
63,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 7]",819.0,133,857.0,856.0,False,857.0
64,execution_finished,"[0, 1, 2, 3, 4, 5, 6]",857.0,133,861.0,858.0,False,861.0
66,execution_finished,"[0, 1, 2, 3, 4, 5]",861.0,141,863.0,862.0,False,863.0
60,execution_finished,"[11, 12, 13, 14, 15, 16]",808.0,130,915.0,915.0,False,915.0
65,execution_finished,"[7, 8, 9, 10, 17, 18]",862.0,139,917.0,914.0,False,917.0
68,execution_finished,"[7, 8, 9, 10, 11, 12, 13]",917.0,142,959.0,957.0,False,959.0
62,execution_finished,"[20, 21, 22, 23, 24, 19, 26]",820.0,132,962.0,959.0,False,962.0
70,execution_finished,"[13, 19, 20, 21, 22, 23, 24, 26, 14]",967.0,151,999.0,1000.0,False,999.0
69,execution_finished,"[7, 8, 9, 10, 11, 12]",959.0,144,1003.0,999.0,False,1003.0
67,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 25]",868.0,142,1009.0,1006.0,False,1009.0
73,execution_finished,"[0, 1, 2, 3, 4, 5]",1009.0,155,1014.0,1010.0,False,1014.0
72,execution_finished,"[7, 8, 9, 10, 11, 12, 24]",1003.0,154,1036.0,1035.0,False,1036.0
71,execution_finished,"[13, 14, 19, 20, 21, 22, 23]",999.0,153,1062.0,1059.0,False,1062.0
74,execution_finished,"[0, 1, 2, 3, 4, 5, 6, 25]",1014.0,157,1087.0,1085.0,False,1087.0
77,execution_finished,"[0, 1, 2, 3, 4]",1087.0,159,1091.0,1088.0,False,1091.0
75,execution_finished,"[7, 8, 9, 10, 11, 12, 24, 15]",1041.0,157,1111.0,1108.0,False,1111.0
76,execution_finished,"[13, 14, 19, 20, 21, 22, 23]",1062.0,158,1154.0,1152.0,False,1154.0
78,execution_finished,"[5, 6, 25, 16, 17, 18, 26]",1092.0,166,1159.0,1158.0,False,1159.0
81,execution_finished,"[9, 10, 11, 12, 15]",1159.0,170,1170.0,1169.0,False,1170.0
79,execution_finished,"[0, 1, 2, 3, 4, 7]",1111.0,167,1199.0,1197.0,False,1199.0
80,execution_finished,"[13, 14, 19, 20, 21, 22, 23, 8]",1159.0,169,1229.0,1227.0,False,1229.0
