dvfs_mode,state,submission_time,start_time,finish_time,nodes,job_id,terminated
base,active,,0.0,9.0,0 1 2,-1,
base,active,,0.0,14.0,3,-1,
base,active,,0.0,16.0,4 5 6 7,-1,
base,active,,0.0,18.0,8 9 10 11,-1,
base,active,,0.0,23.0,12 13 14,-1,
base,active,,9.0,79.0,0 1 2,1,True
base,active,,14.0,63.0,3,2,True
base,active,,16.0,106.0,4 5 6 7,3,True
base,active,,18.0,128.0,8 9 10 11,4,True
base,switching_off,,23.0,28.0,12 13 14,-2,
base,sleeping,,28.0,63.0,12 13 14,-4,
base,active,,63.0,68.0,3,-1,
base,switching_on,,63.0,68.0,12 13 14,-3,
base,active,,68.0,145.0,3 12 13 14,5,True
base,active,,79.0,102.0,2,-1,
base,active,,79.0,164.0,0 1,10,True
base,switching_off,,102.0,107.0,2,-2,
base,active,,106.0,110.0,4 5 6 7,15,True
base,sleeping,,107.0,110.0,2,-4,
base,active,,110.0,115.0,4 5 6 7,-1,
base,switching_on,,110.0,115.0,2,-3,
base,active,,115.0,189.0,2 4 5 6 7,6,True
base,active,,128.0,185.0,11,32,True
base,active,,128.0,219.0,8 9 10,7,True
base,active,,145.0,164.0,14,-1,
base,active,,145.0,207.0,3 12 13,8,True
base,active,,164.0,211.0,0 1 14,9,True
base,active,,185.0,258.0,11,34,True
base,active,,189.0,258.0,2 4 5,11,True
base,active,,189.0,261.0,6 7,39,True
base,active,,207.0,285.0,3 12 13,12,False
base,active,,211.0,274.0,0 1 14,13,True
base,active,,219.0,289.0,8 9 10,14,True
base,active,,258.0,340.0,2 4 5 11,16,True
base,active,,261.0,331.0,6 7,64,True
base,active,,274.0,352.0,0 1 14,17,True
base,active,,285.0,323.0,3 12 13,18,True
base,active,,289.0,313.0,8 9 10,40,True
base,active,,313.0,323.0,10,-1,
base,active,,313.0,412.0,8 9,70,True
base,active,,323.0,387.0,3 10 12 13,19,False
base,active,,331.0,341.0,6 7,72,True
base,active,,340.0,341.0,11,-1,
base,active,,340.0,406.0,2 4 5,20,True
base,active,,341.0,392.0,6 7 11,21,True
base,active,,352.0,422.0,0 1 14,22,True
base,active,,387.0,464.0,3 10 12 13,23,True
base,active,,392.0,406.0,7,-1,
base,active,,392.0,415.0,11,-1,
base,active,,392.0,473.0,6,75,True
base,active,,406.0,523.0,2 4 5 7,24,True
base,active,,412.0,449.0,8 9,77,True
base,switching_off,,415.0,420.0,11,-2,
base,sleeping,,420.0,422.0,11,-4,
base,active,,422.0,427.0,0 1 14,-1,
base,switching_on,,422.0,427.0,11,-3,
base,active,,427.0,443.0,0 1 11 14,25,True
base,active,,443.0,445.0,14,-1,
base,active,,443.0,509.0,0 1 11,26,True
base,switching_off,,445.0,450.0,14,-2,
base,active,,449.0,563.0,8 9,80,True
base,sleeping,,450.0,509.0,14,-4,
base,active,,464.0,547.0,3 10 12 13,27,True
base,active,,473.0,496.0,6,-1,
base,switching_off,,496.0,501.0,6,-2,
base,sleeping,,501.0,509.0,6,-4,
base,active,,509.0,514.0,0 1 11,-1,
base,switching_on,,509.0,514.0,6 14,-3,
